bcr_dir,RunNumberPartNumberID,RunNumber,PartNumber,ca_time,ym_time,Sensor,BoardNumber,ArrayNumber,time_betw_scan_min,CA,CA Humidity,CA Temperature,YM,YM Humidity,YM Temperature,CA_cav_dia,CA_void_cav,CA_cav_depth,Ca_void_mem,CA_overlap_min,CA_overlap_max,YM_void_mem,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac hoj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/M],t on 10/5 mM glu/lac [s],Lav O2 - Hoj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
,28272,R29635,932-029,27-04-2021 13:14,03-05-2021 22:56,Glu,3,2,3607,1.913,32.78,26.42,6.245,27.34,26.84,1173.03,22.906,57.15,30.893,116.053,211.005,29.419,Approved,24.87,2.08,11.9,41.1,39.42,378,6.9,-1.68,21,10.49,-0.07,0.04
,27217,R29036,932-029,24-03-2021 15:08,26-03-2021 13:32,Glu,2,10,1472,2.912,31.23,26.58,6.045,27.43,26.93,1157.78,18.999,62.403,29.042,110.364,199.707,27.44,Approved,22.27,2.11,10.5,40.24,39.03,317,7.4,-1.21,32,8.27,-0.11,-0.03
,27595,R29229,932-029,06-04-2021 15:26,07-04-2021 15:44,Glu,1,4,2481,2.403,32.94,26.08,6.093,27.85,26.33,1144.56,20.711,65.358,30.415,126.131,194.452,29.709,Approved,22.42,2.11,10.6,41.38,41.02,465,5.9,-0.36,21,10.38,-0.06,0.01
,27368,R29129,932-029,29-03-2021 14:28,30-03-2021 17:24,Glu,2,13,1211,2.184,31.78,26.7,5.69,29.76,25.18,1184.22,24.135,57.174,28.364,115.491,204.734,29.189,Approved,18.53,1.98,10.2,40.83,40.52,419,5.9,-0.31,21,8.86,-0.51,-0.09
,28017,R29473,932-029,21-04-2021 09:52,22-04-2021 07:04,Glu,2,6,1463,2.235,32.54,26.08,5.645,28.84,26.42,1170.41,22.652,56.427,26.98,89.243,183.736,28.547,Approved,21.87,2.02,10.0,41.14,40.31,577,5.1,-0.83,21,7.97,-0.09,0.03
,27268,R29069,932-029,26-03-2021 16:16,30-03-2021 03:48,Glu,1,10,3810,2.465,28.42,26.93,5.925,27.95,26.31,1179.83,25.011,61.196,29.002,110.241,209.984,30.127,Approved,22.52,2.01,11.2,40.48,38.64,528,6.0,-1.84,21,10.7,-0.17,-0.06
,27820,R29367,932-029,14-04-2021 05:52,15-04-2021 19:10,Glu,1,11,2673,2.394,33.78,25.68,6.102,28.37,26.45,1185.27,22.556,60.305,30.333,84.402,211.005,30.259,Approved,22.48,2.06,10.3,41.36,39.42,602,4.7,-1.94,20,7.55,-0.04,0.01
,27592,R29226,932-029,06-04-2021 13:50,07-04-2021 07:06,Glu,1,3,2510,2.358,30.99,27.37,5.809,28.39,26.56,1164.84,21.334,58.621,28.87,26.376,211.005,28.331,Approved,17.12,2.06,10.5,39.44,38.62,433,5.8,-0.82,21,10.82,-0.74,0.01
,27409,R29137,932-029,29-03-2021 19:30,30-03-2021 13:30,Glu,2,9,2151,2.44,31.18,27.41,5.699,28.91,26.33,1168.15,24.102,60.82,30.373,100.264,168.865,31.589,Approved,22.67,1.89,10.9,40.99,40.58,426,6.7,-0.41,21,10.77,-0.18,-0.07
,28434,R29727,932-029,03-05-2021 23:32,05-05-2021 08:40,Glu,3,7,1676,2.528,30.3,27.58,6.272,28.13,26.79,1169.99,24.149,57.057,30.021,121.372,195.25,34.585,Approved,21.63,2.03,10.9,39.88,38.99,636,5.5,-0.89,21,6.15,-0.04,0.03
,27809,R29356,932-029,13-04-2021 13:54,14-04-2021 12:42,Glu,3,8,3026,2.174,32.37,27.28,5.932,27.66,26.96,1182.18,20.59,55.372,27.63,116.053,211.005,27.913,Approved,22.58,2.03,10.2,40.72,39.37,534,5.3,-1.35,21,11.84,-0.05,0.02
,28404,R29715,932-029,03-05-2021 22:34,04-05-2021 21:08,Glu,1,16,1038,2.768,30.08,27.02,5.97,27.36,27.02,1186.36,22.503,56.903,26.46,99.742,194.235,30.477,Approved,24.98,1.99,9.6,39.35,38.78,645,5.6,-0.57,21,7.94,-0.19,-0.05
,27599,R29233,932-029,06-04-2021 17:48,09-04-2021 05:16,Glu,1,4,1232,2.523,34.26,26.47,6.724,27.17,26.95,1143.16,20.377,63.367,30.224,152.408,204.962,29.173,Approved,21.93,2.08,11.8,40.79,40.15,318,8.1,-0.64,35,4.02,-0.05,0.0
,27816,R29363,932-029,15-04-2021 05:20,15-04-2021 20:16,Glu,8,7,1793,2.426,35.9,24.9,6.083,27.85,26.61,1162.83,24.0,58.583,29.751,100.264,174.142,33.95,Approved,22.47,2.02,11.3,41.1,40.14,579,6.4,-0.96,20,9.45,-0.01,0.04
,27593,R29227,932-029,06-04-2021 16:56,08-04-2021 05:14,Glu,1,10,2376,2.798,33.15,26.84,5.542,28.25,26.66,1161.81,21.491,60.805,27.218,131.24,209.984,28.265,Approved,19.38,2.04,11.6,41.14,40.48,370,5.0,-0.66,31,9.33,-0.07,0.04
,28286,R29649,932-029,28-04-2021 10:42,29-04-2021 06:36,Glu,3,10,1496,1.896,32.2,26.1,5.987,27.9,26.54,1176.93,21.424,56.998,28.422,121.328,211.005,27.5,Approved,22.15,2.08,10.3,40.77,40.23,623,5.1,-0.54,21,6.79,0.0,0.03
,28200,R29600,932-029,26-04-2021 16:12,28-04-2021 21:00,Glu,2,8,2200,2.356,31.72,27.37,5.165,28.05,26.58,1172.94,23.728,53.926,29.784,110.818,179.419,32.742,Approved,22.5,2.03,9.2,39.4,38.44,877,4.4,-0.96,21,9.12,-0.13,0.04
,27775,R29340,932-029,13-04-2021 01:12,13-04-2021 17:02,Glu,3,5,2556,2.345,33.4,27.32,5.74,27.7,26.54,1156.76,26.048,66.187,32.445,116.095,174.142,36.971,Approved,21.85,2.06,10.9,41.57,40.66,507,4.5,-0.91,21,11.28,-0.05,0.06
,27818,R29365,932-029,13-04-2021 23:32,15-04-2021 12:46,Glu,8,1,1501,2.655,33.43,27.07,6.134,28.22,26.65,1169.53,20.096,57.432,29.374,115.62,178.685,29.784,Approved,22.55,2.02,10.0,40.53,39.81,650,5.5,-0.72,20,8.07,-0.11,-0.08
,27808,R29355,932-029,13-04-2021 06:54,13-04-2021 22:46,Glu,3,8,1064,2.525,35.3,25.76,6.028,26.96,24.81,1190.61,23.059,56.545,26.825,120.741,183.736,30.003,Approved,19.32,2.09,12.0,41.27,41.21,327,5.1,-0.06,32,11.69,-0.15,0.03
,27454,R29163,932-029,31-03-2021 23:50,06-04-2021 11:14,Glu,1,14,6445,2.594,31.11,26.65,5.825,27.56,26.58,1167.5,21.449,58.999,31.752,136.642,204.962,29.748,Approved,20.57,2.04,10.4,40.69,40.12,749,6.6,-0.57,21,10.23,-0.01,0.04
,27360,R29121,932-029,29-03-2021 09:22,30-03-2021 20:14,Glu,3,6,2759,2.574,30.76,26.15,5.268,28.12,26.22,1180.76,23.338,59.805,28.394,146.988,204.734,29.358,Approved,22.62,1.98,10.6,41.55,40.89,650,5.2,-0.66,21,10.32,-0.15,-0.03
,28183,R29583,932-029,25-04-2021 07:10,27-04-2021 01:44,Glu,3,9,1629,2.498,27.49,27.42,5.901,27.95,26.29,1185.04,25.399,59.499,29.599,115.491,194.235,30.86,Approved,22.68,2.02,10.4,41.18,40.52,400,5.1,-0.66,21,9.52,-0.39,-0.1
,28120,R29556,932-029,23-04-2021 15:50,26-04-2021 12:08,Glu,8,15,2227,2.46,28.97,27.23,5.722,28.96,26.15,1165.31,22.302,59.76,31.363,42.201,211.005,29.892,Approved,22.88,2.03,11.3,41.04,40.25,237,5.6,-0.79,40,9.22,-0.31,-0.08
,27305,R29088,932-029,29-03-2021 17:46,30-03-2021 19:08,Glu,8,6,816,2.5,30.84,27.46,6.076,28.67,25.87,1168.86,20.04,58.844,29.229,131.386,210.218,27.302,Approved,19.7,2.11,9.9,39.05,37.12,460,9.3,-1.93,32,10.38,-0.36,-0.11
,28346,R29691,932-029,02-05-2021 10:54,04-05-2021 01:16,Glu,8,8,683,2.555,29.01,26.79,5.69,28.6,25.94,1170.01,24.197,55.97,28.371,94.493,167.987,29.87,Approved,21.72,2.02,11.3,39.73,39.35,490,5.4,-0.38,21,9.18,-0.02,0.05
,27424,R29152,932-029,31-03-2021 21:08,01-04-2021 19:54,Glu,8,8,765,2.346,32.29,25.5,5.799,32.15,23.94,1163.73,19.746,61.325,28.605,126.131,204.962,27.477,Approved,22.68,2.02,10.7,40.44,40.11,475,6.6,-0.33,20,7.55,-0.38,-0.13
,27423,R29151,932-029,30-03-2021 13:24,31-03-2021 19:28,Glu,2,16,1907,2.193,32.62,27.05,5.952,32.46,24.07,1164.32,20.609,61.992,29.595,110.364,178.685,27.164,Approved,26.3,2.04,12.2,40.66,39.74,458,5.9,-0.92,21,7.47,-0.08,0.01
,28439,R29732,932-029,04-05-2021 12:28,06-05-2021 13:08,Glu,3,14,849,2.247,37.11,25.59,6.186,27.75,26.82,1172.89,25.18,59.999,32.095,126.649,195.25,35.459,Approved,22.4,2.0,10.4,41.05,39.93,656,5.9,-1.12,21,6.13,-0.06,0.0
,27817,R29364,932-029,13-04-2021 16:52,14-04-2021 17:34,Glu,4,2,1890,2.504,32.71,27.14,5.487,28.03,26.36,1171.57,23.366,57.878,26.993,110.241,188.985,29.855,Approved,19.32,2.03,10.8,41.46,40.95,1015,4.7,-0.51,21,9.74,-0.11,0.03
,27825,R29372,932-029,13-04-2021 22:34,14-04-2021 23:34,Glu,5,4,1784,2.509,33.6,26.21,5.828,30.61,24.76,1174.93,22.262,55.883,25.794,104.992,178.486,29.09,Approved,22.43,1.89,11.9,41.35,40.66,222,6.2,-0.69,65,9.44,-0.12,-0.04
,28016,R29472,932-029,20-04-2021 17:28,21-04-2021 15:48,Glu,8,4,2175,2.431,34.22,26.05,5.916,28.74,25.85,1169.23,23.896,59.76,30.042,116.095,163.588,33.003,Approved,22.33,2.02,9.6,40.31,39.88,513,5.2,-0.43,21,9.19,-0.53,-0.19
,27778,R29343,932-029,13-04-2021 01:40,13-04-2021 20:56,Glu,2,11,862,2.416,34.05,27.16,5.661,26.96,26.72,1212.42,25.287,54.785,29.456,104.992,157.488,31.938,Approved,25.55,2.08,10.1,41.88,40.35,1138,5.8,-1.53,21,8.24,-0.35,0.02
,28278,R29641,932-029,27-04-2021 18:44,28-04-2021 08:36,Glu,1,1,2422,2.784,32.57,25.68,6.315,27.8,26.52,1182.78,24.974,57.641,32.381,142.48,200.527,34.245,Approved,22.45,1.96,9.2,39.13,37.71,553,6.1,-1.42,21,8.63,-0.26,-0.04
,27209,R29028,932-029,24-03-2021 03:56,25-03-2021 06:12,Glu,2,2,1710,2.498,33.28,25.3,6.051,30.37,25.18,1134.33,19.432,63.849,28.692,131.386,210.218,28.384,Approved,22.35,2.05,10.7,41.08,40.09,339,7.0,-0.99,32,9.0,-0.15,0.0
,27425,R29153,932-029,31-03-2021 16:46,01-04-2021 18:34,Glu,3,7,991,2.456,29.33,27.34,6.152,28.54,26.28,1165.14,22.93,62.606,28.901,137.203,184.696,30.896,Approved,26.15,2.07,12.3,40.6,39.94,365,6.8,-0.66,31,7.56,-0.08,-0.01
,28106,R29542,932-029,22-04-2021 04:40,22-04-2021 23:34,Glu,8,9,1116,2.433,32.96,26.28,6.136,30.13,24.76,1170.46,25.164,62.56,30.372,120.741,178.486,32.661,Approved,22.18,2.05,9.7,39.8,37.48,517,6.3,-2.32,21,9.77,-0.68,-0.12
,28030,R29486,932-029,21-04-2021 23:38,22-04-2021 17:12,Glu,2,9,1111,2.786,29.71,26.95,5.946,27.95,26.22,1178.32,24.732,57.722,31.632,105.541,184.696,34.024,Approved,22.85,1.91,10.2,41.26,41.04,443,4.6,-0.22,21,8.86,-0.47,-0.09
,27361,R29122,932-029,28-03-2021 08:00,29-03-2021 23:14,Glu,1,3,1181,2.454,28.49,26.96,5.592,28.2,26.42,1167.18,23.413,61.634,30.029,126.649,205.804,31.517,Approved,25.08,2.07,8.9,38.83,36.66,607,5.8,-2.17,21,10.49,-0.01,0.03
,27453,R29162,932-029,31-03-2021 20:08,01-04-2021 13:06,Glu,3,8,899,2.436,36.37,24.21,5.553,28.3,26.4,1161.66,24.337,60.772,30.905,126.649,179.419,32.78,Approved,22.68,1.98,10.8,40.92,40.26,444,5.1,-0.66,21,7.22,-0.09,0.0
,28022,R29478,932-029,21-04-2021 04:36,22-04-2021 07:36,Glu,2,4,1419,2.616,33.72,25.66,5.734,28.84,26.31,1170.33,23.486,60.12,29.736,116.095,205.804,32.207,Approved,22.17,2.02,10.5,40.34,40.03,475,5.6,-0.31,21,8.02,-0.08,0.01
,28201,R29601,932-029,26-04-2021 21:32,28-04-2021 18:18,Glu,8,4,2634,2.333,34.04,26.28,6.263,28.08,26.15,1182.84,23.679,56.194,27.5,136.489,199.484,30.217,Approved,18.85,2.02,10.9,40.86,40.21,325,5.8,-0.65,31,9.36,-0.16,-0.01
,28328,R29673,932-029,01-05-2021 07:50,03-05-2021 11:48,Glu,1,3,3157,2.274,28.35,26.72,5.115,27.7,26.43,1170.27,24.386,60.468,28.29,120.741,199.484,30.029,Approved,20.05,2.05,10.4,40.38,39.34,938,4.9,-1.04,22,10.92,-0.01,0.18
,27500,R29189,932-029,01-04-2021 00:30,01-04-2021 16:26,Glu,2,8,844,2.384,30.79,26.84,5.461,28.15,26.13,1157.32,23.26,62.076,29.065,84.432,179.419,31.205,Approved,22.7,2.09,10.2,39.12,37.7,703,6.6,-1.42,20,10.21,-0.36,-0.1
,27067,R28967,932-029,22-03-2021 18:14,23-03-2021 17:30,Glu,8,16,1018,2.18,28.62,27.74,5.506,28.87,25.94,1178.4,22.118,62.349,31.38,116.053,211.005,29.155,Approved,22.28,2.14,10.2,39.17,37.41,497,7.2,-1.76,21,12.28,-0.21,-0.01
,27977,R29452,932-029,19-04-2021 14:38,20-04-2021 15:50,Glu,8,7,773,2.539,33.38,27.09,5.753,28.07,25.9,1168.92,21.396,59.627,30.863,120.875,173.43,30.604,Approved,25.12,2.02,10.1,41.46,40.84,393,5.2,-0.62,21,12.2,-0.4,-0.03
,27299,R29082,932-029,25-03-2021 01:34,26-03-2021 14:08,Glu,1,2,873,2.695,31.19,26.81,6.136,27.85,26.66,1226.26,22.187,55.27,25.66,94.493,173.236,26.851,Approved,22.28,2.02,11.1,40.84,40.07,397,5.2,-0.77,21,7.85,-0.11,0.0
,27344,R29105,932-029,28-03-2021 08:54,29-03-2021 14:26,Glu,2,11,758,2.494,27.9,27.3,6.272,28.62,26.05,1164.33,21.858,64.877,30.074,126.603,211.005,28.776,Approved,19.57,2.0,10.3,39.94,38.6,407,8.4,-1.34,21,9.97,-0.43,-0.08
,27932,R29425,932-029,18-04-2021 07:44,20-04-2021 19:58,Glu,1,1,3711,2.796,28.47,26.88,5.93,29.41,25.87,1172.66,20.259,58.317,29.692,99.853,178.685,29.673,Approved,25.05,2.03,10.2,41.18,40.4,571,5.3,-0.78,21,11.09,-0.42,-0.03
,28396,R29707,932-029,04-05-2021 01:38,04-05-2021 21:52,Glu,3,3,1207,2.313,30.94,27.95,5.968,27.28,26.82,1172.91,24.641,61.8,30.164,105.541,205.804,33.327,Approved,19.23,2.0,11.4,40.34,40.12,564,5.5,-0.22,21,6.51,-0.08,-0.02
,27461,R29170,932-029,06-04-2021 05:18,07-04-2021 18:22,Glu,2,8,1097,2.497,33.67,25.57,5.937,27.44,26.79,1166.19,21.049,57.596,30.413,84.087,199.707,29.822,Approved,21.22,2.08,11.0,41.29,40.67,268,6.6,-0.62,35,11.55,-0.1,-0.01
,28345,R29690,932-029,03-05-2021 07:06,04-05-2021 15:24,Glu,3,15,1637,2.419,30.2,26.29,5.644,28.05,26.59,1184.49,22.613,57.709,31.843,131.878,211.005,30.211,Approved,19.18,2.08,10.1,40.25,39.49,939,5.9,-0.76,21,8.32,-0.27,-0.01
,27308,R29091,932-029,29-03-2021 11:40,31-03-2021 18:12,Glu,2,3,2030,2.292,30.13,27.19,5.478,29.92,25.3,1174.58,22.586,58.05,26.898,99.742,188.985,28.071,Approved,26.27,2.06,11.5,39.68,38.82,347,6.3,-0.86,31,10.03,-0.11,0.03
,28556,R29790,932-029,05-05-2021 10:42,07-05-2021 04:54,Glu,1,6,922,2.58,32.17,26.36,5.403,30.47,25.59,1175.39,23.019,59.674,33.602,105.109,168.174,31.202,Approved,22.45,1.99,10.8,41.07,38.22,493,5.0,-2.85,21,9.71,-0.05,0.02
,28329,R29674,932-029,02-05-2021 08:44,03-05-2021 15:00,Glu,3,9,1369,2.855,30.08,25.8,5.935,28.3,26.45,1187.17,24.085,58.346,30.689,31.662,200.527,32.116,Approved,22.25,2.01,10.8,40.12,38.89,738,6.2,-1.23,21,11.37,-0.52,-0.01
,27075,R28975,932-029,21-03-2021 14:06,22-03-2021 16:34,Glu,2,1,1036,2.323,26.47,28.52,6.444,28.42,26.24,1177.02,22.439,72.028,30.347,100.227,211.005,29.349,Approved,22.42,2.05,10.3,40.59,38.8,485,7.7,-1.79,21,11.57,-0.51,-0.14
,28278,R29641,932-029,27-04-2021 19:06,28-04-2021 09:04,Glu,8,8,2595,2.535,34.51,25.53,6.161,28.05,26.17,1178.93,25.695,59.588,32.846,116.095,179.419,34.852,Approved,22.42,2.05,9.6,40.35,39.87,496,5.6,-0.48,21,7.58,-0.25,-0.05
,28023,R29479,932-029,21-04-2021 08:38,22-04-2021 12:52,Glu,3,14,1050,2.506,32.2,27.18,5.99,28.45,26.52,1162.08,21.596,59.457,31.827,126.131,173.43,30.882,Approved,19.13,2.03,10.3,41.01,40.23,637,4.8,-0.78,22,6.45,-0.08,-0.02
,27692,R29275,932-029,08-04-2021 13:06,12-04-2021 13:08,Glu,1,8,3093,2.343,33.25,25.73,5.975,28.79,26.03,1182.31,25.067,59.386,28.988,120.741,183.736,31.502,Approved,25.58,2.05,10.5,42.16,41.43,752,5.3,-0.73,21,8.62,-0.43,0.03
,27363,R29124,932-029,29-03-2021 22:50,30-03-2021 14:58,Glu,3,10,2415,2.338,35.97,24.16,5.374,28.18,26.65,1181.43,20.778,60.611,28.254,94.952,211.005,26.361,Approved,22.62,2.01,10.4,40.04,38.26,533,6.5,-1.78,20,10.6,-0.14,-0.04
,27157,R28994,932-029,21-03-2021 15:02,22-03-2021 23:18,Glu,2,16,1437,2.526,29.14,26.73,6.285,29.36,26.1,1168.04,24.15,59.16,28.383,68.245,188.985,31.457,Approved,25.37,2.08,10.2,41.36,40.19,537,6.1,-1.17,20,9.31,-0.03,0.0
,28288,R29651,932-029,29-04-2021 01:50,04-05-2021 18:02,Glu,2,4,5010,2.163,31.75,27.12,6.085,27.85,26.59,1190.79,23.104,59.545,31.26,116.053,211.005,31.184,Approved,21.83,2.03,11.1,40.05,39.24,660,6.3,-0.81,21,7.55,0.0,0.06
,27244,R29045,932-029,25-03-2021 11:38,26-03-2021 10:42,Glu,2,10,756,2.455,32.2,26.51,5.734,26.91,26.93,1192.52,20.288,56.964,26.602,110.778,211.005,26.968,Approved,25.18,2.06,9.5,40.51,40.42,495,5.2,-0.09,21,8.16,-0.13,-0.05
,27713,R29296,932-029,11-04-2021 12:32,12-04-2021 20:18,Glu,3,2,631,2.429,31.36,25.68,5.996,28.42,26.17,1170.72,21.15,55.748,30.083,110.364,183.941,29.928,Approved,25.55,2.13,10.2,40.6,39.07,524,6.0,-1.53,21,9.81,-0.26,0.04
,27825,R29372,932-029,13-04-2021 22:28,14-04-2021 23:24,Glu,3,7,1786,2.636,34.12,26.45,5.532,30.89,24.9,1184.6,22.148,53.06,25.82,99.742,167.987,27.52,Approved,22.45,1.95,11.4,41.21,40.57,421,6.1,-0.64,21,10.09,-0.11,-0.02
,28126,R29562,932-029,25-04-2021 16:14,27-04-2021 04:34,Glu,3,16,1646,2.467,31.36,25.39,6.091,28.0,26.52,1161.24,25.731,60.525,32.402,121.372,211.081,35.62,Approved,19.1,2.02,9.2,38.7,37.83,690,7.5,-0.87,21,10.09,-0.24,-0.08
,27257,R29058,932-029,25-03-2021 05:42,29-03-2021 12:48,Glu,3,4,2728,2.28,34.47,25.15,6.233,28.08,26.13,1160.43,23.646,63.954,30.213,15.831,168.865,32.806,Approved,25.15,2.08,9.7,39.49,38.56,460,7.6,-0.93,21,9.47,0.06,0.08
,27920,R29413,932-029,17-04-2021 14:56,20-04-2021 09:48,Glu,2,14,3440,2.423,27.02,27.44,5.824,27.44,26.81,1172.42,21.661,59.67,31.043,105.109,178.685,31.42,Approved,25.13,2.07,9.9,41.08,39.99,877,4.5,-1.09,22,8.11,-0.35,0.02
,28338,R29683,932-029,01-05-2021 13:06,04-05-2021 19:50,Glu,1,2,3949,2.45,32.32,25.43,5.879,27.43,26.59,1164.58,21.558,58.344,31.303,99.853,199.707,31.885,Approved,21.28,2.03,11.0,41.29,39.94,1205,4.4,-1.35,21,5.46,-0.02,0.05
,27594,R29228,932-029,06-04-2021 17:26,07-04-2021 10:28,Glu,2,10,2717,2.905,36.41,25.52,5.26,28.55,26.13,1155.39,22.735,63.218,30.02,121.372,184.696,31.863,Approved,22.33,2.06,10.1,41.18,40.7,970,5.5,-0.48,21,8.03,-0.03,0.05
,28213,R29612,932-029,27-04-2021 03:22,29-04-2021 00:10,Glu,3,12,616,2.497,34.74,25.98,5.811,27.73,26.52,1167.58,27.929,68.34,32.092,136.489,204.734,34.78,Approved,18.85,2.06,10.1,41.19,39.96,911,5.3,-1.23,21,5.6,-0.06,0.02
,27685,R29268,932-029,08-04-2021 00:10,08-04-2021 19:30,Glu,8,13,1350,2.556,30.05,27.41,6.359,26.25,27.21,1165.79,22.662,60.15,33.605,141.897,199.707,30.798,Approved,22.6,2.09,11.2,41.13,40.55,261,5.9,-0.58,39,8.62,-0.03,-0.02
,28182,R29582,932-029,23-04-2021 18:10,28-04-2021 23:16,Glu,8,1,2093,2.552,31.03,25.62,5.839,28.62,26.22,1180.49,25.385,60.135,31.992,116.095,189.973,33.976,Approved,22.63,2.04,10.3,40.43,40.06,430,5.7,-0.37,32,6.25,-0.12,-0.05
,27740,R29305,932-029,11-04-2021 12:00,12-04-2021 16:24,Glu,1,12,1229,2.546,29.8,26.47,6.32,28.76,25.3,1166.79,24.762,63.679,31.075,116.095,189.973,34.922,Approved,22.08,2.03,10.9,41.44,39.96,529,5.7,-1.48,21,9.26,-0.06,-0.01
,27691,R29274,932-029,08-04-2021 03:30,08-04-2021 21:04,Glu,2,14,1132,2.485,32.04,26.38,5.794,26.8,27.41,1175.36,22.475,60.339,32.448,141.897,204.962,31.231,Approved,22.47,1.99,10.5,41.24,40.2,834,5.0,-1.04,21,11.05,-0.03,0.03
,28326,R29671,932-029,02-05-2021 08:10,03-05-2021 15:32,Glu,1,1,1209,2.748,30.05,25.45,6.322,29.43,25.27,1180.98,20.564,57.055,30.977,115.62,189.196,29.077,Approved,22.78,2.03,10.6,39.95,39.81,559,5.2,-0.14,21,12.6,-0.02,0.07
,28234,R29633,932-029,28-04-2021 11:24,29-04-2021 07:56,Glu,1,10,1843,2.288,30.62,27.3,5.828,28.74,25.99,1165.5,25.122,60.09,31.823,116.095,168.865,35.71,Approved,22.3,2.05,10.1,39.65,38.58,765,5.8,-1.07,21,7.12,-0.48,-0.02
,28450,R29743,932-029,04-05-2021 22:14,06-05-2021 07:44,Glu,2,16,471,2.511,30.96,27.26,6.064,29.43,25.25,1158.69,24.268,57.57,31.687,142.48,205.804,33.918,Approved,22.42,1.98,10.0,40.82,39.97,510,4.6,-0.85,21,5.45,0.0,0.04
,27353,R29114,932-029,28-03-2021 09:50,06-04-2021 03:14,Glu,2,10,8057,2.394,29.02,27.04,5.864,28.74,25.83,1177.2,21.535,60.235,29.427,110.778,211.005,28.338,Approved,17.13,2.03,11.0,41.31,40.85,572,5.8,-0.46,22,9.24,-0.4,-0.03
,27361,R29122,932-029,28-03-2021 08:22,29-03-2021 23:48,Glu,8,2,1175,2.441,27.91,27.12,5.63,28.1,26.45,1160.35,23.737,62.114,29.867,126.649,205.804,32.818,Approved,25.12,2.08,9.3,40.37,39.8,501,5.5,-0.57,21,9.55,-0.01,0.04
,28200,R29600,932-029,26-04-2021 16:30,28-04-2021 21:24,Glu,8,7,2229,2.585,33.48,25.98,6.003,27.65,26.66,1160.13,24.059,56.568,30.499,137.203,211.081,33.572,Approved,22.5,1.97,9.7,40.28,39.77,415,5.4,-0.51,32,6.94,-0.21,-0.03
,27597,R29231,932-029,06-04-2021 14:38,08-04-2021 19:42,Glu,2,4,1494,2.476,34.37,25.62,5.93,27.31,26.84,1153.42,23.29,65.111,28.052,136.489,199.484,30.054,Approved,22.23,2.02,10.7,41.57,41.08,533,5.2,-0.49,21,9.93,-0.03,0.04
,28295,R29658,932-029,28-04-2021 23:20,29-04-2021 14:10,Glu,3,1,658,2.353,30.49,27.44,6.228,27.39,26.96,1186.45,21.61,56.193,31.57,115.62,157.663,30.669,Approved,22.52,2.05,9.2,40.37,39.59,629,6.0,-0.78,21,9.5,-0.24,-0.04
,27972,R29447,932-029,19-04-2021 12:52,20-04-2021 01:36,Glu,1,2,1130,2.363,30.56,26.95,6.51,29.29,25.64,1181.53,22.144,57.497,30.855,116.053,211.005,30.225,Approved,21.83,2.02,10.8,40.47,40.47,383,5.2,0.0,31,9.99,-0.35,-0.01
,27871,R29383,932-029,15-04-2021 20:44,19-04-2021 14:52,Glu,3,3,2473,2.315,33.08,26.06,5.581,29.97,26.05,1173.44,23.215,60.772,31.507,121.328,211.005,29.744,Approved,22.33,2.06,12.1,40.36,40.46,403,5.4,0.1,21,8.57,0.01,0.02
,27060,R28960,932-029,21-03-2021 11:34,22-03-2021 20:46,Glu,8,13,1262,2.547,25.81,28.77,5.681,28.02,26.19,1160.69,22.35,61.489,26.288,120.741,199.484,29.545,Approved,22.43,2.02,9.6,40.71,39.96,584,5.9,-0.75,21,11.45,-0.03,0.02
,27782,R29347,932-029,15-04-2021 01:16,15-04-2021 23:00,Glu,1,7,744,2.484,31.77,27.28,6.323,28.12,26.68,1184.66,25.954,59.521,30.254,115.491,188.985,32.655,Approved,22.52,2.01,11.3,40.92,40.16,492,5.8,-0.76,21,9.72,-0.06,0.0
,28399,R29710,932-029,03-05-2021 08:38,04-05-2021 13:42,Glu,8,4,1287,2.458,29.14,27.58,6.485,27.63,26.52,1164.51,24.815,61.077,29.181,104.992,204.734,35.239,Approved,21.67,2.03,10.2,39.35,38.09,624,5.8,-1.26,21,6.5,-0.02,0.03
,28456,R29749,932-029,04-05-2021 19:52,05-05-2021 22:08,Glu,8,15,1510,2.406,32.52,26.63,5.898,27.73,26.84,1182.15,23.601,56.343,29.333,116.095,179.419,33.948,Approved,22.4,2.01,10.5,40.78,39.04,724,5.5,-1.74,21,7.12,-0.05,0.0
,27465,R29174,932-029,02-04-2021 14:58,07-04-2021 02:06,Glu,3,16,2925,2.464,31.5,24.97,5.265,28.76,26.13,1164.69,21.575,64.034,30.259,126.603,211.005,29.76,Approved,22.25,2.03,10.5,41.3,40.67,600,4.8,-0.63,21,12.35,-0.03,0.04
,27343,R29104,932-029,25-03-2021 13:40,26-03-2021 10:28,Glu,8,1,765,2.517,32.05,26.73,5.791,27.85,26.68,1175.52,20.021,58.82,29.682,120.875,183.941,28.821,Approved,25.07,2.02,9.7,40.93,40.59,497,6.3,-0.34,21,8.5,0.02,0.05
,27705,R29288,932-029,13-04-2021 15:20,14-04-2021 22:34,Glu,1,5,2082,2.35,32.96,27.04,6.301,28.2,26.47,1164.18,21.362,59.339,31.488,89.343,204.962,29.801,Approved,22.58,2.01,10.9,40.54,40.25,291,6.5,-0.29,40,10.41,-0.16,-0.01
