time_betw_scan_min,CA,YM,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
12531,2.922,5.498,Approved,22.42,2.02,10.2,40.38,39.72,509,5.4,-0.66,21,11.51,-0.1,-0.01
2556,2.431,5.549,Approved,22.72,2.06,10,41.47,40.83,342,4.6,-0.64,32,11.66,-0.21,-0.1
919,3.123,5.877,Approved,21.02,1.97,10.1,40.45,38.28,740,7,-2.17,21,10.13,-0.2,-0.03
1069,2.571,5.961,Approved,26.98,1.92,9.6,39.46,36.87,566,7.2,-2.59,21,12.28,-0.51,-0.22
1325,2.406,6.489,Approved,23.77,1.98,11.4,40.81,40.35,402,6.3,-0.46,21,12.76,-0.03,0
187,2.645,5.798,Approved,22.37,1.99,11,40.4,39.91,367,5.8,-0.49,21,12.44,-0.44,-0.07
1488,2.644,6.519,Approved,22.43,1.96,10.6,40.57,39.64,293,7.1,-0.93,36,13.34,-0.43,-0.2
1386,2.346,6.939,Approved,20.43,1.92,11.3,39.79,37.47,393,7.4,-2.32,31,12.92,-0.11,-0.03
4363,2.66,6.127,Approved,23.68,2.13,10.2,39.15,37.51,621,7.4,-1.64,21,12.9,-0.15,-0.03
2801,2.521,6.211,Approved,22.57,2.04,10.8,40.92,39.86,514,5.4,-1.06,22,12.28,-0.31,-0.09
978,2.493,6.295,Approved,24.83,1.94,10.8,41.05,40.2,414,6.9,-0.85,21,11.38,-0.42,-0.09
2429,2.52,5.962,Approved,19.83,2.04,9.6,41.46,40.27,472,5.6,-1.19,21,10.97,-0.34,-0.07
1293,2.566,6.117,Approved,20.72,1.93,9.6,40.6,39.69,517,8,-0.91,21,11.42,-0.21,-0.04
1168,2.406,6.061,Approved,20.92,2.01,9.8,41.09,40.09,636,5.8,-1,22,9.72,-0.17,-0.02
1246,2.583,6.557,Approved,21.63,2.14,9.8,39.12,36.39,688,7.6,-2.73,21,11.26,-0.71,-0.16
1806,2.58,5.332,Approved,22.13,2.1,8.8,38.12,35.8,725,8.9,-2.32,21,11.71,-0.36,-0.03
1777,2.938,6.542,Approved,20.55,1.94,12.2,41.13,40.18,437,5.5,-0.95,21,10.91,-0.36,-0.06
602,2.395,6.289,Approved,19.6,1.97,11.8,42.59,41.71,592,5.9,-0.88,21,12.4,-0.11,-0.01
100,2.62,6.182,Approved,20.32,1.95,12.1,40.63,39.87,278,6,-0.76,36,11.73,-0.07,-0.01
2806,2.7,4.946,Approved,23.78,2.02,9.4,40.65,40.08,596,6,-0.57,21,14.31,-0.19,-0.01
3056,2.58,6.669,Approved,20.03,2.04,10.9,40.43,39.5,310,5.9,-0.93,32,12.94,-0.23,-0.1
2381,2.481,6.327,Approved,24.63,2.07,9.8,37.2,34.16,494,8,-3.04,31,14.77,-0.15,-0.02
173,2.592,6.734,Approved,21.87,2.12,10.7,38.94,36.85,583,7.3,-2.09,21,11.36,-0.04,0.01
5598,2.425,5.555,Approved,22.32,2.11,10.2,38.62,36.89,513,7.9,-1.73,33,12.81,-0.5,0
1753,2.28,5.81,Approved,23.42,1.96,11.2,40.96,40.56,306,7,-0.4,36,14.24,-0.15,-0.02
1254,2.594,6.054,Approved,24.57,2.02,10.3,40.77,39.2,603,5.5,-1.57,21,12.29,-0.34,-0.11
3329,2.854,6.274,Approved,28.48,1.89,11,40.72,39.87,279,6.1,-0.85,32,9.97,-0.17,-0.09
1525,2.52,6.434,Approved,21.93,2.03,10.6,39.86,38.76,506,7.4,-1.1,21,9.61,-0.17,-0.01
1744,2.902,6.264,Approved,24.9,2,11.1,40.1,39.6,452,5,-0.5,21,13.48,-0.05,0.01
1241,2.615,6.74,Approved,21.33,1.95,12.6,41.7,41.03,489,7.5,-0.67,21,12.42,-0.23,-0.08
1687,2.822,5.91,Approved,22.9,2.05,11.4,41.05,40.17,444,6,-0.88,21,11.84,-0.28,-0.03
365,2.475,6.024,Approved,18.9,1.98,10.8,42.12,41.19,426,6.1,-0.93,21,10.69,-0.15,0.05
3011,2.721,5.826,Approved,23.18,2,11,41.59,40.7,576,4.3,-0.89,21,12.56,-0.18,-0.03
4043,2.638,6.257,Approved,26.15,1.96,12.1,41.34,40.66,370,8.2,-0.68,32,12.4,-0.6,-0.29
1526,2.493,5.789,Approved,18.25,2.05,10.8,41.28,40.89,648,4.9,-0.39,21,11.8,-0.18,-0.04
5832,2.727,6.078,Approved,16.75,2.05,11.2,41.06,40.8,543,5.1,-0.26,10,14.53,-0.21,-0.04
1305,2.53,6.18,Approved,21.55,1.97,10.3,42.77,41.32,502,5.9,-1.45,21,9.48,-0.09,-0.02
4429,2.579,6.102,Approved,17.23,1.93,11.5,41.14,40.68,416,5.5,-0.46,21,11.23,-0.12,-0.01
101,2.424,5.8,Approved,22.15,1.97,10.8,40.67,39.53,730,5.4,-1.14,22,7.78,-0.1,-0.02
642,2.477,5.977,Approved,22.75,2.08,8.8,36.61,32.72,785,6.3,-3.89,21,11.54,-0.15,0
4098,2.246,6.129,Approved,21.95,2.08,10.4,40.9,39.42,510,6.6,-1.48,21,14.01,-0.41,-0.18
1217,3.034,5.799,Approved,21.17,1.97,12.1,41.38,40.86,443,6.4,-0.52,31,12.33,-0.17,-0.07
1307,2.63,6.581,Approved,23.87,1.99,11.4,40.68,40.16,277,8,-0.52,44,12.61,-0.31,-0.02
2496,2.889,5.635,Approved,22.85,2.04,12,41.4,40.47,329,5,-0.93,31,12.09,-0.32,-0.03
7298,2.638,7.263,Approved,22.4,2.02,10.5,40.25,40.01,297,7.7,-0.24,31,12.6,-0.27,-0.07
2906,2.858,6.342,Approved,20.83,1.92,10.6,41.44,40.79,380,7.5,-0.65,32,8.83,-0.59,-0.19
4387,2.87,6.343,Approved,21.95,2.02,12.1,41.37,40.43,312,6.4,-0.94,32,10.96,-0.06,0
1465,2.863,6.202,Approved,22.67,2.02,12,40.35,39.49,545,6.2,-0.86,21,11.31,-0.27,-0.09
4959,2.641,5.919,Approved,23.38,1.96,9,40.79,40.26,542,6.3,-0.53,21,12.99,-0.04,-0.04
14326,3.025,7.193,Approved,23.58,2.05,11.8,40.77,40.37,260,7.6,-0.4,36,11.98,-0.21,-0.06
564,2.646,5.988,Approved,21.68,2.05,8.7,40.9,38.97,816,6.5,-1.93,21,11.39,-0.15,0
1467,2.8,5.493,Approved,21.52,2,10.2,41.42,41.3,654,6.2,-0.12,21,10.96,-0.1,0
2793,2.563,6.687,Approved,22.72,2.06,8.3,35.87,31.57,407,8.3,-4.3,31,12.73,-0.28,-0.07
1029,2.788,6.775,Approved,24.2,2.1,11.9,41.13,40.26,340,5.7,-0.87,32,11.81,-0.12,-0.05
2788,2.901,6.27,Approved,23.07,2.04,12,41.58,40.71,288,5.6,-0.87,32,10.83,-0.35,-0.11
2856,2.72,6.403,Approved,24.42,1.93,11.5,41.37,40.49,415,4.9,-0.88,22,11.69,-0.22,-0.06
1137,2.696,5.574,Approved,22.85,2.08,9,38.58,35.74,804,6.7,-2.84,21,15.67,-0.6,-0.15
1246,2.616,6.315,Approved,24.73,2.07,10.6,40.02,39.59,417,5.4,-0.43,21,12.06,-0.06,0.01
41533,2.396,6.398,Approved,21.57,1.9,10.3,41.35,40.34,486,6.1,-1.01,21,8.65,-0.57,-0.15
181,2.546,6.784,Approved,20.9,2.05,10.8,40.95,40.39,394,5.1,-0.56,21,12.45,-0.28,-0.09
3235,2.715,6.115,Approved,22.68,1.98,10.1,41.52,40.6,381,5.2,-0.92,20,14.79,-0.13,-0.02
2767,2.45,6.062,Approved,19.42,1.98,10.6,41.32,40.4,388,5.9,-0.92,32,13.06,-0.38,-0.04
2723,2.46,7.149,Approved,19.73,1.88,13,40.37,38.12,248,10,-2.25,140,12.38,-0.15,-0.1
2841,2.881,6.475,Approved,22.63,1.97,9.6,40.66,39.94,389,7,-0.72,21,12.44,-0.23,-0.12
18299,2.938,6.471,Approved,18.9,2.05,10.6,40.27,39.71,340,7.8,-0.56,31,10.06,-0.15,-0.04
1551,2.594,6.868,Approved,19.18,2.08,10.4,40.18,39.34,417,9.7,-0.84,31,10.93,-0.11,0.03
359,1.92,5.425,Approved,18.17,2.01,9.7,41.65,40.42,876,6.3,-1.23,21,9.32,-0.02,0.14
2846,2.435,6.853,Approved,27,2.09,10.9,40.73,40.19,426,6.3,-0.54,31,9.87,-0.25,-0.07
4831,2.466,6.253,Approved,22.35,2.05,10.5,40.59,38.7,508,8.4,-1.89,36,12.86,-0.24,0
2476,2.553,5.904,Approved,20.57,2.05,11.2,40.82,39.89,459,5.8,-0.93,21,12.5,-0.27,-0.04
1496,2.789,6.512,Approved,21.35,2.01,9.9,41.42,40.15,546,6.9,-1.27,21,11.56,-0.04,0.02
1162,2.71,6.988,Approved,21.17,1.97,11.2,38.12,35.19,657,11.2,-2.93,21,12.69,-0.1,-0.13
2730,2.625,5.451,Approved,19.23,2.05,10.5,41.14,40.47,518,5.5,-0.67,21,14.06,-0.1,0
1473,2.432,5.824,Approved,24.05,1.93,10,40.74,39.7,510,5.1,-1.04,21,10.81,-0.13,-0.06
3302,2.522,5.579,Approved,18.73,1.99,9.6,42.11,40.86,582,5.8,-1.25,21,12.06,-0.15,0.04
2022,2.428,5.846,Approved,18.7,1.92,13.2,41.34,40.68,319,4.9,-0.66,31,10.3,-0.2,-0.04
3193,2.606,6.939,Approved,24.93,1.99,11.5,39.86,39.05,446,9.9,-0.81,31,12.27,-0.28,-0.01
1431,2.654,6.018,Approved,23.77,1.95,10.7,41.38,40.44,485,5.2,-0.94,21,13.98,-0.06,-0.02
2728,2.471,6.041,Approved,22.53,2.01,11.4,40.97,40.44,512,5.4,-0.53,21,12.9,-0.01,0.02
5287,2.651,6.545,Approved,20.72,2.09,11.6,40.53,39.88,407,5.8,-0.65,35,10.86,-0.42,-0.05
1773,2.76,6.156,Approved,21.95,2,11,40.35,39.52,467,6.6,-0.83,21,14.55,-0.23,-0.08
10370,2.807,7.097,Approved,18.93,2.14,10.8,38.77,35.64,420,11.1,-3.13,32,11.03,-0.61,-0.01
2606,2.68,5.285,Approved,23.72,2.06,9.9,41.82,39.83,940,5.4,-1.99,21,11.74,-0.18,0.02
2339,2.601,6.517,Approved,18.13,1.98,10.6,41.02,40.14,459,4.8,-0.88,10,10.15,-0.22,-0.04
1842,2.621,6.303,Approved,22.72,2.07,11.2,41.14,40.68,501,5.1,-0.46,31,12.48,-0.1,-0.03
4265,2.455,5.984,Approved,22.17,1.99,9.9,40.95,40.43,360,5.9,-0.52,32,13.12,-0.4,-0.03
2765,2.557,6.374,Approved,21.47,2.01,9.8,40.91,39.95,391,6.8,-0.96,21,11.35,-0.42,-0.1
4943,2.54,6.179,Approved,18.33,1.97,11.2,39.89,39.64,540,6.8,-0.25,21,11.16,-0.17,-0.07
1481,2.381,6.456,Approved,21.72,2.03,10.4,41.42,40.74,433,5.9,-0.68,31,11.58,-0.23,-0.12
566,2.662,5.828,Approved,20.15,2.03,10.5,40.36,39.93,490,4.7,-0.43,21,11.98,-0.21,-0.02
3848,2.839,6.185,Approved,22.82,2.01,9.6,40.75,38.59,673,5.9,-2.16,22,10.65,-0.04,0
1006,2.745,6.487,Approved,22.28,2.03,9.7,40.66,39.72,582,6.1,-0.94,21,9.39,-0.18,-0.04
1153,2.719,6.979,Approved,22.25,2.06,11.9,40.35,39.53,352,7.3,-0.82,21,12.82,-0.43,-0.15
1322,2.704,5.75,Approved,19.27,2.29,10.6,37.34,33.09,428,9,-4.25,21,14.88,-0.42,-0.14
1947,2.541,5.806,Approved,23.43,2.02,10,40.18,39.97,547,5.2,-0.21,21,10.92,-0.05,-0.01
3355,2.572,5.894,Approved,18.77,1.99,10.8,40.93,39.56,380,6.8,-1.37,21,14.81,-0.48,-0.02
1627,2.629,6.8,Approved,23.85,1.95,11.1,40.72,40.21,310,6.8,-0.51,31,13.07,-0.45,-0.21
1245,2.844,6.242,Approved,21.08,1.99,12.9,41.01,40.16,242,8.6,-0.85,64,9.75,-0.26,-0.14
5281,2.026,6.619,Approved,21.95,2,11.8,42.17,41.27,398,6.4,-0.9,32,10.57,-0.24,-0.06
4611,2.719,5.957,Approved,26.87,2.03,10.6,40.84,39.25,554,5.2,-1.59,21,14.93,-0.1,0.01
1991,2.603,6.477,Approved,20.2,2.06,10.5,38.59,35.17,437,9.6,-3.42,32,13.8,-0.18,0.08
4413,2.47,5.74,Approved,23.95,2.18,9,38.46,36.3,589,6.7,-2.16,21,10.62,-0.16,-0.02
461,2.526,6.43,Approved,19.63,2.02,10.8,41.59,41.11,669,5.1,-0.48,21,12.26,-0.17,-0.02
4249,2.599,6.509,Approved,24.23,1.94,8.8,41.52,40.79,533,5.8,-0.73,21,12.59,-0.19,-0.04
1599,2.49,5.588,Approved,22.03,2,10.8,39.91,39.15,419,5.4,-0.76,21,13.15,-0.16,-0.04
2831,2.639,6.498,Approved,25.5,2.05,10.1,39.7,36.81,508,7.6,-2.89,21,13.52,-0.02,0
2500,2.9,6.166,Approved,22.12,2.02,10.9,39.49,36.38,455,7.1,-3.11,32,12.65,-0.41,-0.11
156,2.95,5.975,Approved,19.8,1.97,10.7,41.09,40.3,257,6,-0.79,36,13.42,-0.42,-0.09
396,2.85,6.131,Approved,21.62,1.99,9.7,40.63,40.24,621,7.2,-0.39,22,11.02,-0.13,-0.01
207,2.523,6.092,Approved,20.68,1.92,9.8,40.77,39.96,523,6.2,-0.81,21,8.56,-0.11,0
544,1.926,6.233,Approved,21.63,2,9.9,40.6,40.22,758,6.2,-0.38,20,14.87,-0.26,0.05
1382,2.704,6.28,Approved,22.45,2.11,10.7,40.26,39.4,313,8.9,-0.86,35,12.73,-0.2,-0.02
1169,2.666,6.561,Approved,20.33,2.04,10.2,36.85,33.09,611,10.1,-3.76,31,11.75,-0.38,-0.04
2434,2.772,6.305,Approved,23.7,1.97,11,40.96,39.87,510,6.4,-1.09,21,8.65,-0.14,-0.06
3291,2.641,5.83,Approved,19.53,2.03,11.4,41.83,41.12,807,5,-0.71,21,13.72,-0.3,-0.05
1510,2.688,6.819,Approved,17.95,2,10.5,41.05,40.58,379,6.1,-0.47,31,12.49,-0.15,-0.06
2768,2.824,6.403,Approved,25.35,2.08,10.4,40.47,40.16,503,7.2,-0.31,21,14.13,-0.05,0.01
36,2.655,6.567,Approved,24.93,2.04,11.8,40.77,39.95,528,6.2,-0.82,21,10.67,-0.17,-0.05
1779,2.578,5.618,Approved,22.65,2.1,9.5,39.34,37.13,986,6.5,-2.21,21,12.72,-0.08,0
560,2.6,7.149,Approved,21.65,1.95,10.3,40.08,39.54,244,9,-0.54,76,10.96,-0.38,-0.1
118,2.698,6.243,Approved,22.92,2.05,11.7,41.01,40.49,430,5.2,-0.52,21,12.22,-0.32,-0.11
1132,2.608,5.922,Approved,22.28,1.98,10.3,41.55,40.92,549,5.5,-0.63,21,11.04,-0.37,-0.12
2283,2.571,5.844,Approved,19.13,1.99,10.4,40.42,39.84,600,6,-0.58,21,10.61,-0.1,-0.01
4398,2.389,6.267,Approved,28.53,2.14,10.2,39.58,38.58,481,6.3,-1,21,10.99,-0.12,-0.04
1723,2.53,5.756,Approved,23.48,1.91,11,41.12,40.28,450,4.9,-0.84,22,12.26,-0.22,-0.01
1306,2.772,5.923,Approved,22.45,2.14,10.3,40,39.34,389,7,-0.66,21,13.47,-0.31,-0.1
1084,2.399,6.073,Approved,19.52,1.99,10.5,41.37,40.78,514,5.5,-0.59,21,12.39,-0.09,0.02
1020,2.611,5.764,Approved,21.72,2,11.2,41.22,40.67,611,5,-0.55,21,12.18,-0.05,0.03
3282,2.68,6.619,Approved,25.88,2.08,9.6,41.28,40.25,505,6.3,-1.03,22,9.21,-0.28,-0.11
9654,2.537,5.671,Approved,23.8,2.09,10.4,41.05,40.27,518,4.9,-0.78,21,14.89,-0.1,0.01
1589,2.562,6.227,Approved,21.47,2.03,10.2,41.5,41.12,386,5.6,-0.38,22,12.4,-0.21,-0.02
2723,2.676,5.841,Approved,18.95,2.04,10.9,40.16,37.52,897,6.8,-2.64,22,12.92,-0.17,-0.04
185,2.556,6.564,Approved,22.43,2.07,11.1,40.6,37.28,387,6.8,-3.32,32,13.77,-0.39,-0.03
1514,2.892,6.91,Approved,21.35,2.03,10.6,40.41,39.55,320,9.1,-0.86,32,11.06,-0.05,0
3,2.69,6.303,Approved,24.48,2,10.4,40.13,38.69,567,5.6,-1.44,21,12.75,0,0.01
2681,2.567,6.232,Approved,18.7,1.98,9.8,38.75,38.31,359,8.9,-0.44,31,14.27,-0.57,-0.19
2441,2.654,6.804,Approved,22.83,2.06,12.8,40.57,39.85,460,7.2,-0.72,32,12.08,-0.08,0.01
1582,2.667,6.677,Approved,17.38,1.94,11.1,39.71,37.75,396,7.8,-1.96,32,11.74,-0.27,-0.06
122,2.776,5.579,Approved,21.82,2.09,9.3,39.81,37.42,921,6.5,-2.39,22,9.62,-0.33,0.01
1436,2.787,5.877,Approved,23.27,1.93,10.9,40.94,40.46,307,6.1,-0.48,32,14.65,-0.34,-0.04
2840,2.552,6.69,Approved,19.22,2.01,9.2,38.81,38,360,8.7,-0.81,32,11.6,0.01,0.04
1506,2.65,5.716,Approved,23.1,2.03,9.4,39.87,37.48,829,6.9,-2.39,21,10.32,-0.12,-0.04
4266,2.675,5.852,Approved,24.5,2,10.9,40.99,40.61,598,4.7,-0.38,21,11.66,-0.06,0.01
1632,2.344,5.814,Approved,16.98,2,10.8,40.93,40.22,377,6,-0.71,21,9.92,-0.24,-0.04
1342,2.492,6.702,Approved,17.67,1.9,12.3,41.72,40.61,254,9.3,-1.11,65,12.38,-0.44,-0.01
7133,2.63,5.116,Approved,24.17,2.04,10.2,40.81,39.47,573,6.1,-1.34,21,15.5,-0.19,-0.08
2977,2.7,6.159,Approved,23.73,1.91,10.4,41.33,40.14,449,5.4,-1.19,21,14.24,-0.1,-0.04
321,2.861,6.701,Approved,20.5,1.99,10.8,40.23,40.03,262,7.3,-0.2,36,10.86,-0.64,-0.23
607,2.56,6.104,Approved,23.65,2,11.9,39.9,39.26,333,5.8,-0.64,31,12,-0.18,-0.01
1696,2.32,6.184,Approved,27.1,1.96,11.4,40.37,39.64,314,7.4,-0.73,32,17.02,-0.36,-0.15
4314,2.811,6.66,Approved,24.5,1.98,11.7,40.94,40.43,353,6.2,-0.51,32,10.82,-0.12,-0.02
1426,2.486,6.557,Approved,21.75,1.94,10.4,42.5,41.29,534,6.4,-1.21,21,10.73,-0.55,-0.19
4042,2.625,6.335,Approved,26.15,1.97,11.4,40.2,38.45,342,9.8,-1.75,32,12.94,-1.01,-0.46
5984,2.485,6.834,Approved,21.9,2.06,9.6,38.73,35.48,569,8.9,-3.25,21,13.33,-0.31,-0.09
55,2.422,6.216,Approved,19,2.02,10.2,41.79,40.56,741,5.8,-1.23,21,10.87,-0.42,-0.11
20519,2.812,5.817,Approved,24.85,2.05,10.7,40.13,38.51,450,8.2,-1.62,21,13.83,-0.44,-0.18
3120,2.628,6.221,Approved,22.27,2.06,11.1,40.73,39.91,435,6.1,-0.82,21,10.27,-0.24,0.01
6835,3.1,6.952,Approved,21.02,1.96,11,40.61,39.53,422,8.5,-1.08,31,8.64,-0.27,-0.03
1543,2.574,6.285,Approved,24.77,1.83,12.2,40.62,39.73,363,8.2,-0.89,35,12.52,-0.31,-0.09
844,2.712,6.017,Approved,23.92,2.06,9.9,41.2,40.91,682,4.6,-0.29,21,13.33,-0.24,-0.09
2001,2.367,5.864,Approved,28.93,1.9,10.9,40.72,39.98,422,4.4,-0.74,22,13,-0.1,0.01
5898,2.443,6.489,Approved,21.5,2.02,11.8,41.32,40.47,249,6.5,-0.85,66,10.37,-0.52,0.01
1594,2.754,6.12,Approved,23.68,2.05,11.9,40.73,40.42,351,5.1,-0.31,32,10.57,-0.12,-0.04
5330,2.633,6.119,Approved,21.88,1.96,9.8,40.89,40.01,411,5.8,-0.88,21,10.61,-0.17,-0.02
3164,2.522,6.1,Approved,21.7,1.97,9.8,39.83,38.02,454,9.2,-1.81,22,9.99,-0.13,-0.03
875,2.693,6.015,Approved,22.28,2,10.6,41.04,40.29,728,5.8,-0.75,21,10.59,-0.03,0.01
4245,2.72,5.383,Approved,21.62,1.99,9.6,41.51,40.58,635,5.5,-0.93,22,15,-0.26,-0.07
1383,2.762,6.352,Approved,22.32,1.64,11.3,41.33,41,267,7.3,-0.33,36,12.47,-0.6,-0.48
1659,2.664,5.712,Approved,21.68,2.08,10.4,40.75,40.21,662,5.2,-0.54,21,13.96,-0.06,0
4207,2.665,6.149,Approved,23.87,2.02,10.6,40.66,40.21,419,5.2,-0.45,21,10.83,-0.17,-0.01
7308,2.57,5.534,Approved,23.58,2.13,9.8,41.04,39.6,653,5.3,-1.44,22,11.74,0.03,0.04
1540,2.657,6.275,Approved,25.03,2.02,10.5,40.36,39.16,416,6.5,-1.2,21,10.82,-0.3,-0.2
35,2.245,5.801,Approved,25.62,2.02,9.5,40.35,40.09,601,5.5,-0.26,21,12.42,-0.29,0.02
1342,2.633,6.64,Approved,17.85,2.05,10.7,41.46,40.66,382,7.1,-0.8,10,11.43,-0.43,-0.04
3373,2.64,6.324,Approved,22.88,2.09,11.2,39.62,38.76,397,6.6,-0.86,31,11.8,-0.61,-0.15
1896,2.6,6.421,Approved,21.4,2.02,11.1,41.28,40.67,413,8.6,-0.61,21,13.46,-0.04,0
7464,2.561,6.138,Approved,21.8,1.91,10.7,41.4,40.57,358,6.1,-0.83,32,12.39,-0.17,-0.04
2925,2.734,6.687,Approved,22.23,2.04,10.6,40.77,39.82,368,5.9,-0.95,21,13.01,-0.4,-0.22
1333,2.491,5.385,Approved,22.85,2.07,10.1,41.38,39.09,680,5,-2.29,21,13.04,-0.26,-0.01
18568,2.865,6.961,Approved,23.57,2.06,11.1,40.78,39.91,422,7,-0.87,21,10.46,-0.11,0.03
589,2.725,6.536,Approved,22.18,2.03,11.6,40.93,40.4,430,5.2,-0.53,32,11.53,-0.26,-0.15
2224,2.518,6.604,Approved,26.8,1.96,11,40.83,39.43,455,8,-1.4,21,10.25,-0.15,-0.07
31546,2.611,7.127,Approved,17.9,1.98,11.1,40.88,40.56,344,6,-0.32,21,10,-0.22,-0.09
4265,2.7,6.084,Approved,23.62,2.05,13.7,40.97,39.58,223,9.3,-1.39,22,18.44,-0.44,-0.34
82,2.908,6.078,Approved,21.93,2.01,12.3,40.91,40.26,444,5.4,-0.65,21,11.17,-0.37,-0.15
1172,2.608,6.811,Approved,21.5,1.85,10.4,41.07,40.65,389,7.4,-0.42,32,12.66,-0.16,-0.03
1416,2.788,6.788,Approved,23.75,2.01,7.1,41.45,40.79,493,5.2,-0.66,21,14.1,-0.28,-0.1
8346,2.537,7.14,Approved,22.55,1.87,10.2,39.01,37.62,231,7.5,-1.39,40,8.74,-0.31,-0.08
7722,2.44,6.22,Approved,24.13,1.99,11.3,40.76,40.21,384,6.2,-0.55,32,10.57,-0.17,-0.04
1427,2.827,7.155,Approved,22.5,2.05,12,40.81,40.17,244,10.4,-0.64,81,11.95,-0.16,0.01
1628,2.636,6.979,Approved,24.33,1.95,11.5,40.45,40.2,323,7.4,-0.25,36,11.48,-0.48,-0.08
1564,2.734,5.818,Approved,17.8,2.07,10.7,41.42,40.62,739,4.9,-0.8,31,13.54,-0.16,-0.01
1302,2.381,6.769,Approved,28.88,1.91,10.7,40.7,40.39,463,5.8,-0.31,21,14.5,-0.12,-0.04
1611,2.658,5.887,Approved,23.33,2.05,9.2,39.39,37.61,720,8.2,-1.78,21,13.39,-0.19,-0.07
4470,2.673,7.362,Approved,20.72,2.08,12.3,41.38,40.56,289,7.5,-0.82,10,10.8,-0.55,-0.05
1416,2.596,6.149,Approved,22.22,1.97,10.7,40.96,38.8,469,7.9,-2.16,32,9.36,-0.32,-0.03
1233,2.498,6.016,Approved,23.37,1.91,10.8,41.02,40.65,613,5.2,-0.37,21,14.25,-0.33,-0.16
22,2.734,6.885,Approved,22.53,2.05,10.8,40.33,39.12,458,8,-1.21,32,8.85,-0.37,-0.03
3174,2.631,6.246,Approved,20.02,1.91,12.6,40.98,40.44,319,6.2,-0.54,32,12.04,-0.3,-0.07
1209,2.76,6.262,Approved,24.4,2.02,11.2,41.91,42.08,306,7.5,0.17,32,11.53,-0.06,-0.01
1747,2.709,6.909,Approved,28.55,1.9,10.4,40.56,39.1,260,6.8,-1.46,36,14.06,-0.24,-0.06
1651,2.745,5.638,Approved,18.23,1.97,9.5,41.39,39.85,1027,5.2,-1.54,21,10.64,-0.02,0.04
1771,2.66,6.184,Approved,22.48,2.05,10.2,41.14,40.13,719,4.8,-1.01,21,14.18,-0.21,-0.05
1177,2.737,7.189,Approved,22.65,2.04,12.1,41.37,40.96,329,7.7,-0.41,30,11.76,-0.52,-0.06
1247,2.727,6.228,Approved,21.28,2.03,10.4,41.59,41.03,442,5.7,-0.56,32,9.33,-0.06,-0.03
286,2.432,5.634,Approved,22.28,2.02,10.8,41.33,40.37,559,6.3,-0.96,21,11.62,-0.21,-0.02
319,2.423,6.518,Approved,22.48,2.07,10,36.32,33.48,362,9.2,-2.84,31,13.11,-0.28,-0.01
831,2.615,5.841,Approved,18.45,1.99,10.6,41.31,41.17,355,4.9,-0.14,32,8.18,-0.06,0.03
1630,1.995,5.483,Approved,27.75,1.96,10.6,41.12,40.81,499,4.3,-0.31,31,12.1,-0.14,0.07
4403,2.47,5.539,Approved,23.95,2.18,8.5,36.71,32.85,615,8.5,-3.86,21,12.67,-0.17,-0.04
938,2.615,6.156,Approved,27.58,2.08,10,40.45,39.93,528,4.7,-0.52,21,12.3,-0.06,0.03
4099,2.291,6.367,Approved,22.02,2.22,10.1,35.24,33.25,548,6.3,-1.99,21,9.32,-0.11,-0.05
969,2.974,6.888,Approved,22.47,1.9,11.3,40.44,39.89,342,7.7,-0.55,32,9.34,-0.81,-0.39
1471,2.618,6.807,Approved,20.45,2,11,38.97,37.07,509,8.7,-1.9,21,13.21,-0.09,-0.03
1153,2.68,6.024,Approved,21.92,2,11.4,41.77,40.72,332,5.1,-1.05,32,11.55,-0.26,-0.06
2674,2.561,6.237,Approved,18.68,1.98,10.1,40.35,39.41,476,7.7,-0.94,21,14.35,-0.84,-0.3
1476,2.59,5.97,Approved,21.97,2.1,11.2,41.35,38.57,804,5.4,-2.78,21,14.15,-0.12,-0.03
2986,2.817,6.233,Approved,20.98,2.11,8.8,39.7,36.37,738,8.8,-3.33,21,12.18,-0.15,-0.03
15,2.658,6.224,Approved,22.25,2.02,10.4,40.7,39.46,475,6.2,-1.24,21,11.24,-0.25,0
1268,2.733,6.216,Approved,21.98,2.13,11,39.9,38.76,443,6.6,-1.14,21,10.65,-0.09,-0.05
1691,2.506,6.508,Approved,22.97,2.07,9.1,38.97,35.73,699,10.2,-3.24,21,13.34,-0.06,0.01
1293,2.728,6.414,Approved,20.98,2.08,10.8,40.33,38.41,443,8.8,-1.92,32,11.3,-0.12,-0.08
2746,2.509,6.156,Approved,21.7,2.06,9.6,40.88,39.17,376,9.5,-1.71,21,13.06,-0.2,-0.06
1769,2.896,5.524,Approved,21.47,2,10.6,40.86,40.76,566,5.8,-0.1,21,10.6,-0.08,0
6122,2.35,5.907,Approved,24.13,2.06,10.3,40.66,40.27,600,5,-0.39,21,12.35,-0.03,0.01
1714,2.834,6.368,Approved,25.43,2.06,10.3,40.83,39.91,580,5.6,-0.92,31,12.8,-0.09,0
202,2.689,6.345,Approved,24.77,2.04,11.2,39.31,38.14,436,6.3,-1.17,21,12.49,-0.23,-0.01
