time_betw_scan_hours,CA,YM,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
0.124,0.262,0.842,0.415,0.800,0.584,0.568,0.219,0.376,0.545,0.395,0.865,0.704
0.068,0.262,0.842,0.316,0.886,0.782,0.822,0.073,0.218,0.745,0.486,0.880,0.648
0.081,0.262,0.842,0.292,0.438,0.651,0.569,0.238,0.391,0.431,0.633,0.887,0.592
0.086,0.262,0.842,0.042,0.733,0.772,0.832,0.061,0.442,0.785,0.380,0.474,0.169
0.148,0.166,0.421,0.307,0.419,0.654,0.555,0.795,0.198,0.394,0.847,0.880,0.718
0.138,0.190,0.421,0.302,0.352,0.437,0.412,0.279,0.234,0.465,0.594,0.789,0.563
0.059,0.191,0.842,0.307,0.495,0.693,0.722,0.170,0.401,0.685,0.439,0.895,0.662
0.191,0.181,0.842,0.311,0.352,0.444,0.413,0.306,0.269,0.455,0.194,0.947,0.718
0.012,0.078,0.000,0.292,0.438,0.815,0.775,0.724,0.117,0.588,0.438,0.932,0.718
0.137,0.262,0.842,0.090,0.714,0.793,0.839,0.066,0.355,0.764,0.326,0.699,0.535
0.080,0.262,0.421,0.231,0.324,0.801,0.839,0.809,0.086,0.749,0.570,0.684,0.521
0.084,0.262,0.421,0.255,0.410,0.815,0.794,0.749,0.081,0.630,0.353,0.714,0.648
0.071,0.194,0.842,0.255,0.381,0.581,0.450,0.730,0.437,0.296,0.464,0.880,0.662
0.026,0.185,0.842,0.354,0.362,0.300,0.209,0.154,0.416,0.266,0.612,0.481,0.634
0.026,0.245,0.842,0.321,0.324,0.404,0.327,0.505,0.487,0.338,0.676,0.767,0.662
0.046,0.262,0.421,0.316,0.410,0.666,0.582,0.226,0.391,0.432,0.600,0.767,0.380
0.059,0.262,0.435,0.269,0.400,0.807,0.783,0.861,0.051,0.618,0.097,0.857,0.718
0.132,0.262,0.842,0.255,0.590,0.840,0.871,0.063,0.142,0.752,0.320,0.699,0.394
0.291,0.208,0.709,0.358,0.429,0.629,0.601,0.301,0.437,0.536,0.823,0.759,0.577
0.004,0.078,0.842,0.250,0.924,0.800,0.856,0.088,0.071,0.789,0.535,0.797,0.535
0.070,0.226,0.842,0.269,0.667,0.816,0.851,0.076,0.137,0.750,0.361,0.880,0.648
0.084,0.262,0.842,0.278,0.419,0.700,0.733,0.083,0.355,0.697,0.461,0.677,0.592
0.189,0.262,0.517,0.193,0.457,0.804,0.863,0.237,0.132,0.797,0.440,0.436,0.394
0.081,0.163,0.421,0.387,0.286,0.391,0.376,0.349,0.320,0.466,0.512,0.850,0.704
0.167,0.262,0.842,0.278,0.619,0.784,0.812,0.117,0.482,0.722,0.556,0.594,0.592
0.083,0.201,0.842,0.250,0.590,0.680,0.594,0.107,0.457,0.433,0.949,0.744,0.592
0.060,0.262,0.421,0.255,0.676,0.811,0.855,0.081,0.157,0.767,0.810,0.707,0.662
0.017,0.182,0.842,0.231,0.705,0.837,0.869,0.064,0.193,0.752,0.488,0.376,0.211
0.060,0.262,0.421,0.274,0.543,0.797,0.713,0.158,0.462,0.485,0.839,0.226,0.634
0.122,0.262,0.421,0.330,0.352,0.624,0.642,0.708,0.147,0.634,0.255,0.662,0.690
0.137,0.262,0.842,0.255,0.476,0.678,0.694,0.185,0.416,0.653,0.658,0.789,0.634
0.071,0.078,0.842,0.203,0.657,0.824,0.885,0.083,0.178,0.808,0.269,0.752,0.451
0.056,0.262,0.421,0.226,0.333,0.643,0.609,0.264,0.376,0.530,0.521,0.511,0.648
0.002,0.262,0.842,0.118,0.114,0.322,0.438,0.231,0.553,0.719,0.103,0.940,0.676
0.002,0.262,0.823,0.137,0.152,0.404,0.508,0.276,0.376,0.727,0.131,0.947,0.634
0.084,0.078,0.842,0.307,0.267,0.470,0.508,0.411,0.168,0.615,0.397,0.707,0.676
0.279,0.262,0.842,0.259,0.419,0.675,0.664,0.335,0.365,0.591,0.517,0.880,0.732
0.075,0.078,0.842,0.274,0.438,0.728,0.680,0.067,0.503,0.535,0.539,0.316,0.549
0.194,0.262,0.633,0.292,0.371,0.402,0.368,0.347,0.355,0.431,0.614,0.489,0.704
0.069,0.262,0.842,0.269,0.514,0.531,0.405,0.247,0.528,0.286,0.725,0.842,0.662
0.010,0.209,0.842,0.321,0.486,0.575,0.500,0.214,0.832,0.414,0.480,0.707,0.648
0.076,0.262,0.842,0.288,0.733,0.898,0.905,0.075,0.183,0.723,0.131,0.677,0.563
0.006,0.262,0.842,0.146,0.552,0.840,0.877,0.076,0.284,0.762,0.170,0.293,0.479
0.293,0.177,0.842,0.278,0.448,0.618,0.589,0.172,0.487,0.532,0.376,0.143,0.394
0.523,0.078,0.842,0.259,0.695,0.753,0.830,0.059,0.152,0.813,0.468,0.850,0.718
0.003,0.182,0.842,0.321,0.381,0.611,0.485,0.795,0.670,0.319,0.748,0.429,0.535
0.205,0.187,0.842,0.302,0.543,0.706,0.714,0.199,0.431,0.645,0.783,0.729,0.634
0.076,0.188,0.855,0.283,0.476,0.278,0.178,0.325,0.817,0.238,0.918,0.684,0.817
0.077,0.078,0.842,0.259,0.448,0.829,0.829,0.167,0.381,0.679,0.703,0.692,0.732
0.072,0.262,0.842,0.028,0.781,0.845,0.892,0.056,0.279,0.787,0.320,0.474,0.535
0.086,0.262,0.746,0.288,0.495,0.626,0.626,0.226,0.437,0.596,0.648,0.564,0.507
0.245,0.262,0.421,0.255,0.457,0.774,0.783,0.949,0.117,0.677,0.294,0.865,0.676
0.119,0.262,0.421,0.222,0.343,0.415,0.387,0.292,0.096,0.450,0.381,0.534,0.380
0.125,0.078,0.842,0.156,0.724,0.716,0.778,0.040,0.249,0.765,0.278,0.421,0.592
0.072,0.078,0.562,0.302,0.305,0.446,0.343,0.456,0.198,0.302,0.581,0.880,0.676
0.215,0.078,0.421,0.156,0.381,0.773,0.761,0.090,0.421,0.632,0.465,0.241,0.352
0.043,0.078,0.842,0.354,0.362,0.446,0.362,0.344,0.269,0.341,0.069,0.609,0.606
0.001,0.262,0.000,0.429,0.229,0.417,0.322,0.624,0.411,0.306,0.603,0.759,0.690
0.419,0.078,0.842,0.297,0.448,0.663,0.665,0.060,0.640,0.616,0.892,0.827,0.732
0.030,0.262,0.421,0.255,0.467,0.769,0.748,0.076,0.381,0.609,0.927,0.511,0.521
0.119,0.262,0.421,0.292,0.343,0.703,0.663,0.729,0.168,0.541,0.412,0.594,0.662
0.013,0.262,0.556,0.151,0.257,0.464,0.516,0.285,0.320,0.641,0.293,0.767,0.648
0.068,0.262,0.842,0.307,0.410,0.714,0.699,0.160,0.411,0.599,0.502,0.241,0.620
0.144,0.078,0.842,0.264,0.524,0.698,0.754,0.079,0.259,0.745,0.435,0.586,0.479
0.008,0.262,0.472,0.368,0.267,0.361,0.311,0.774,0.269,0.380,0.240,0.857,0.676
0.085,0.262,0.421,0.434,0.305,0.526,0.409,0.794,0.330,0.302,0.613,0.526,0.507
0.046,0.261,0.842,0.443,0.286,0.111,0.064,0.372,0.756,0.284,0.705,0.579,0.662
0.432,0.180,0.842,0.170,0.295,0.421,0.546,0.416,0.310,0.780,0.310,0.917,0.380
0.072,0.262,0.842,0.231,0.676,0.761,0.827,0.065,0.188,0.792,0.338,0.414,0.268
0.071,0.262,0.842,0.245,0.438,0.725,0.635,0.358,0.391,0.443,0.658,0.549,0.521
0.279,0.203,0.842,0.302,0.476,0.688,0.676,0.229,0.497,0.596,0.458,0.880,0.690
0.141,0.155,0.421,0.363,0.324,0.586,0.434,0.432,0.538,0.254,0.521,0.511,0.676
0.005,0.262,0.842,0.274,0.495,0.629,0.648,0.202,0.381,0.639,0.487,0.835,0.690
0.092,0.262,0.842,0.245,0.990,0.825,0.876,0.046,0.188,0.788,0.328,0.744,0.606
0.061,0.262,0.421,0.344,0.324,0.253,0.158,0.681,0.254,0.239,0.174,0.917,0.718
0.142,0.078,0.842,0.358,0.400,0.388,0.357,0.529,0.264,0.432,0.298,0.782,0.634
0.157,0.078,0.842,0.241,0.819,0.798,0.852,0.082,0.147,0.782,0.372,0.722,0.662
0.090,0.179,0.842,0.283,0.324,0.703,0.596,0.760,0.157,0.397,0.561,0.857,0.704
0.052,0.190,0.742,0.325,0.590,0.645,0.613,0.313,0.442,0.535,0.568,0.812,0.634
0.045,0.153,0.421,0.269,0.543,0.811,0.810,0.789,0.173,0.671,0.462,0.865,0.690
0.315,0.078,0.421,0.255,0.305,0.446,0.358,0.470,0.310,0.333,0.579,0.376,0.662
0.437,0.158,0.842,0.146,0.467,0.574,0.536,0.086,0.426,0.494,0.669,0.481,0.718
0.069,0.175,0.395,0.302,0.276,0.597,0.480,0.790,0.274,0.333,0.602,0.805,0.662
0.051,0.262,0.842,0.274,0.343,0.605,0.532,0.229,0.462,0.432,0.610,0.744,0.521
0.148,0.262,0.842,0.373,0.343,0.307,0.236,0.431,0.234,0.311,0.644,0.925,0.718
0.215,0.174,0.421,0.170,0.467,0.795,0.852,0.083,0.132,0.788,0.430,0.632,0.535
0.467,0.156,0.452,0.335,0.362,0.375,0.398,0.281,0.127,0.542,0.756,0.632,0.423
0.223,0.262,0.842,0.434,0.286,0.430,0.293,0.270,0.183,0.221,0.853,0.737,0.648
0.122,0.262,0.842,0.458,0.419,0.510,0.466,0.157,0.660,0.455,0.810,0.767,0.704
0.155,0.078,0.000,0.340,0.314,0.676,0.585,0.703,0.147,0.420,0.308,0.902,0.789
0.277,0.262,0.842,0.297,0.733,0.841,0.882,0.073,0.193,0.772,0.436,0.737,0.549
0.002,0.262,0.842,0.241,0.400,0.581,0.534,0.185,0.513,0.476,0.928,0.827,0.690
0.053,0.262,0.539,0.278,0.381,0.547,0.507,0.272,0.437,0.478,0.847,0.857,0.662
0.235,0.262,0.421,0.354,0.486,0.412,0.405,0.084,0.909,0.493,0.734,0.571,0.563
0.089,0.262,0.421,0.241,0.695,0.765,0.783,0.067,0.239,0.692,0.562,0.820,0.521
0.283,0.178,0.421,0.340,0.305,0.506,0.454,0.501,0.401,0.435,0.670,0.699,0.662
0.084,0.078,0.797,0.175,0.410,0.673,0.652,0.123,0.569,0.569,0.523,0.564,0.620
0.167,0.262,0.000,0.410,0.324,0.528,0.540,0.791,0.051,0.580,0.515,0.805,0.718
0.314,0.167,0.000,0.288,0.362,0.785,0.733,0.713,0.086,0.550,0.702,0.925,0.746
0.169,0.262,0.842,0.198,0.590,0.811,0.846,0.083,0.234,0.746,0.511,0.729,0.662
0.006,0.262,0.572,0.325,0.248,0.472,0.387,0.273,0.462,0.350,0.567,0.865,0.648
0.205,0.262,0.842,0.264,0.419,0.675,0.527,0.321,0.386,0.299,0.768,0.805,0.662
0.001,0.262,0.421,0.278,0.457,0.875,0.914,0.827,0.081,0.783,0.553,0.925,0.704
0.166,0.262,0.000,0.264,0.371,0.853,0.857,0.854,0.071,0.699,0.093,0.759,0.690
0.203,0.262,0.421,0.269,0.476,0.651,0.569,0.458,0.396,0.430,0.781,0.835,0.620
0.074,0.200,0.842,0.269,0.476,0.647,0.582,0.325,0.472,0.464,0.733,0.677,0.662
0.003,0.169,0.842,0.165,0.476,0.802,0.815,0.233,0.386,0.697,0.807,0.391,0.634
0.126,0.078,0.421,0.231,0.438,0.596,0.510,0.500,0.477,0.398,0.829,0.474,0.592
0.060,0.262,0.842,0.222,0.610,0.769,0.797,0.051,0.335,0.715,0.572,0.759,0.535
0.105,0.222,0.421,0.321,0.324,0.578,0.490,0.429,0.406,0.388,0.662,0.865,0.676
0.072,0.262,0.421,0.349,0.381,0.547,0.567,0.332,0.381,0.608,0.296,0.842,0.690
0.072,0.262,0.842,0.335,0.429,0.589,0.598,0.252,0.365,0.600,0.322,0.827,0.704
0.216,0.179,0.842,0.212,0.524,0.669,0.692,0.156,0.462,0.664,0.419,0.759,0.563
0.141,0.262,0.842,0.231,0.590,0.680,0.762,0.070,0.178,0.793,0.151,0.925,0.746
0.046,0.262,0.842,0.302,0.495,0.654,0.610,0.261,0.396,0.513,0.429,0.459,0.239
0.075,0.262,0.842,0.354,0.362,0.574,0.539,0.323,0.442,0.499,0.803,0.586,0.366
0.149,0.218,0.842,0.245,0.667,0.784,0.840,0.071,0.137,0.780,0.373,0.820,0.648
0.071,0.262,0.842,0.212,0.867,0.802,0.861,0.064,0.203,0.795,0.316,0.767,0.535
0.080,0.262,0.842,0.354,0.448,0.558,0.477,0.282,0.594,0.394,0.443,0.609,0.408
0.142,0.262,0.842,0.255,0.476,0.749,0.666,0.332,0.371,0.469,0.324,0.639,0.535
0.082,0.078,0.421,0.250,0.533,0.866,0.767,0.909,0.096,0.483,0.158,0.865,0.620
0.160,0.078,0.421,0.292,0.448,0.481,0.461,0.506,0.259,0.495,0.643,0.902,0.662
0.079,0.078,0.421,0.321,0.267,0.492,0.308,0.529,0.188,0.145,0.604,0.707,0.718
0.079,0.262,0.421,0.217,0.590,0.818,0.856,0.070,0.066,0.758,0.341,0.789,0.648
0.074,0.078,0.842,0.231,0.571,0.652,0.674,0.054,0.173,0.654,0.542,0.406,0.465
0.216,0.142,0.421,0.335,0.410,0.440,0.475,0.363,0.066,0.595,0.649,0.850,0.690
0.011,0.078,0.842,0.302,0.667,0.800,0.795,0.068,0.345,0.657,0.881,0.820,0.606
0.227,0.262,0.421,0.387,0.248,0.323,0.231,0.309,0.254,0.275,0.510,0.549,0.634
0.084,0.204,0.421,0.222,0.543,0.737,0.760,0.053,0.269,0.690,0.760,0.579,0.549
0.071,0.262,0.842,0.123,0.248,0.291,0.437,0.422,0.234,0.772,0.499,0.594,0.577
0.013,0.262,0.842,0.123,0.238,0.526,0.450,0.195,0.695,0.391,0.266,0.301,0.479
0.039,0.262,0.842,0.311,0.419,0.478,0.445,0.188,0.553,0.465,0.688,0.083,0.549
0.163,0.078,0.842,0.222,0.648,0.812,0.856,0.081,0.289,0.767,0.249,0.647,0.662
0.043,0.262,0.842,0.226,0.514,0.870,0.879,0.192,0.365,0.716,0.543,0.353,0.479
0.074,0.262,0.842,0.354,0.324,0.315,0.193,0.446,0.249,0.207,0.467,0.782,0.634
0.057,0.262,0.842,0.184,0.524,0.596,0.582,0.183,0.675,0.554,0.597,0.556,0.507
0.057,0.262,0.842,0.330,0.390,0.662,0.609,0.166,0.371,0.496,0.811,0.782,0.634
0.124,0.262,0.842,0.297,0.990,0.744,0.783,0.078,0.467,0.727,0.259,0.805,0.662
0.070,0.262,0.842,0.297,0.457,0.683,0.725,0.121,0.528,0.710,0.688,0.338,0.056
0.009,0.262,0.842,0.226,0.629,0.814,0.868,0.074,0.162,0.789,0.661,0.602,0.648
0.152,0.262,0.842,0.250,0.648,0.766,0.809,0.098,0.376,0.745,0.568,0.925,0.704
0.013,0.262,0.842,0.113,0.600,0.795,0.803,0.068,0.228,0.684,0.473,0.323,0.014
0.078,0.262,0.842,0.458,0.400,0.459,0.380,0.230,0.426,0.358,0.848,0.947,0.746
0.132,0.160,0.842,0.358,0.505,0.528,0.516,0.157,0.503,0.530,0.796,0.541,0.592
0.705,0.262,0.842,0.283,0.419,0.395,0.338,0.378,0.259,0.378,0.565,0.917,0.704
0.429,0.262,0.842,0.184,0.371,0.470,0.550,0.347,0.416,0.703,0.249,0.910,0.704
0.072,0.177,0.842,0.245,0.762,0.754,0.821,0.076,0.162,0.792,0.478,0.466,0.352
0.009,0.188,0.842,0.316,0.457,0.612,0.665,0.126,0.609,0.703,0.458,0.925,0.704
0.002,0.174,0.782,0.146,0.505,0.799,0.839,0.064,0.299,0.752,0.590,0.729,0.620
0.267,0.180,0.842,0.259,0.914,0.800,0.815,0.175,0.228,0.699,0.475,0.917,0.704
0.038,0.183,0.439,0.264,0.524,0.790,0.827,0.754,0.102,0.743,0.371,0.902,0.676
0.162,0.078,0.421,0.222,0.419,0.847,0.845,0.748,0.051,0.684,0.532,0.842,0.648
0.130,0.273,0.421,0.264,0.486,0.685,0.737,0.735,0.183,0.733,0.494,0.880,0.690
0.090,0.262,0.421,0.259,0.495,0.842,0.853,0.724,0.076,0.709,0.364,0.774,0.676
0.085,0.262,0.842,0.283,0.552,0.626,0.580,0.113,0.401,0.497,0.553,0.692,0.676
0.105,0.262,0.842,0.358,0.476,0.596,0.552,0.186,0.447,0.489,0.719,0.526,0.423
0.111,0.262,0.421,0.278,0.410,0.661,0.433,0.428,0.259,0.120,0.610,0.722,0.676
0.154,0.262,0.842,0.255,0.457,0.634,0.650,0.143,0.406,0.634,0.380,0.286,0.338
0.071,0.078,0.842,0.222,0.752,0.821,0.853,0.069,0.173,0.745,0.260,0.932,0.648
0.075,0.078,0.421,0.292,0.581,0.821,0.862,0.066,0.112,0.764,0.256,0.872,0.831
0.137,0.078,0.000,0.288,0.457,0.832,0.867,0.750,0.036,0.756,0.767,0.917,0.732
0.381,0.262,0.421,0.146,0.152,0.333,0.412,0.467,0.284,0.645,0.134,0.962,0.676
0.001,0.162,0.842,0.236,0.629,0.738,0.766,0.045,0.310,0.703,0.329,0.759,0.634
0.025,0.262,0.421,0.283,0.400,0.634,0.590,0.149,0.447,0.505,0.815,0.654,0.606
0.166,0.206,0.842,0.420,0.410,0.419,0.320,0.167,0.675,0.300,0.861,0.038,0.620
0.041,0.262,0.842,0.288,0.429,0.710,0.612,0.249,0.497,0.420,0.535,0.586,0.451
0.094,0.262,0.842,0.288,0.476,0.722,0.710,0.231,0.376,0.609,0.393,0.812,0.662
0.007,0.200,0.842,0.486,0.381,0.161,0.136,0.458,0.264,0.350,0.066,0.865,0.732
0.083,0.231,0.421,0.283,0.362,0.843,0.814,0.942,0.051,0.623,0.408,0.895,0.676
0.141,0.262,0.842,0.307,0.438,0.445,0.441,0.233,0.335,0.514,0.132,0.714,0.592
0.068,0.262,0.842,0.325,0.286,0.410,0.251,0.314,0.365,0.167,0.610,0.872,0.676
0.107,0.262,0.855,0.387,0.314,0.265,0.175,0.522,0.355,0.255,0.438,0.865,0.732
0.072,0.161,0.842,0.307,0.324,0.647,0.603,0.167,0.447,0.512,0.724,0.203,0.197
0.017,0.262,0.842,0.358,0.343,0.337,0.277,0.481,0.345,0.350,0.329,0.842,0.704
0.066,0.262,0.842,0.278,0.390,0.521,0.474,0.185,0.487,0.452,0.567,0.677,0.549
0.004,0.262,0.842,0.292,0.438,0.481,0.401,0.316,0.371,0.365,0.595,0.774,0.620
0.089,0.142,0.842,0.278,0.724,0.796,0.835,0.055,0.350,0.751,0.206,0.541,0.676
0.501,0.199,0.842,0.236,0.571,0.634,0.677,0.167,0.487,0.692,0.272,0.744,0.648
0.056,0.153,0.454,0.264,0.400,0.813,0.810,0.886,0.051,0.667,0.192,0.895,0.676
0.073,0.078,0.842,0.236,0.667,0.773,0.823,0.051,0.294,0.763,0.430,0.534,0.606
0.343,0.262,0.374,0.179,0.286,0.365,0.520,0.385,0.076,0.823,0.486,0.850,0.620
0.189,0.262,0.842,0.184,0.362,0.661,0.754,0.294,0.198,0.810,0.435,0.338,0.394
0.118,0.078,0.421,0.354,0.362,0.761,0.708,0.693,0.102,0.538,0.444,0.910,0.704
0.002,0.262,0.842,0.236,0.590,0.760,0.780,0.077,0.264,0.692,0.417,0.782,0.606
0.002,0.262,0.842,0.217,0.686,0.786,0.813,0.071,0.152,0.722,0.521,0.835,0.620
0.044,0.078,0.421,0.255,0.219,0.604,0.386,0.622,0.102,0.119,0.364,0.850,0.718
0.058,0.078,0.421,0.269,0.562,0.758,0.739,0.083,0.310,0.611,0.893,0.677,0.479
0.069,0.203,0.421,0.340,0.495,0.676,0.594,0.235,0.467,0.440,0.911,0.526,0.662
0.085,0.262,0.421,0.311,0.476,0.783,0.778,0.371,0.193,0.650,0.276,0.278,0.225
0.056,0.262,0.842,0.269,0.695,0.785,0.823,0.145,0.371,0.743,0.372,0.729,0.493
0.060,0.262,0.842,0.283,0.552,0.868,0.860,0.182,0.437,0.679,0.605,0.827,0.662
0.074,0.262,0.421,0.283,0.362,0.809,0.744,0.873,0.091,0.532,0.522,0.797,0.718
0.290,0.262,0.842,0.269,0.448,0.709,0.700,0.159,0.396,0.612,0.562,0.541,0.408
0.210,0.262,0.842,0.137,0.629,0.797,0.853,0.073,0.376,0.787,0.537,0.662,0.310
0.081,0.262,0.842,0.288,0.467,0.742,0.710,0.144,0.396,0.575,0.556,0.398,0.493
0.004,0.262,0.842,0.255,0.571,0.729,0.766,0.126,0.472,0.719,0.470,0.789,0.676
0.053,0.262,0.842,0.123,0.457,0.769,0.774,0.164,0.381,0.667,0.610,0.579,0.324
0.052,0.262,0.842,0.189,0.438,0.695,0.659,0.329,0.462,0.547,0.786,0.571,0.521
0.067,0.262,0.842,0.156,0.505,0.807,0.814,0.148,0.401,0.685,0.770,0.383,0.662
0.066,0.078,0.842,0.245,0.486,0.734,0.707,0.155,0.538,0.582,0.717,0.526,0.521
0.004,0.262,0.421,0.283,0.533,0.676,0.615,0.300,0.442,0.485,0.666,0.526,0.465
0.063,0.262,0.842,0.354,0.514,0.490,0.521,0.203,0.624,0.607,0.710,0.910,0.662
0.284,0.262,0.842,0.288,0.514,0.592,0.546,0.104,0.452,0.485,0.453,0.820,0.620
0.261,0.262,0.421,0.349,0.400,0.594,0.549,0.310,0.431,0.486,0.344,0.820,0.648
0.238,0.262,0.421,0.401,0.371,0.386,0.362,0.403,0.401,0.447,0.919,0.992,0.746
0.063,0.262,0.842,0.297,0.457,0.512,0.505,0.245,0.396,0.533,0.883,0.805,0.676
0.386,0.262,0.842,0.278,0.229,0.234,0.302,0.268,0.401,0.580,0.031,0.571,0.394
0.061,0.262,0.842,0.250,0.733,0.786,0.728,0.157,0.416,0.536,0.514,0.459,0.690
0.125,0.262,0.842,0.236,0.457,0.813,0.836,0.190,0.462,0.724,0.246,0.617,0.634
0.070,0.198,0.842,0.226,0.438,0.647,0.619,0.208,0.442,0.544,0.741,0.759,0.704
0.081,0.169,0.421,0.274,0.467,0.702,0.642,0.709,0.157,0.498,0.487,0.684,0.704
0.006,0.078,0.421,0.392,0.438,0.384,0.272,0.813,0.162,0.256,0.228,0.850,0.887
0.075,0.262,0.842,0.278,0.429,0.680,0.669,0.220,0.447,0.595,0.516,0.459,0.437
0.164,0.078,0.842,0.241,0.438,0.785,0.771,0.101,0.640,0.631,0.440,0.842,0.577
0.081,0.262,0.842,0.226,0.838,0.813,0.818,0.034,0.548,0.685,0.360,0.707,0.352
0.053,0.262,0.000,0.231,0.362,0.866,0.887,0.757,0.076,0.741,0.302,0.850,0.634
0.046,0.262,0.421,0.259,0.533,0.771,0.832,0.740,0.152,0.788,0.409,0.865,0.676
0.047,0.262,0.842,0.325,0.343,0.422,0.321,0.098,0.726,0.294,0.590,0.669,0.535
0.022,0.078,0.842,0.165,0.362,0.632,0.598,0.231,0.467,0.526,0.553,0.699,0.479
0.078,0.078,0.421,0.292,0.324,0.671,0.653,0.702,0.152,0.576,0.582,0.865,0.606
0.089,0.262,0.421,0.344,0.448,0.504,0.431,0.114,0.533,0.388,0.518,0.180,0.606
0.013,0.262,0.421,0.278,0.429,0.557,0.502,0.712,0.112,0.449,0.311,0.744,0.634
0.217,0.262,0.842,0.283,0.686,0.815,0.862,0.081,0.330,0.774,0.506,0.647,0.479
0.087,0.262,0.000,0.245,0.152,0.332,0.262,0.706,0.421,0.324,0.414,0.707,0.634
0.310,0.262,0.842,0.373,0.314,0.175,0.049,0.403,0.223,0.140,0.389,0.812,0.648
0.072,0.078,0.000,0.283,0.514,0.773,0.777,0.818,0.051,0.666,0.776,0.812,0.648
0.079,0.262,0.421,0.269,0.552,0.829,0.833,0.078,0.371,0.688,0.924,0.406,0.394
0.080,0.262,0.745,0.283,0.610,0.713,0.751,0.065,0.386,0.714,0.756,0.526,0.648
0.019,0.188,0.842,0.142,0.638,0.809,0.691,0.062,0.376,0.416,0.950,0.353,0.239
0.062,0.262,0.421,0.118,0.019,0.197,0.274,0.411,0.254,0.586,0.051,0.970,0.662
0.063,0.262,0.421,0.316,0.333,0.641,0.540,0.810,0.132,0.385,0.410,0.759,0.704
0.220,0.262,0.842,0.226,0.705,0.815,0.843,0.173,0.411,0.734,0.369,0.444,0.549
0.008,0.262,0.000,0.335,0.276,0.530,0.472,0.714,0.198,0.432,0.373,0.910,0.732
0.286,0.262,0.842,0.245,0.714,0.780,0.844,0.066,0.173,0.797,0.349,0.805,0.620
0.007,0.262,0.421,0.325,0.352,0.621,0.564,0.696,0.193,0.471,0.615,0.827,0.676
0.149,0.213,0.842,0.226,0.495,0.718,0.716,0.135,0.386,0.630,0.358,0.835,0.648
0.006,0.211,0.421,0.255,0.381,0.842,0.829,0.759,0.127,0.657,0.781,0.391,0.268
0.050,0.165,0.842,0.297,0.429,0.652,0.622,0.250,0.462,0.541,0.576,0.466,0.408
0.042,0.226,0.842,0.283,0.819,0.800,0.826,0.051,0.299,0.723,0.287,0.714,0.563
0.047,0.078,0.842,0.335,0.362,0.674,0.679,0.180,0.574,0.626,0.637,0.917,0.676
0.061,0.262,0.842,0.311,0.467,0.608,0.567,0.200,0.492,0.502,0.623,0.880,0.690
0.060,0.187,0.842,0.354,0.371,0.468,0.441,0.326,0.472,0.474,0.611,0.925,0.704
0.076,0.198,0.730,0.156,0.552,0.603,0.559,0.142,0.406,0.490,0.747,0.669,0.704
0.074,0.262,0.842,0.264,0.629,0.811,0.869,0.063,0.173,0.796,0.447,0.895,0.676
0.022,0.213,0.842,0.203,0.429,0.763,0.738,0.282,0.391,0.598,0.309,0.534,0.352
0.009,0.188,0.421,0.292,0.448,0.605,0.569,0.241,0.376,0.512,0.751,0.910,0.704
0.004,0.262,0.512,0.259,0.486,0.703,0.670,0.768,0.137,0.557,0.282,0.812,0.718
0.070,0.262,0.842,0.264,0.590,0.767,0.810,0.193,0.371,0.747,0.245,0.602,0.606
0.049,0.262,0.421,0.264,0.381,0.693,0.745,0.730,0.066,0.736,0.373,0.925,0.746
0.098,0.262,0.842,0.241,0.457,0.817,0.769,0.265,0.381,0.571,0.210,0.812,0.634
0.166,0.078,0.694,0.264,0.343,0.714,0.681,0.708,0.183,0.562,0.350,0.767,0.577
0.309,0.262,0.421,0.278,0.486,0.814,0.857,0.772,0.066,0.767,0.389,0.932,0.718
0.432,0.078,0.421,0.288,0.333,0.430,0.311,0.307,0.188,0.260,0.455,0.624,0.859
0.078,0.078,0.842,0.170,0.724,0.764,0.825,0.047,0.086,0.783,0.367,0.774,0.592
0.058,0.262,0.000,0.288,0.343,0.497,0.414,0.575,0.157,0.365,0.568,0.887,0.718
0.238,0.190,0.421,0.302,0.371,0.386,0.340,0.431,0.178,0.398,0.273,0.925,0.704
0.076,0.262,0.842,0.179,0.562,0.762,0.826,0.040,0.076,0.790,0.399,0.902,0.704
0.153,0.262,0.421,0.288,0.619,0.796,0.847,0.077,0.157,0.776,0.562,0.699,0.493
0.061,0.262,0.421,0.250,0.400,0.641,0.559,0.204,0.467,0.425,0.759,0.594,0.549
0.129,0.078,0.000,0.330,0.400,0.784,0.763,0.746,0.061,0.616,0.233,0.902,0.775
0.007,0.262,0.781,0.274,0.438,0.632,0.546,0.163,0.381,0.414,0.834,0.902,0.648
0.059,0.262,0.421,0.245,0.610,0.825,0.857,0.066,0.264,0.746,0.610,0.474,0.535
0.013,0.262,0.842,0.142,0.257,0.333,0.450,0.341,0.305,0.727,0.222,0.872,0.648
0.054,0.216,0.421,0.264,0.476,0.749,0.713,0.173,0.563,0.569,0.709,0.586,0.718
0.096,0.262,0.842,0.269,0.457,0.314,0.283,0.201,0.487,0.402,0.835,0.767,0.535
0.001,0.207,0.421,0.274,0.629,0.828,0.802,0.721,0.091,0.623,0.488,0.752,0.648
