time_betw_scan_hours,CA,YM,Class,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
5006.000,2.641,6.757,0.000,0.370,0.500,2.590,365.000,8.500,0.280
1280.000,2.804,6.611,0.000,0.070,0.800,1.140,416.000,9.000,0.960
1500.000,2.660,6.530,0.000,0.240,0.600,1.850,82.000,7.800,2.260
1224.000,2.338,7.182,0.000,0.260,2.400,3.910,435.000,3.800,0.760
1317.000,2.550,6.019,0.000,0.170,0.600,1.110,60.000,2.300,3.350
8438.000,2.681,7.375,0.000,0.120,0.100,0.960,160.000,7.500,1.660
1210.000,2.611,6.579,0.000,0.490,1.300,4.950,427.000,1.300,0.340
1326.000,2.797,6.920,0.000,0.600,2.400,3.740,353.000,6.800,0.410
1340.000,2.676,6.505,0.000,0.200,0.400,1.160,166.000,1.900,1.730
1466.000,2.173,6.632,0.000,0.390,1.700,3.760,430.000,3.200,0.150
2531.000,2.537,6.984,0.000,0.370,1.900,3.010,407.000,3.100,0.550
1160.000,2.626,6.838,0.000,0.370,3.000,3.280,417.000,1.800,0.610
1715.000,2.406,6.210,0.000,0.410,2.500,3.240,415.000,1.300,0.500
1897.000,2.439,7.015,0.000,0.380,2.100,4.540,401.000,2.500,0.210
1147.000,2.679,5.771,0.000,0.290,2.200,4.380,471.000,0.100,0.140
1503.000,2.709,6.038,0.000,0.080,0.700,1.290,71.000,4.100,1.980
3978.000,2.700,7.399,0.000,0.480,1.800,3.970,416.000,1.600,0.340
1719.000,2.119,5.910,0.000,0.210,2.000,4.200,438.000,0.900,0.720
4601.000,2.747,6.464,0.000,0.290,0.500,4.420,510.000,0.300,0.520
1615.000,2.720,6.637,0.000,0.050,0.300,0.030,139.000,10.200,2.880
1326.000,2.562,6.478,0.000,0.500,3.000,4.870,170.000,5.700,0.190
754.000,2.860,6.690,0.000,0.310,1.200,4.440,421.000,6.600,0.030
818.000,2.536,6.479,0.000,0.070,0.100,0.970,169.000,7.100,2.130
2045.000,2.718,7.184,0.000,0.330,0.400,0.830,178.000,8.900,1.860
1461.000,2.616,6.952,0.000,0.080,1.000,0.890,233.000,9.000,1.330
2718.000,2.900,5.873,0.000,0.020,2.000,2.000,370.000,0.300,4.520
2792.000,2.566,5.224,0.000,0.220,1.000,4.020,592.000,0.400,1.250
45.000,2.545,7.253,0.000,0.310,3.100,4.670,465.000,1.800,0.320
3266.000,2.326,5.839,0.000,0.400,0.000,4.540,477.000,0.500,0.300
7050.000,2.661,5.438,0.000,0.160,1.000,1.700,693.000,1.200,0.750
1432.000,2.648,6.174,0.000,0.070,1.600,0.110,634.000,1.000,3.300
5260.000,2.770,6.904,0.000,0.080,0.400,0.020,196.000,6.300,3.160
1513.000,2.440,5.658,0.000,0.290,3.400,3.000,441.000,1.300,0.440
796.000,2.560,7.403,0.000,0.160,0.000,0.870,263.000,9.400,2.250
928.000,2.643,6.003,0.000,0.230,0.200,3.990,428.000,0.400,0.860
4519.000,2.508,7.197,0.000,0.310,0.500,3.240,285.000,8.400,0.820
764.000,2.684,6.509,0.000,0.180,0.800,2.960,153.000,1.600,1.970
2859.000,2.588,6.752,0.000,0.300,1.200,0.360,283.000,6.200,0.380
142.000,2.585,5.947,0.000,0.330,0.800,4.260,575.000,0.400,0.910
1265.000,2.721,6.979,0.000,0.450,1.200,4.270,401.000,6.400,0.340
972.000,2.385,6.764,0.000,0.300,0.500,2.300,327.000,7.400,1.350
4757.000,2.735,6.696,0.000,0.240,0.200,2.960,289.000,7.000,0.730
2664.000,2.444,7.010,0.000,0.110,0.900,0.200,303.000,8.400,1.670
1305.000,2.610,7.167,0.000,0.550,1.300,3.950,407.000,2.500,0.550
2991.000,2.478,5.830,0.000,0.220,0.000,1.860,539.000,2.400,2.880
1618.000,2.650,6.759,0.000,0.280,0.000,0.030,85.000,6.100,2.570
835.000,2.540,6.194,0.000,0.120,1.500,7.170,528.000,4.100,3.600
1266.000,2.520,7.145,0.000,0.060,0.500,1.300,176.000,13.700,1.580
993.000,2.872,5.574,0.000,0.270,0.900,4.920,705.000,0.000,0.590
154.000,2.259,6.329,0.000,0.240,1.100,2.850,66.000,1.800,2.050
1349.000,2.329,6.307,0.000,0.430,2.400,1.770,21.000,3.700,0.120
1295.000,2.354,7.038,0.000,0.250,2.300,3.730,299.000,5.700,1.340
1021.000,2.657,6.061,0.000,0.080,0.800,1.500,103.000,8.400,3.170
1646.000,2.309,7.108,0.000,1.850,0.800,2.990,224.000,6.100,2.880
3833.000,2.585,7.266,0.000,0.030,0.900,1.040,184.000,6.900,1.860
1348.000,2.428,6.795,0.000,0.770,4.800,5.150,198.000,1.900,1.120
84.000,2.956,5.792,0.000,0.290,0.800,4.870,401.000,0.300,0.170
1343.000,2.753,7.118,0.000,0.630,1.500,3.390,481.000,6.800,1.380
1381.000,2.541,6.814,0.000,0.170,0.100,2.780,299.000,6.600,1.050
4507.000,2.652,6.507,0.000,0.050,0.400,1.960,81.000,5.600,1.800
1430.000,2.830,7.220,0.000,0.240,1.000,3.820,296.000,6.700,1.870
1459.000,2.520,6.409,0.000,0.120,0.200,1.870,203.000,5.200,2.250
8623.000,2.683,7.189,0.000,0.140,0.300,2.180,217.000,6.400,0.910
1387.000,2.570,7.021,0.000,0.190,0.100,1.250,100.000,4.900,2.830
3.000,2.681,6.605,0.000,0.210,0.700,1.410,203.000,7.300,1.890
2623.000,2.510,6.126,0.000,0.300,1.200,4.410,515.000,0.600,0.400
4426.000,2.440,6.899,0.000,0.190,0.100,2.340,180.000,5.900,1.120
436.000,2.414,6.626,0.000,0.740,4.900,4.310,312.000,0.800,1.820
3218.000,2.670,6.641,0.000,0.310,1.000,0.330,174.000,6.800,1.570
921.000,2.643,6.328,0.000,0.320,1.200,3.360,466.000,1.500,0.630
1176.000,2.518,5.817,0.000,0.100,0.800,0.930,111.000,7.000,2.120
2669.000,2.690,6.214,0.000,0.140,0.400,0.480,13.000,7.300,2.270
1494.000,2.743,6.510,0.000,0.260,0.900,2.990,103.000,4.300,2.870
1378.000,2.630,5.278,0.000,0.170,0.900,3.320,739.000,0.700,3.070
1136.000,2.466,5.819,0.000,0.310,0.200,3.690,514.000,0.400,0.230
457.000,2.439,6.408,0.000,0.310,0.100,0.850,264.000,6.200,1.040
1066.000,2.517,6.862,0.000,0.420,2.000,7.090,389.000,3.500,5.660
995.000,2.780,5.663,0.000,0.310,0.400,2.150,453.000,0.200,0.170
1967.000,2.701,6.443,0.000,0.170,0.700,0.770,9.000,6.400,1.630
1632.000,2.640,6.064,0.000,0.100,0.600,0.980,152.000,9.100,3.000
1457.000,2.669,7.021,0.000,0.230,0.500,0.630,328.000,9.000,1.510
143.000,2.456,6.558,0.000,0.240,2.100,3.040,293.000,4.600,2.150
54.000,2.595,6.278,0.000,0.240,0.500,1.590,468.000,2.400,2.570
143.000,2.870,5.650,0.000,0.250,0.000,4.870,504.000,0.600,0.460
4016.000,2.720,5.678,0.000,0.170,0.200,1.630,146.000,0.800,2.840
1544.000,2.672,6.728,0.000,0.330,2.900,3.350,506.000,3.800,0.510
841.000,2.805,6.841,0.000,0.270,4.200,4.220,444.000,4.400,0.050
1095.000,2.730,7.214,0.000,0.190,0.700,2.090,240.000,8.600,1.840
107.000,2.683,7.079,0.000,0.200,2.400,2.030,299.000,8.700,1.060
2894.000,2.566,6.530,0.000,0.140,0.200,2.430,366.000,6.400,0.620
4621.000,2.584,7.198,0.000,0.290,2.700,3.620,444.000,4.500,0.270
1338.000,3.005,6.131,0.000,0.270,0.800,1.840,230.000,8.600,2.850
1222.000,2.600,6.914,0.000,0.180,0.100,1.040,201.000,8.200,2.250
1227.000,2.692,6.760,0.000,0.100,0.100,7.470,382.000,4.300,5.470
1487.000,2.469,7.020,0.000,0.340,1.200,4.130,296.000,7.800,2.560
1586.000,2.542,6.300,0.000,0.480,0.800,1.450,105.000,2.300,3.350
1441.000,2.963,5.543,0.000,0.270,0.100,4.880,699.000,0.500,0.670
2763.000,2.800,7.231,0.000,0.360,1.600,2.810,443.000,3.600,0.760
1119.000,2.463,6.425,0.000,0.340,3.000,3.790,410.000,1.100,0.660
3046.000,2.729,6.770,0.000,0.320,0.700,3.940,315.000,0.300,0.170
1416.000,2.852,7.047,0.000,0.360,0.600,3.960,315.000,6.700,1.570
1976.000,2.524,7.060,0.000,0.370,0.300,3.430,191.000,5.900,1.840
10085.000,2.626,6.330,0.000,0.170,0.200,2.880,201.000,0.800,2.470
5588.000,2.891,7.313,0.000,0.260,3.300,4.350,415.000,2.300,0.490
2529.000,2.456,6.537,0.000,0.420,1.700,3.560,424.000,2.700,0.430
886.000,2.423,5.636,0.000,0.260,2.100,1.880,311.000,0.500,5.330
1091.000,2.809,6.767,0.000,0.050,0.100,1.140,27.000,2.000,1.470
3406.000,2.360,6.267,0.000,0.250,0.200,2.620,298.000,6.000,0.850
6352.000,2.499,6.453,0.000,0.330,1.200,1.570,110.000,4.600,3.420
1723.000,2.590,5.588,0.000,0.160,0.600,3.850,21.000,2.300,0.600
2684.000,2.566,6.938,0.000,0.210,0.700,1.260,214.000,8.500,2.630
7636.000,2.670,6.660,0.000,0.050,0.800,2.620,261.000,4.000,1.920
3562.000,2.594,6.852,0.000,0.320,0.600,3.350,243.000,6.000,0.830
473.000,2.441,6.353,0.000,0.250,0.600,0.940,421.000,2.300,5.220
1496.000,2.667,7.042,0.000,0.270,2.400,3.660,416.000,2.000,0.640
1429.000,2.513,6.771,0.000,0.200,1.200,0.000,306.000,6.200,1.040
2617.000,2.535,6.369,0.000,0.420,1.000,2.780,411.000,0.800,0.430
2456.000,2.681,6.931,0.000,0.330,2.700,3.910,413.000,2.400,0.600
6161.000,2.511,6.921,0.000,0.390,2.000,2.540,112.000,9.000,0.210
1336.000,2.620,6.252,0.000,0.170,0.200,1.430,284.000,9.700,1.490
60.000,2.639,6.334,0.000,0.220,1.000,2.420,159.000,3.600,1.690
340.000,2.647,7.217,0.000,0.190,1.500,1.100,97.000,6.900,2.470
1073.000,2.377,6.449,0.000,0.220,1.300,8.490,123.000,0.200,0.070
5491.000,2.150,6.635,0.000,0.360,0.600,2.940,335.000,10.600,2.590
4460.000,2.420,6.341,0.000,0.100,0.500,1.380,96.000,7.000,1.390
897.000,2.790,6.675,0.000,0.090,0.200,0.990,70.000,7.800,2.020
1529.000,2.717,6.908,0.000,0.260,3.300,5.730,412.000,2.100,0.050
1076.000,2.668,5.812,0.000,0.360,0.300,3.260,444.000,0.700,0.300
1128.000,2.406,5.833,0.000,0.240,0.200,4.380,412.000,1.800,1.310
4482.000,2.684,7.218,0.000,0.270,0.000,1.660,138.000,7.000,0.920
2701.000,2.650,6.430,0.000,0.240,0.400,3.750,268.000,5.800,0.100
4429.000,2.653,6.767,0.000,0.550,0.200,2.310,180.000,5.800,1.770
1530.000,2.482,6.575,0.000,0.130,1.300,2.250,88.000,2.900,2.080
1489.000,2.751,6.570,0.000,0.080,0.300,1.100,174.000,9.300,3.090
1596.000,2.636,7.121,0.000,0.300,0.700,2.850,337.000,6.300,0.380
6299.000,2.350,5.411,0.000,0.020,0.200,0.850,199.000,7.500,3.220
1634.000,2.708,5.594,0.000,0.290,0.500,4.330,599.000,0.400,0.690
7184.000,2.195,6.682,0.000,0.250,1.800,4.630,402.000,4.500,0.250
1628.000,2.362,6.956,0.000,0.240,1.000,0.300,103.000,6.100,3.260
1031.000,2.601,6.365,0.000,0.050,1.600,3.100,112.000,10.800,2.700
1197.000,2.465,6.541,0.000,0.130,0.100,0.660,256.000,10.200,2.870
2771.000,2.744,6.612,0.000,0.110,0.600,0.040,17.000,5.900,2.070
2513.000,2.663,7.015,0.000,0.260,0.100,2.040,235.000,13.100,1.220
1261.000,2.419,6.483,0.000,0.150,0.200,0.040,235.000,6.300,2.270
1347.000,2.773,7.053,0.000,0.360,0.200,5.310,252.000,7.700,0.490
271.000,2.670,6.970,0.000,0.500,1.700,3.110,61.000,4.500,0.090
1193.000,2.685,6.446,0.000,0.100,2.600,0.620,188.000,7.900,2.430
14407.000,2.865,7.039,0.000,0.450,0.100,0.220,284.000,8.600,0.590
1210.000,2.570,6.936,0.000,0.340,1.600,4.960,447.000,1.200,0.580
2988.000,2.463,7.031,0.000,0.110,0.600,3.390,107.000,4.200,4.300
896.000,2.758,6.946,0.000,0.280,1.000,4.410,406.000,2.900,0.190
1626.000,2.435,6.906,0.000,0.530,0.200,3.030,373.000,9.100,0.500
4454.000,2.780,5.844,0.000,0.030,0.900,0.390,56.000,7.300,2.880
3865.000,2.640,7.021,0.000,0.160,0.500,1.270,299.000,13.600,2.470
1340.000,2.710,6.824,0.000,0.270,1.300,3.950,450.000,1.800,0.510
3736.000,2.555,5.415,0.000,0.520,4.400,4.900,405.000,0.200,1.320
1360.000,2.530,6.004,0.000,0.160,0.600,0.480,572.000,1.200,2.780
46.000,2.665,6.524,0.000,0.080,0.900,1.730,41.000,1.700,1.720
8500.000,2.415,6.365,0.000,0.160,1.500,3.490,69.000,1.400,2.770
83.000,2.716,5.522,0.000,0.280,0.800,4.400,515.000,0.700,0.130
1463.000,2.566,6.764,0.000,0.220,1.900,3.950,453.000,3.100,0.850
344.000,2.697,6.942,0.000,0.110,0.800,3.060,125.000,5.300,3.270
10104.000,2.667,6.670,0.000,0.040,1.200,0.010,242.000,8.300,1.340
1600.000,2.669,7.070,0.000,0.100,1.400,2.640,83.000,8.300,3.430
1018.000,2.471,6.618,0.000,0.240,0.100,1.930,181.000,7.600,1.570
9197.000,2.464,6.409,0.000,0.140,0.000,2.460,275.000,6.600,1.590
1226.000,2.390,6.399,0.000,0.250,0.400,3.500,279.000,6.800,0.980
2869.000,2.418,5.806,0.000,0.070,1.200,2.340,259.000,2.300,3.290
6017.000,2.563,6.771,0.000,0.170,1.800,7.120,183.000,1.200,0.000
1464.000,2.737,6.540,0.000,0.180,1.100,3.980,294.000,5.900,1.730
2844.000,2.970,7.220,0.000,0.160,0.200,1.280,203.000,5.100,1.810
7094.000,2.432,6.168,0.000,0.170,0.000,1.220,32.000,0.300,1.820
1194.000,2.616,7.363,0.000,0.220,0.800,2.460,287.000,6.400,0.290
1504.000,2.649,6.800,0.000,0.340,2.900,3.700,317.000,7.200,0.040
76.000,2.569,6.822,0.000,0.180,0.200,1.230,93.000,5.800,3.140
1485.000,2.500,7.372,0.000,0.150,1.400,2.280,288.000,11.500,0.320
7766.000,2.773,6.668,0.000,0.210,1.300,4.450,80.000,0.800,3.050
2081.000,2.578,5.721,0.000,0.280,0.600,2.660,425.000,1.000,0.120
3051.000,2.840,6.280,0.000,0.320,2.600,2.680,149.000,2.100,0.040
1537.000,2.498,7.320,0.000,0.140,0.100,0.200,119.000,8.100,2.470
346.000,2.566,6.642,0.000,0.310,3.000,5.190,426.000,2.300,0.310
937.000,2.753,6.454,0.000,0.200,0.100,1.840,213.000,6.200,2.540
4041.000,2.680,6.091,0.000,0.220,0.100,1.000,281.000,8.200,3.840
2681.000,2.804,6.414,0.000,0.010,1.100,1.220,183.000,3.600,2.150
2886.000,2.536,7.039,0.000,0.340,2.800,4.780,404.000,0.400,0.140
945.000,2.571,6.053,0.000,0.180,0.800,1.380,407.000,1.400,1.690
1766.000,2.333,6.118,0.000,0.030,1.600,0.810,681.000,4.700,2.970
2874.000,2.560,6.099,0.000,0.170,0.900,0.970,167.000,3.400,2.810
4228.000,2.620,6.930,0.000,0.320,0.100,1.860,150.000,8.200,2.140
189.000,2.775,6.817,0.000,0.390,2.200,4.630,413.000,1.700,0.640
938.000,2.758,5.738,0.000,0.290,0.700,1.160,26.000,0.000,1.710
910.000,2.834,6.259,0.000,0.360,1.500,0.120,260.000,8.800,1.070
1682.000,2.585,6.076,0.000,0.360,2.300,1.670,16.000,2.000,0.380
2970.000,2.771,6.635,0.000,0.210,0.100,0.770,71.000,6.400,2.640
195.000,2.710,7.025,0.000,0.190,0.700,0.730,228.000,14.900,2.700
10364.000,2.752,6.393,0.000,0.040,1.900,1.630,326.000,4.200,3.560
7766.000,2.658,7.059,0.000,0.470,0.400,1.910,334.000,6.400,0.980
87.000,2.396,7.254,0.000,0.380,2.300,3.260,272.000,10.700,0.340
6341.000,2.485,5.453,0.000,0.210,0.600,3.680,431.000,0.200,1.490
1408.000,2.459,7.085,0.000,0.400,0.400,4.070,295.000,6.100,0.860
1340.000,2.671,6.799,0.000,0.350,4.500,3.310,457.000,3.300,0.680
1110.000,2.751,6.414,0.000,0.310,0.500,3.190,590.000,1.100,4.280
1340.000,2.535,6.482,0.000,0.390,5.100,4.500,313.000,0.400,0.520
1548.000,2.582,6.106,0.000,0.300,0.600,2.610,507.000,1.000,1.090
579.000,2.533,7.080,0.000,0.200,0.700,0.960,230.000,3.500,1.660
1077.000,2.870,6.752,0.000,0.550,0.400,3.730,294.000,6.000,0.450
1050.000,2.770,6.508,0.000,0.180,1.200,1.810,43.000,6.200,2.070
1717.000,2.532,7.131,0.000,0.320,1.700,4.800,420.000,4.100,0.390
1478.000,2.705,7.070,0.000,0.240,0.800,3.220,402.000,2.100,0.740
1169.000,2.576,6.940,0.000,0.300,2.700,3.100,246.000,5.700,0.740
2861.000,2.790,5.323,0.000,0.190,1.200,0.250,479.000,2.300,3.170
3810.000,2.795,6.572,0.000,0.350,0.600,2.170,123.000,2.400,0.830
5780.000,2.609,7.058,0.000,0.350,0.100,1.030,327.000,7.200,0.590
12.000,2.458,6.776,0.000,0.300,2.200,3.950,451.000,4.600,0.130
450.000,2.813,6.983,0.000,0.070,2.000,8.020,93.000,15.600,4.710
74.000,2.858,7.144,0.000,0.120,3.000,3.760,410.000,2.800,0.610
118.000,2.479,5.895,0.000,0.250,0.300,5.070,508.000,0.200,0.510
2736.000,2.574,6.638,0.000,0.390,1.000,4.130,411.000,1.700,0.260
2989.000,2.676,6.731,0.000,0.310,1.400,3.250,347.000,7.100,1.270
1340.000,2.504,6.401,0.000,0.100,0.200,2.020,343.000,2.500,2.940
4139.000,2.590,7.070,0.000,0.250,0.000,2.280,87.000,6.100,3.730
1432.000,2.474,7.184,0.000,0.450,3.600,4.180,441.000,3.400,0.570
8437.000,2.712,6.969,0.000,0.190,0.400,1.280,195.000,10.900,1.230
7532.000,2.519,6.509,0.000,0.000,0.200,0.530,206.000,8.100,1.970
441.000,2.726,5.702,0.000,0.290,1.800,4.210,762.000,0.200,1.750
532.000,2.702,6.773,0.000,0.290,2.100,3.950,415.000,0.400,0.540
2794.000,2.703,5.449,0.000,0.190,0.700,3.640,434.000,1.000,1.430
1676.000,3.049,7.362,0.000,0.230,1.200,3.910,424.000,1.800,0.820
1731.000,2.710,6.565,0.000,0.250,0.400,2.290,211.000,6.900,0.710
3358.000,2.601,6.559,0.000,0.360,2.300,4.820,444.000,4.800,0.320
2804.000,2.348,6.790,0.000,0.110,0.600,0.150,132.000,12.300,2.530
8995.000,2.733,7.058,0.000,0.310,3.500,3.830,482.000,3.300,0.620
1080.000,2.990,5.914,0.000,0.170,1.800,5.810,377.000,3.700,4.090
2432.000,2.677,7.361,0.000,0.300,0.400,4.340,404.000,3.300,0.720
1003.000,2.513,5.724,0.000,0.280,0.400,4.340,445.000,1.300,0.060
1432.000,2.372,5.818,0.000,0.220,0.300,4.850,465.000,0.600,0.540
1230.000,2.445,6.657,0.000,0.350,1.200,2.790,347.000,7.100,0.900
1942.000,2.320,6.776,0.000,0.250,2.000,7.190,146.000,1.800,3.860
70.000,2.459,6.520,0.000,0.340,0.000,3.240,197.000,7.300,2.530
1135.000,2.408,6.079,0.000,0.310,0.200,4.010,660.000,0.500,0.450
2624.000,3.058,5.934,0.000,0.310,0.700,2.030,460.000,2.100,0.140
1333.000,2.532,5.895,0.000,0.130,1.200,8.410,198.000,0.400,0.190
3308.000,2.522,6.990,0.000,0.360,1.400,4.200,332.000,8.600,0.530
230.000,2.690,6.292,0.000,0.250,0.400,4.290,470.000,0.800,1.380
3069.000,2.729,6.859,0.000,0.330,3.200,0.750,353.000,7.800,1.080
225.000,2.678,7.035,0.000,0.390,2.600,2.870,386.000,7.700,0.880
1634.000,2.494,6.441,0.000,0.260,3.500,5.200,447.000,3.800,0.200
1668.000,2.670,7.036,0.000,0.270,1.800,2.250,369.000,7.500,2.530
4482.000,2.711,7.014,0.000,0.250,0.500,1.560,193.000,7.200,1.170
900.000,2.417,6.404,0.000,0.200,0.400,1.990,22.000,6.000,3.040
14396.000,2.665,7.183,0.000,0.320,1.100,4.330,401.000,3.200,0.120
6108.000,2.554,6.358,0.000,0.410,1.600,0.280,38.000,7.200,0.720
1555.000,2.489,7.110,0.000,0.250,0.300,4.160,291.000,6.000,0.340
1532.000,2.640,6.628,0.000,0.370,2.400,3.780,411.000,0.800,0.440
4867.000,2.673,6.674,0.000,0.220,0.500,0.180,431.000,0.100,0.970
1628.000,2.590,5.858,0.000,0.170,0.800,0.510,21.000,8.500,2.850
2953.000,2.550,6.521,0.000,0.820,5.700,6.050,577.000,2.700,1.310
1545.000,2.900,7.224,0.000,0.210,0.200,1.660,165.000,9.200,1.820
304.000,2.455,6.316,0.000,0.270,0.600,5.120,412.000,0.500,0.560
9609.000,2.673,5.833,0.000,0.120,0.600,1.840,99.000,6.200,3.230
1616.000,2.582,6.469,0.000,0.230,0.400,0.930,611.000,1.300,4.550
1328.000,2.703,6.295,0.000,0.240,0.700,1.410,90.000,2.000,5.990
612.000,2.669,6.732,0.000,0.320,3.100,3.810,437.000,3.300,0.500
1651.000,2.820,6.573,0.000,0.200,1.200,3.300,276.000,7.300,3.750
900.000,2.410,6.714,0.000,0.110,0.400,1.100,142.000,5.700,2.940
5511.000,2.330,6.384,0.000,0.200,0.300,0.810,190.000,5.800,3.000
5709.000,2.541,5.869,0.000,0.080,1.200,0.060,151.000,6.400,2.510
4990.000,2.564,6.441,0.000,0.310,0.200,4.370,432.000,0.100,0.030
3210.000,2.640,6.966,0.000,0.230,2.200,4.550,425.000,2.600,0.290
1842.000,2.670,7.214,0.000,0.220,1.800,3.800,420.000,3.200,0.720
1246.000,2.570,6.581,0.000,0.500,3.100,2.390,54.000,3.300,0.450
1696.000,2.478,6.893,0.000,0.450,0.100,2.150,348.000,9.700,1.320
258.000,2.806,6.541,0.000,0.350,1.800,4.700,16.000,9.400,0.220
1737.000,3.014,6.076,0.000,0.160,1.000,2.170,200.000,7.400,2.110
4190.000,2.454,6.238,0.000,0.130,2.000,3.170,259.000,1.000,2.900
3244.000,2.110,6.564,0.000,0.800,2.400,4.740,511.000,7.500,0.750
1187.000,2.679,7.027,0.000,0.240,5.400,3.050,357.000,3.600,0.070
34.000,2.845,6.954,0.000,0.530,2.800,2.010,146.000,5.900,0.090
1046.000,2.606,6.762,0.000,0.180,1.800,1.410,97.000,7.200,1.620
3008.000,2.441,6.173,0.000,0.260,0.200,1.800,145.000,3.100,2.430
1487.000,2.564,7.145,0.000,0.120,1.000,3.290,78.000,3.400,4.550
5918.000,2.536,6.715,0.000,0.300,0.300,1.790,284.000,8.100,1.650
314.000,2.386,7.257,0.000,0.260,1.500,2.420,324.000,6.900,0.060
1457.000,2.450,7.303,0.000,0.220,1.000,2.040,291.000,7.300,1.830
5957.000,2.517,5.961,0.000,0.300,0.200,3.970,474.000,0.400,0.180
972.000,2.704,6.710,0.000,0.230,0.400,2.400,135.000,6.000,2.150
2527.000,2.610,6.798,0.000,0.350,2.800,5.130,471.000,0.900,0.450
1438.000,2.468,6.821,0.000,0.100,0.300,0.830,375.000,5.800,1.060
1372.000,2.556,6.941,0.000,0.510,1.000,3.960,347.000,7.800,0.950
42.000,2.591,6.994,0.000,0.340,2.800,4.690,417.000,1.500,0.040
2907.000,2.802,7.341,0.000,0.380,0.700,3.110,177.000,9.200,1.650
140.000,2.694,6.800,0.000,0.300,0.500,2.200,345.000,6.800,1.810
1658.000,2.450,6.344,0.000,0.340,1.200,4.830,690.000,0.400,2.090
1777.000,2.551,6.309,0.000,0.010,0.600,0.260,78.000,5.700,2.050
1320.000,2.662,7.030,0.000,0.240,0.600,2.190,139.000,7.700,1.500
833.000,2.839,7.398,0.000,0.340,4.000,3.730,404.000,5.400,0.670
504.000,2.830,7.256,0.000,0.440,2.600,3.800,438.000,4.600,0.500
1447.000,2.896,6.314,0.000,0.130,0.400,0.490,72.000,6.000,0.970
5623.000,2.569,6.676,0.000,0.270,0.000,1.980,68.000,5.700,1.120
2773.000,2.600,6.782,0.000,0.280,0.600,2.220,267.000,6.700,0.570
7797.000,2.638,6.850,0.000,0.290,2.500,4.700,409.000,1.100,0.410
149.000,2.616,6.364,0.000,0.400,4.600,4.050,407.000,0.200,0.740
5670.000,2.752,6.880,0.000,0.470,1.300,2.190,106.000,7.200,0.760
1598.000,2.434,6.062,0.000,0.190,1.600,0.850,188.000,2.200,5.100
1211.000,2.610,7.369,0.000,0.220,0.700,3.060,350.000,6.000,0.580
5872.000,2.705,6.685,0.000,0.060,0.100,1.470,113.000,7.100,1.610
1510.000,2.466,6.083,0.000,0.240,5.000,2.970,464.000,0.200,0.440
1659.000,2.445,5.366,0.000,0.230,1.000,3.000,434.000,0.400,1.950
2110.000,2.780,5.890,0.000,0.130,1.000,0.770,56.000,6.500,2.930
500.000,2.669,6.177,0.000,0.200,0.200,2.040,314.000,7.300,1.890
1564.000,2.826,6.538,0.000,0.200,1.000,7.340,164.000,0.800,0.640
1088.000,2.842,6.292,0.000,0.570,5.000,8.530,236.000,6.900,1.800
1704.000,2.684,6.373,0.000,0.330,1.300,3.140,441.000,3.800,0.240
3176.000,2.660,6.574,0.000,0.170,1.000,2.420,295.000,8.700,2.180
2908.000,2.455,6.719,0.000,0.240,1.100,3.040,406.000,3.600,0.250
1587.000,2.550,6.920,0.000,0.110,1.200,0.030,305.000,14.900,2.410
1567.000,2.769,6.898,0.000,0.100,0.200,0.860,207.000,6.900,3.200
1447.000,2.588,5.941,0.000,0.310,0.200,4.660,685.000,0.300,0.060
5524.000,2.629,6.552,0.000,0.110,1.800,0.800,152.000,8.600,1.860
1159.000,2.530,6.282,0.000,0.280,0.200,3.120,678.000,2.100,3.620
2511.000,2.340,6.413,0.000,0.200,2.300,2.860,386.000,8.200,0.230
1331.000,3.016,6.895,0.000,0.320,0.500,1.710,5.000,6.800,1.250
1579.000,2.571,6.722,0.000,0.400,1.400,1.720,436.000,7.000,1.360
303.000,2.709,7.217,0.000,0.310,1.100,2.640,340.000,8.800,1.810
6919.000,2.436,5.963,0.000,0.310,0.200,4.010,696.000,0.700,0.480
1497.000,2.680,6.560,0.000,0.080,0.400,0.780,59.000,11.000,3.710
2363.000,2.562,6.751,0.000,0.180,1.400,2.640,314.000,6.200,0.010
1520.000,2.826,6.324,0.000,0.260,1.500,3.500,401.000,0.100,0.260
110.000,2.487,6.029,0.000,0.340,5.700,3.950,378.000,0.300,0.700
2673.000,2.458,6.924,0.000,0.040,0.500,0.600,192.000,8.300,1.310
1182.000,2.597,6.499,0.000,0.120,1.500,0.730,172.000,6.900,1.720
3991.000,2.475,6.114,0.000,0.190,0.100,2.700,439.000,3.000,3.100
2906.000,2.745,6.410,0.000,0.220,0.200,4.440,219.000,5.800,0.790
1016.000,2.640,6.964,0.000,0.300,1.000,3.520,364.000,5.800,0.600
2992.000,2.597,6.969,0.000,0.140,1.200,0.950,310.000,4.600,2.980
2507.000,2.831,7.025,0.000,0.010,4.000,1.070,222.000,5.900,1.530
1928.000,2.622,6.870,0.000,0.200,0.600,1.830,512.000,1.200,3.530
1958.000,2.676,6.322,0.000,0.080,0.600,3.830,144.000,5.200,4.910
141.000,2.665,7.325,0.000,0.210,0.400,5.970,94.000,3.700,3.270
9180.000,2.422,6.494,0.000,0.110,1.100,2.310,161.000,2.400,4.200
