time_betw_scan_hours,CA,YM,Class,cluster normalized - 5 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
3408.000,3.000,7.000,0.000,3.000,0.198,0.590,0.827,0.872,0.087,0.234,0.779,0.511,0.729,0.657
129.000,3.000,6.359,0.000,1.000,0.325,0.248,0.481,0.399,0.276,0.462,0.386,0.567,0.865,0.643
4139.000,3.000,7.000,0.000,4.000,0.264,0.419,0.688,0.544,0.325,0.386,0.335,0.768,0.805,0.657
29.000,3.000,6.000,0.000,2.000,0.278,0.457,0.891,0.943,0.832,0.081,0.815,0.553,0.925,0.700
3349.000,3.000,5.000,0.000,2.000,0.264,0.371,0.869,0.884,0.860,0.071,0.732,0.093,0.759,0.686
4099.000,3.000,6.000,0.000,4.000,0.269,0.476,0.664,0.587,0.462,0.396,0.465,0.781,0.835,0.614
1500.000,2.660,7.000,0.000,4.000,0.269,0.476,0.660,0.600,0.329,0.472,0.498,0.733,0.677,0.657
68.000,2.495,7.000,0.000,4.000,0.165,0.476,0.817,0.841,0.237,0.386,0.730,0.807,0.391,0.629
2545.000,2.000,6.000,0.000,4.000,0.231,0.438,0.608,0.526,0.505,0.477,0.434,0.829,0.474,0.586
1211.000,3.000,7.000,0.000,3.000,0.222,0.610,0.784,0.822,0.054,0.335,0.747,0.572,0.759,0.529
2110.000,2.780,6.000,0.000,1.000,0.321,0.324,0.589,0.505,0.434,0.406,0.424,0.662,0.865,0.671
1447.000,3.000,6.000,0.000,1.000,0.349,0.381,0.557,0.585,0.336,0.381,0.642,0.296,0.842,0.686
1450.000,3.000,7.000,0.000,1.000,0.335,0.429,0.600,0.617,0.256,0.365,0.634,0.322,0.827,0.700
4352.000,2.551,7.000,0.000,4.000,0.212,0.524,0.681,0.714,0.159,0.462,0.697,0.419,0.759,0.557
2842.000,3.000,7.000,0.000,3.000,0.231,0.590,0.693,0.786,0.074,0.178,0.825,0.151,0.925,0.743
932.000,3.000,7.000,0.000,4.000,0.302,0.495,0.667,0.629,0.265,0.396,0.547,0.429,0.459,0.229
1506.000,3.000,7.000,0.000,4.000,0.354,0.362,0.585,0.556,0.327,0.442,0.534,0.803,0.586,0.357
3010.000,2.759,7.000,0.000,3.000,0.245,0.667,0.799,0.866,0.074,0.137,0.812,0.373,0.820,0.643
1432.000,3.000,7.000,0.000,3.000,0.212,0.867,0.818,0.888,0.067,0.203,0.826,0.316,0.767,0.529
1615.000,3.000,7.000,0.000,4.000,0.354,0.448,0.569,0.492,0.285,0.594,0.429,0.443,0.609,0.400
2874.000,3.000,7.000,0.000,4.000,0.255,0.476,0.763,0.687,0.336,0.371,0.504,0.324,0.639,0.529
1658.000,2.000,6.000,0.000,2.000,0.250,0.533,0.882,0.791,0.915,0.096,0.517,0.158,0.865,0.614
3221.000,2.000,6.000,0.000,1.000,0.292,0.448,0.490,0.476,0.510,0.259,0.529,0.643,0.902,0.657
1598.000,2.000,6.000,0.000,1.000,0.321,0.267,0.502,0.317,0.534,0.188,0.182,0.604,0.707,0.714
1653.000,2.000,7.284,0.000,1.000,0.401,0.238,0.327,0.298,0.341,0.310,0.437,0.450,0.835,0.686
1589.000,3.000,6.000,0.000,3.000,0.217,0.590,0.833,0.883,0.073,0.066,0.790,0.341,0.789,0.643
1497.000,2.000,7.000,0.000,4.000,0.231,0.571,0.664,0.695,0.057,0.173,0.687,0.542,0.406,0.457
4361.000,2.348,6.000,0.000,1.000,0.335,0.410,0.448,0.490,0.368,0.066,0.628,0.649,0.850,0.686
218.000,2.000,7.000,0.000,0.000,0.302,0.667,0.815,0.820,0.071,0.345,0.690,0.881,0.820,0.600
4577.000,3.000,6.000,0.000,1.000,0.387,0.248,0.329,0.239,0.313,0.254,0.311,0.510,0.549,0.629
1704.000,2.684,6.000,0.000,4.000,0.222,0.543,0.751,0.783,0.056,0.269,0.723,0.760,0.579,0.543
1435.000,3.000,7.000,0.000,1.000,0.123,0.248,0.296,0.450,0.427,0.234,0.804,0.499,0.594,0.571
268.000,3.000,7.000,0.000,4.000,0.123,0.238,0.537,0.464,0.199,0.695,0.426,0.266,0.301,0.471
796.000,3.000,7.000,0.000,4.000,0.311,0.419,0.487,0.459,0.191,0.553,0.499,0.688,0.083,0.543
3283.000,2.000,7.000,0.000,3.000,0.222,0.648,0.828,0.883,0.084,0.289,0.799,0.249,0.647,0.657
878.000,3.000,7.000,0.000,4.000,0.226,0.514,0.886,0.906,0.195,0.365,0.749,0.543,0.353,0.471
1487.000,3.000,7.000,0.000,1.000,0.354,0.324,0.321,0.199,0.450,0.249,0.244,0.467,0.782,0.629
1145.000,3.000,7.000,0.000,4.000,0.184,0.524,0.607,0.600,0.187,0.675,0.588,0.597,0.556,0.500
1145.000,3.000,7.000,0.000,4.000,0.330,0.390,0.675,0.628,0.169,0.371,0.531,0.811,0.782,0.629
2503.000,3.000,7.000,0.000,3.000,0.297,0.990,0.758,0.807,0.081,0.467,0.760,0.259,0.805,0.657
1414.000,3.000,7.000,0.000,4.000,0.297,0.457,0.696,0.748,0.125,0.528,0.743,0.688,0.338,0.043
189.000,3.000,7.000,0.000,3.000,0.226,0.629,0.829,0.895,0.077,0.162,0.821,0.661,0.602,0.643
3066.000,3.000,7.000,0.000,3.000,0.250,0.648,0.781,0.834,0.101,0.376,0.778,0.568,0.925,0.700
266.000,3.000,7.000,0.000,3.000,0.113,0.600,0.810,0.828,0.071,0.228,0.716,0.473,0.323,0.000
1567.000,3.000,7.000,0.000,1.000,0.458,0.400,0.468,0.392,0.234,0.426,0.394,0.848,0.947,0.743
2664.000,2.444,7.000,0.000,4.000,0.358,0.505,0.538,0.532,0.161,0.503,0.564,0.796,0.541,0.586
14219.000,3.000,7.000,0.000,1.000,0.283,0.419,0.403,0.349,0.382,0.259,0.414,0.565,0.917,0.700
8654.000,3.000,7.000,0.000,1.000,0.184,0.371,0.479,0.567,0.351,0.416,0.735,0.249,0.910,0.700
1454.000,2.540,7.000,0.000,3.000,0.245,0.762,0.768,0.846,0.079,0.162,0.824,0.478,0.466,0.343
183.000,2.597,7.000,0.000,4.000,0.316,0.457,0.624,0.685,0.130,0.609,0.735,0.458,0.925,0.700
38.000,2.520,6.857,0.000,3.000,0.146,0.505,0.814,0.865,0.068,0.299,0.784,0.590,0.729,0.614
5384.000,2.554,7.000,0.000,3.000,0.259,0.914,0.816,0.841,0.178,0.228,0.732,0.475,0.917,0.700
761.000,2.568,6.042,0.000,2.000,0.264,0.524,0.805,0.853,0.759,0.102,0.775,0.371,0.902,0.671
3266.000,2.000,6.000,0.000,2.000,0.222,0.419,0.863,0.872,0.753,0.051,0.716,0.532,0.842,0.643
2624.000,3.058,6.000,0.000,2.000,0.264,0.486,0.698,0.760,0.740,0.183,0.765,0.494,0.880,0.686
1822.000,3.000,6.000,0.000,2.000,0.259,0.495,0.858,0.880,0.730,0.076,0.742,0.364,0.774,0.671
1709.000,3.000,7.000,0.000,4.000,0.283,0.552,0.638,0.598,0.116,0.401,0.532,0.553,0.692,0.671
2112.000,3.000,7.000,0.000,4.000,0.358,0.476,0.608,0.570,0.190,0.447,0.524,0.719,0.526,0.414
2236.000,3.000,6.000,0.000,1.000,0.278,0.410,0.674,0.447,0.433,0.259,0.158,0.610,0.722,0.671
3100.000,3.000,7.000,0.000,4.000,0.255,0.457,0.646,0.670,0.147,0.406,0.667,0.380,0.286,0.329
1439.000,2.000,7.000,0.000,3.000,0.222,0.752,0.837,0.880,0.072,0.173,0.778,0.260,0.932,0.643
1511.000,2.000,6.000,0.000,3.000,0.292,0.581,0.837,0.889,0.069,0.112,0.796,0.256,0.872,0.829
2768.000,2.000,5.000,0.000,2.000,0.288,0.457,0.848,0.894,0.756,0.036,0.789,0.767,0.917,0.729
7678.000,3.000,6.000,0.000,1.000,0.146,0.152,0.340,0.425,0.472,0.284,0.679,0.134,0.962,0.671
12.000,2.458,7.000,0.000,3.000,0.236,0.629,0.752,0.790,0.049,0.310,0.735,0.329,0.759,0.629
500.000,3.000,6.000,0.000,4.000,0.283,0.400,0.646,0.608,0.153,0.447,0.539,0.815,0.654,0.600
3354.000,2.694,7.000,0.000,4.000,0.420,0.410,0.427,0.330,0.170,0.675,0.336,0.861,0.038,0.614
824.000,3.000,7.000,0.000,4.000,0.288,0.429,0.724,0.631,0.253,0.497,0.455,0.535,0.586,0.443
1887.000,3.000,7.000,0.000,3.000,0.288,0.476,0.735,0.732,0.235,0.376,0.643,0.393,0.812,0.657
141.000,2.665,7.000,0.000,1.000,0.486,0.381,0.165,0.140,0.462,0.264,0.386,0.066,0.865,0.729
1667.000,2.830,6.000,0.000,2.000,0.283,0.362,0.859,0.839,0.948,0.051,0.656,0.408,0.895,0.671
2844.000,3.000,7.000,0.000,1.000,0.307,0.438,0.454,0.455,0.237,0.335,0.548,0.132,0.714,0.586
1376.000,3.000,7.000,0.000,1.000,0.325,0.286,0.417,0.259,0.318,0.365,0.205,0.610,0.872,0.671
2150.000,3.000,7.031,0.000,1.000,0.387,0.314,0.270,0.180,0.526,0.355,0.291,0.438,0.865,0.729
1457.000,2.450,7.000,0.000,4.000,0.307,0.324,0.659,0.622,0.170,0.447,0.546,0.724,0.203,0.186
344.000,3.000,7.000,0.000,1.000,0.358,0.343,0.343,0.286,0.486,0.345,0.386,0.329,0.842,0.700
1329.000,3.000,7.000,0.000,4.000,0.278,0.390,0.531,0.489,0.189,0.487,0.487,0.567,0.677,0.543
76.000,3.000,7.000,0.000,1.000,0.292,0.438,0.490,0.413,0.320,0.371,0.400,0.595,0.774,0.614
1791.000,2.346,7.000,0.000,3.000,0.278,0.724,0.811,0.862,0.058,0.350,0.783,0.206,0.541,0.671
10108.000,2.658,7.000,0.000,3.000,0.236,0.571,0.646,0.698,0.170,0.487,0.725,0.272,0.744,0.643
1135.000,2.408,6.079,0.000,2.000,0.264,0.400,0.828,0.835,0.892,0.051,0.700,0.192,0.895,0.671
1468.000,2.000,7.000,0.000,3.000,0.236,0.667,0.788,0.849,0.055,0.294,0.795,0.430,0.534,0.600
6915.000,3.000,5.888,0.000,1.000,0.179,0.286,0.372,0.537,0.389,0.076,0.854,0.486,0.850,0.614
3810.000,3.000,7.000,0.000,3.000,0.184,0.362,0.674,0.778,0.298,0.198,0.842,0.435,0.338,0.386
2387.000,2.000,6.000,0.000,2.000,0.354,0.362,0.776,0.730,0.699,0.102,0.572,0.444,0.910,0.700
43.000,3.000,7.000,0.000,3.000,0.236,0.590,0.775,0.804,0.080,0.264,0.725,0.417,0.782,0.600
42.000,3.000,7.000,0.000,3.000,0.217,0.686,0.801,0.839,0.074,0.152,0.754,0.521,0.835,0.614
886.000,2.000,6.000,0.000,1.000,0.255,0.219,0.616,0.398,0.627,0.102,0.157,0.364,0.850,0.714
1180.000,2.000,6.000,0.000,4.000,0.269,0.562,0.772,0.762,0.087,0.310,0.644,0.893,0.677,0.471
1402.000,2.678,6.000,0.000,4.000,0.340,0.495,0.689,0.613,0.238,0.467,0.475,0.911,0.526,0.657
1723.000,3.000,6.000,0.000,3.000,0.311,0.476,0.798,0.802,0.375,0.193,0.683,0.276,0.278,0.214
1122.000,3.000,7.000,0.000,3.000,0.269,0.695,0.800,0.849,0.148,0.371,0.775,0.372,0.729,0.486
1209.000,3.000,7.000,0.000,0.000,0.283,0.552,0.884,0.887,0.185,0.437,0.712,0.605,0.827,0.657
1492.000,3.000,6.000,0.000,2.000,0.283,0.362,0.824,0.767,0.879,0.091,0.566,0.522,0.797,0.714
5842.000,3.000,7.000,0.000,4.000,0.269,0.448,0.722,0.722,0.162,0.396,0.645,0.562,0.541,0.400
4237.000,3.000,7.000,0.000,3.000,0.137,0.629,0.812,0.880,0.076,0.376,0.819,0.537,0.662,0.300
1632.000,3.000,7.000,0.000,4.000,0.288,0.467,0.756,0.732,0.147,0.396,0.608,0.556,0.398,0.486
80.000,3.000,7.000,0.000,3.000,0.255,0.571,0.743,0.790,0.130,0.472,0.752,0.470,0.789,0.671
1077.000,3.000,7.000,0.000,4.000,0.123,0.457,0.783,0.798,0.168,0.381,0.700,0.610,0.579,0.314
1045.000,3.000,7.000,0.000,4.000,0.189,0.438,0.708,0.679,0.333,0.462,0.581,0.786,0.571,0.514
1361.000,3.000,7.000,0.000,4.000,0.156,0.505,0.823,0.839,0.151,0.401,0.717,0.770,0.383,0.657
1327.000,2.000,7.000,0.000,4.000,0.245,0.486,0.749,0.730,0.159,0.538,0.616,0.717,0.526,0.514
78.000,3.000,6.000,0.000,4.000,0.283,0.533,0.689,0.634,0.304,0.442,0.519,0.666,0.526,0.457
1267.000,3.000,7.000,0.000,4.000,0.354,0.514,0.499,0.537,0.207,0.624,0.641,0.710,0.910,0.657
5722.000,3.000,7.000,0.000,4.000,0.288,0.514,0.603,0.564,0.108,0.452,0.519,0.453,0.820,0.614
5255.000,3.000,6.000,0.000,1.000,0.349,0.400,0.606,0.566,0.314,0.431,0.521,0.344,0.820,0.643
4797.000,3.000,6.000,0.000,1.000,0.401,0.371,0.393,0.373,0.408,0.401,0.482,0.919,0.992,0.743
1269.000,3.000,7.000,0.000,4.000,0.297,0.457,0.522,0.520,0.248,0.396,0.567,0.883,0.805,0.671
7788.000,3.000,7.000,0.000,1.000,0.278,0.229,0.239,0.311,0.272,0.401,0.614,0.031,0.571,0.386
1228.000,3.000,7.000,0.000,4.000,0.250,0.733,0.801,0.751,0.161,0.416,0.571,0.514,0.459,0.686
2531.000,3.000,7.000,0.000,3.000,0.236,0.457,0.828,0.863,0.194,0.462,0.756,0.246,0.617,0.629
1416.000,2.652,7.000,0.000,4.000,0.226,0.438,0.660,0.638,0.212,0.442,0.578,0.741,0.759,0.700
1629.000,2.493,6.000,0.000,2.000,0.274,0.467,0.715,0.662,0.714,0.157,0.533,0.487,0.684,0.700
120.000,2.000,6.000,0.000,1.000,0.392,0.438,0.391,0.280,0.819,0.162,0.293,0.228,0.850,0.886
1521.000,3.000,7.000,0.000,4.000,0.278,0.429,0.693,0.690,0.224,0.447,0.628,0.516,0.459,0.429
3304.000,2.000,7.000,0.000,4.000,0.241,0.438,0.800,0.795,0.104,0.640,0.664,0.440,0.842,0.571
1630.000,3.000,7.000,0.000,3.000,0.226,0.838,0.828,0.844,0.037,0.548,0.717,0.360,0.707,0.343
1063.000,3.000,5.000,0.000,2.000,0.231,0.362,0.882,0.915,0.762,0.076,0.773,0.302,0.850,0.629
921.000,3.000,6.000,0.000,2.000,0.259,0.533,0.785,0.858,0.745,0.152,0.820,0.409,0.865,0.671
943.000,3.000,7.000,0.000,1.000,0.325,0.343,0.431,0.331,0.101,0.726,0.330,0.590,0.669,0.529
450.000,2.000,7.000,0.000,4.000,0.165,0.362,0.644,0.617,0.235,0.467,0.561,0.553,0.699,0.471
1580.000,2.000,6.000,0.000,2.000,0.292,0.324,0.684,0.673,0.707,0.152,0.610,0.582,0.865,0.600
1790.000,3.000,6.000,0.000,4.000,0.344,0.448,0.513,0.444,0.118,0.533,0.424,0.518,0.180,0.600
270.000,3.000,6.000,0.000,2.000,0.278,0.429,0.567,0.517,0.717,0.112,0.484,0.311,0.744,0.629
4383.000,3.000,7.000,0.000,3.000,0.283,0.686,0.831,0.889,0.084,0.330,0.806,0.506,0.647,0.471
1747.000,3.000,5.000,0.000,1.000,0.245,0.152,0.338,0.270,0.711,0.421,0.360,0.414,0.707,0.629
6255.000,3.000,7.000,0.000,1.000,0.373,0.314,0.178,0.051,0.408,0.223,0.178,0.389,0.812,0.643
1459.000,2.000,5.000,0.000,2.000,0.283,0.514,0.787,0.801,0.823,0.051,0.699,0.776,0.812,0.643
1595.000,3.000,6.000,0.000,4.000,0.269,0.552,0.845,0.859,0.081,0.371,0.721,0.924,0.406,0.386
1610.000,3.000,6.769,0.000,4.000,0.283,0.610,0.726,0.774,0.068,0.386,0.746,0.756,0.526,0.643
375.000,2.596,7.000,0.000,4.000,0.142,0.638,0.825,0.712,0.065,0.376,0.452,0.950,0.353,0.229
1248.000,3.000,6.000,0.000,1.000,0.118,0.019,0.201,0.283,0.415,0.254,0.620,0.051,0.970,0.657
1276.000,3.000,6.000,0.000,2.000,0.316,0.333,0.654,0.557,0.815,0.132,0.420,0.410,0.759,0.700
4437.000,3.000,7.000,0.000,3.000,0.226,0.705,0.831,0.870,0.177,0.411,0.766,0.369,0.444,0.543
157.000,3.000,5.000,0.000,1.000,0.335,0.276,0.540,0.487,0.719,0.198,0.467,0.373,0.910,0.729
5777.000,3.000,7.000,0.000,3.000,0.245,0.714,0.795,0.871,0.069,0.173,0.829,0.349,0.805,0.614
144.000,3.000,6.000,0.000,2.000,0.325,0.352,0.633,0.582,0.702,0.193,0.506,0.615,0.827,0.671
2998.000,2.731,7.000,0.000,3.000,0.226,0.495,0.731,0.738,0.138,0.386,0.663,0.358,0.835,0.643
127.000,2.724,6.000,0.000,2.000,0.255,0.381,0.858,0.855,0.764,0.127,0.690,0.781,0.391,0.257
1018.000,2.471,7.000,0.000,4.000,0.297,0.429,0.665,0.641,0.254,0.462,0.575,0.576,0.466,0.400
841.000,2.805,7.000,0.000,3.000,0.283,0.819,0.816,0.852,0.054,0.299,0.755,0.287,0.714,0.557
950.000,2.000,7.000,0.000,4.000,0.335,0.362,0.687,0.700,0.184,0.574,0.660,0.637,0.917,0.671
1235.000,3.000,7.000,0.000,4.000,0.311,0.467,0.619,0.585,0.203,0.492,0.536,0.623,0.880,0.686
1202.000,2.592,7.000,0.000,1.000,0.354,0.371,0.477,0.455,0.330,0.472,0.508,0.611,0.925,0.700
1524.000,2.654,6.733,0.000,4.000,0.156,0.552,0.615,0.576,0.146,0.406,0.525,0.747,0.669,0.700
1493.000,3.000,7.000,0.000,3.000,0.264,0.629,0.827,0.896,0.066,0.173,0.828,0.447,0.895,0.671
440.000,2.734,7.000,0.000,4.000,0.203,0.429,0.777,0.761,0.286,0.391,0.632,0.309,0.534,0.343
192.000,2.596,6.000,0.000,4.000,0.292,0.448,0.616,0.587,0.245,0.376,0.546,0.751,0.910,0.700
75.000,3.000,6.216,0.000,2.000,0.259,0.486,0.717,0.691,0.773,0.137,0.591,0.282,0.812,0.714
1413.000,3.000,7.000,0.000,3.000,0.264,0.590,0.781,0.836,0.197,0.371,0.780,0.245,0.602,0.600
995.000,3.000,6.000,0.000,2.000,0.264,0.381,0.706,0.768,0.735,0.066,0.769,0.373,0.925,0.743
1979.000,3.000,7.000,0.000,3.000,0.241,0.457,0.832,0.793,0.269,0.381,0.605,0.210,0.812,0.629
3353.000,2.000,6.648,0.000,2.000,0.264,0.343,0.727,0.703,0.713,0.183,0.596,0.350,0.767,0.571
6229.000,3.000,6.000,0.000,2.000,0.278,0.486,0.829,0.884,0.778,0.066,0.799,0.389,0.932,0.714
8705.000,2.000,6.000,0.000,1.000,0.288,0.333,0.438,0.321,0.311,0.188,0.297,0.455,0.624,0.857
1574.000,2.000,7.000,0.000,3.000,0.170,0.724,0.779,0.851,0.050,0.086,0.815,0.367,0.774,0.586
1174.000,3.000,5.000,0.000,1.000,0.288,0.343,0.507,0.427,0.579,0.157,0.400,0.568,0.887,0.714
4808.000,2.608,6.000,0.000,1.000,0.302,0.371,0.393,0.350,0.436,0.178,0.434,0.273,0.925,0.700
1543.000,3.000,7.000,0.000,3.000,0.179,0.562,0.776,0.852,0.043,0.076,0.822,0.399,0.902,0.700
3086.000,3.000,6.000,0.000,3.000,0.288,0.619,0.811,0.873,0.080,0.157,0.808,0.562,0.699,0.486
1223.000,3.000,6.000,0.000,4.000,0.250,0.400,0.654,0.577,0.207,0.467,0.461,0.759,0.594,0.543
2596.000,2.000,5.000,0.000,2.000,0.330,0.400,0.799,0.787,0.751,0.061,0.650,0.233,0.902,0.771
143.000,3.000,6.855,0.000,4.000,0.274,0.438,0.645,0.564,0.166,0.381,0.449,0.834,0.902,0.643
1191.000,3.000,6.000,0.000,3.000,0.245,0.610,0.841,0.884,0.069,0.264,0.779,0.610,0.474,0.529
271.000,3.000,7.000,0.000,1.000,0.142,0.257,0.340,0.464,0.345,0.305,0.760,0.222,0.872,0.643
1086.000,2.750,6.000,0.000,4.000,0.264,0.476,0.763,0.735,0.177,0.563,0.603,0.709,0.586,0.714
1947.000,3.000,7.000,0.000,1.000,0.269,0.457,0.320,0.292,0.205,0.487,0.437,0.835,0.767,0.529
15.000,2.701,6.000,0.000,2.000,0.274,0.629,0.844,0.827,0.727,0.091,0.656,0.488,0.752,0.643
1285.000,3.000,6.000,0.000,2.000,0.307,0.343,0.820,0.783,0.956,0.152,0.606,0.487,0.444,0.386
1336.000,3.000,6.252,0.000,4.000,0.302,0.438,0.632,0.619,0.175,0.569,0.584,0.587,0.602,0.543
1447.000,2.769,6.500,0.000,1.000,0.297,0.438,0.589,0.591,0.243,0.416,0.600,0.358,0.820,0.700
2557.000,2.808,6.447,0.000,4.000,0.274,0.486,0.575,0.554,0.241,0.401,0.547,0.695,0.782,0.571
1666.000,2.517,7.084,0.000,3.000,0.156,0.610,0.827,0.883,0.083,0.096,0.800,0.451,0.579,0.357
142.000,2.424,5.589,0.000,2.000,0.255,0.343,0.834,0.863,0.838,0.030,0.746,0.411,0.797,0.571
1080.000,3.000,7.000,0.000,4.000,0.278,0.562,0.581,0.561,0.230,0.447,0.552,0.675,0.917,0.700
1504.000,2.000,7.000,0.000,1.000,0.278,0.410,0.500,0.552,0.307,0.218,0.670,0.542,0.797,0.657
215.000,3.000,7.000,0.000,1.000,0.363,0.333,0.446,0.343,0.355,0.685,0.330,0.756,0.902,0.729
1589.000,3.000,6.000,0.000,1.000,0.321,0.438,0.446,0.432,0.479,0.213,0.513,0.648,0.624,0.586
3850.000,3.000,6.000,0.000,1.000,0.321,0.457,0.440,0.389,0.505,0.269,0.434,0.538,0.910,0.643
1487.000,3.000,7.000,0.000,3.000,0.226,0.638,0.764,0.830,0.080,0.299,0.798,0.512,0.677,0.529
84.000,2.000,7.000,0.000,1.000,0.344,0.571,0.409,0.291,0.289,0.117,0.285,0.196,0.827,0.686
4043.000,3.000,6.295,0.000,1.000,0.307,0.400,0.456,0.333,0.303,0.310,0.293,0.812,0.865,0.643
5411.000,2.000,7.000,0.000,4.000,0.406,0.352,0.527,0.517,0.162,0.711,0.552,0.775,0.880,0.743
38.000,3.000,7.000,0.000,4.000,0.259,0.552,0.722,0.672,0.185,0.426,0.542,0.543,0.722,0.643
1208.000,2.000,7.000,0.000,1.000,0.236,0.390,0.524,0.353,0.388,0.365,0.219,0.702,0.872,0.586
1096.000,3.000,6.000,0.000,1.000,0.311,0.448,0.473,0.321,0.278,0.558,0.238,0.927,0.654,0.657
4670.000,2.870,7.000,0.000,1.000,0.443,0.381,0.284,0.170,0.576,0.548,0.247,0.567,0.872,0.671
1065.000,3.000,6.392,0.000,1.000,0.420,0.352,0.334,0.210,0.336,0.289,0.244,0.509,0.722,0.657
152.000,2.000,7.000,0.000,3.000,0.156,0.486,0.776,0.847,0.111,0.386,0.813,0.334,0.391,0.629
1229.000,3.000,7.000,0.000,1.000,0.392,0.362,0.521,0.488,0.250,0.421,0.502,0.580,0.752,0.671
79.000,3.000,6.000,0.000,2.000,0.278,0.524,0.801,0.787,0.758,0.127,0.647,0.599,0.669,0.614
2906.000,3.000,6.000,0.000,4.000,0.278,0.400,0.830,0.818,0.225,0.371,0.662,0.632,0.436,0.314
3002.000,3.000,5.890,0.000,4.000,0.283,0.419,0.766,0.624,0.226,0.437,0.368,0.843,0.752,0.657
1430.000,2.830,7.220,0.000,4.000,0.269,0.514,0.789,0.727,0.166,0.416,0.542,0.672,0.534,0.671
86.000,3.000,7.000,0.000,3.000,0.165,0.657,0.830,0.869,0.082,0.279,0.766,0.427,0.797,0.571
1564.000,3.000,7.000,0.000,1.000,0.344,0.276,0.207,0.204,0.346,0.675,0.447,0.626,0.534,0.486
1316.000,3.000,6.000,0.000,2.000,0.292,0.429,0.756,0.712,0.771,0.086,0.567,0.339,0.902,0.714
1942.000,2.625,5.000,0.000,2.000,0.288,0.381,0.808,0.836,0.738,0.025,0.734,0.636,0.752,0.586
3306.000,3.000,6.787,0.000,4.000,0.325,0.486,0.725,0.716,0.093,0.538,0.626,0.492,0.444,0.514
1775.000,3.000,6.635,0.000,1.000,0.382,0.448,0.449,0.444,0.333,0.168,0.533,0.267,0.391,0.329
1167.000,3.000,6.000,0.000,1.000,0.340,0.352,0.157,0.165,0.487,0.259,0.452,0.476,0.662,0.643
111.000,3.000,7.000,0.000,4.000,0.226,0.571,0.780,0.813,0.105,0.589,0.734,0.439,0.707,0.543
3295.000,3.000,6.000,0.000,2.000,0.245,0.495,0.829,0.887,0.705,0.066,0.805,0.435,0.902,0.729
908.000,3.000,6.000,0.000,2.000,0.250,0.486,0.822,0.865,0.796,0.107,0.772,0.413,0.842,0.614
2623.000,3.000,6.126,0.000,2.000,0.269,0.533,0.855,0.902,0.782,0.107,0.794,0.452,0.872,0.671
593.000,2.340,7.000,0.000,3.000,0.198,0.610,0.783,0.829,0.219,0.462,0.763,0.353,0.571,0.543
549.000,2.000,5.870,0.000,2.000,0.269,0.381,0.801,0.800,0.728,0.036,0.673,0.230,0.654,0.700
1589.000,3.000,6.000,0.000,3.000,0.245,0.619,0.814,0.870,0.079,0.076,0.794,0.186,0.774,0.600
2465.000,3.000,7.000,0.000,3.000,0.236,0.552,0.799,0.888,0.052,0.218,0.859,0.291,0.677,0.400
9609.000,3.000,6.000,0.000,4.000,0.292,0.362,0.646,0.536,0.466,0.391,0.390,0.781,0.632,0.471
867.000,3.000,7.000,0.000,1.000,0.420,0.267,0.384,0.388,0.352,0.310,0.527,0.517,0.774,0.743
31.000,3.000,6.000,0.000,4.000,0.344,0.457,0.603,0.594,0.197,0.457,0.582,0.627,0.774,0.571
2894.000,3.000,7.000,0.000,4.000,0.311,0.438,0.652,0.682,0.113,0.401,0.681,0.710,0.895,0.671
1352.000,3.000,6.000,0.000,4.000,0.311,0.581,0.716,0.720,0.074,0.350,0.652,0.660,0.850,0.671
2073.000,2.000,6.876,0.000,3.000,0.193,0.648,0.855,0.900,0.081,0.193,0.790,0.231,0.398,0.286
1417.000,2.612,6.000,0.000,2.000,0.264,0.438,0.824,0.821,0.765,0.081,0.677,0.459,0.820,0.686
1099.000,3.000,7.000,0.000,4.000,0.264,0.438,0.637,0.691,0.162,0.792,0.726,0.403,0.865,0.557
1665.000,3.000,7.000,0.000,4.000,0.288,0.533,0.527,0.408,0.207,0.822,0.326,0.871,0.812,0.657
3781.000,3.000,7.000,0.000,4.000,0.231,0.448,0.616,0.505,0.175,0.680,0.378,0.929,0.113,0.600
1465.000,3.010,6.000,0.000,1.000,0.387,0.333,0.459,0.393,0.351,0.406,0.412,0.523,0.857,0.643
1478.000,2.000,7.000,0.000,4.000,0.335,0.410,0.592,0.574,0.276,0.431,0.560,0.786,0.556,0.400
2673.000,2.458,7.000,0.000,4.000,0.429,0.467,0.485,0.508,0.245,0.497,0.604,0.480,0.594,0.614
3147.000,2.770,7.000,0.000,4.000,0.203,0.457,0.638,0.565,0.332,0.365,0.464,0.373,0.414,0.300
7451.000,2.495,7.000,0.000,3.000,0.255,0.562,0.798,0.875,0.058,0.183,0.833,0.415,0.579,0.314
3944.000,2.739,7.152,0.000,4.000,0.288,0.486,0.777,0.746,0.208,0.391,0.602,0.321,0.459,0.614
2509.000,2.000,7.000,0.000,3.000,0.283,0.714,0.737,0.796,0.137,0.386,0.772,0.502,0.722,0.600
4084.000,3.000,6.000,0.000,1.000,0.184,0.238,0.417,0.482,0.434,0.249,0.666,0.180,0.895,0.643
