time_betw_scan_min,CA,YM,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
1202,2.592,7.066,Failed,29.65,2.2,9.5,35.78,32.61,520,13.4,-3.17,21,13.17,-0.01,0.01
1524,2.654,6.733,Failed,21.95,1.78,11.4,37.87,34.85,277,12.1,-3.02,81,14.5,-0.35,0.01
1493,2.619,6.972,Failed,21.97,2.01,12.2,41.09,40.79,172,7.5,-0.3,135,11.57,-0.05,-0.01
440,2.734,7.228,Failed,22.97,1.88,10.1,40.34,38.28,462,11.8,-2.06,31,10.23,-0.53,-0.24
192,2.596,6.491,Failed,18.17,2.07,10.3,37.89,35.06,408,11.5,-2.83,31,14.53,-0.03,0.01
75,2.637,6.216,Failed,22.2,2,10.7,39.42,36.99,1103,6.8,-2.43,21,9.97,-0.16,0.02
1413,2.681,6.67,Failed,21.98,2.01,11.8,40.4,39.67,344,11.4,-0.73,35,9.61,-0.44,-0.06
1159,2.65,6.427,Failed,21.27,1.95,17,40.57,39.96,241,9.3,-0.61,21,14.21,-0.29,-0.11
1046,2.606,6.762,Failed,21.45,2.14,11.8,38.51,35.89,503,12.8,-2.62,31,12.75,-0.16,-0.04
7147,2.735,7.136,Failed,22.53,1.99,10.7,38.9,37.48,320,12.8,-1.42,35,9.1,-0.36,-0.08
1705,2.574,6.563,Failed,22.13,1.82,12.5,40.68,40.34,153,8.4,-0.34,135,8.27,-0.34,-0.13
1574,2.479,6.559,Failed,22.3,1.81,13.2,40.36,39.95,151,5.8,-0.41,165,10.79,-0.21,-0.07
1174,2.773,5.079,Failed,21.33,2.06,9.2,36.23,32.09,848,7.2,-4.14,21,12.75,-0.06,0.02
4808,2.608,5.978,Failed,19.72,2.09,9.5,34.5,30.66,659,7.6,-3.84,21,9.88,-0.01,0.01
1543,2.65,6.526,Failed,23.82,1.83,11.5,40.32,39.97,142,5.6,-0.35,196,11.11,-0.04,0.01
3086,2.63,6.452,Failed,19.98,2.06,12.1,40.85,40.37,191,7.2,-0.48,91,12.69,-0.31,-0.14
1223,2.63,6.114,Failed,20.5,1.98,9.8,38.46,34.86,358,13.3,-3.6,31,14.61,-0.45,-0.1
2596,2.23,5.223,Failed,20.75,2.15,9.8,40.66,38.76,1074,5.3,-1.9,21,9.49,-0.04,0.06
143,2.758,6.855,Failed,26.35,2.03,10.2,38.32,34.62,304,11.6,-3.7,66,15.34,-0.04,-0.03
1191,2.514,6.437,Failed,18.82,1.97,12,41.3,40.56,176,9.3,-0.74,111,13.16,-0.61,-0.11
271,2.67,6.97,Failed,23.35,1.75,8.3,33.69,32.78,539,10.1,-0.91,32,9.38,-0.08,-0.03
7113,2.262,6.406,Failed,21.87,2.02,9.8,33.72,29.64,526,8.6,-4.08,21,11.93,-0.11,-0.03
1086,2.75,6.298,Failed,23.58,2.01,10.6,40.12,37.8,318,15.2,-2.32,45,14.13,-0.46,0.02
1947,2.84,7.07,Failed,21.48,2.02,10.4,33.39,29.58,355,13.7,-3.81,36,15.35,-0.22,-0.11
15,2.701,6.155,Failed,21.75,2.03,12.2,41.35,39.51,1042,5.9,-1.84,21,11.97,-0.24,-0.03
1285,2.72,5.545,Failed,22.25,2.1,9.2,40.99,38.7,1344,7.1,-2.29,22,11.96,-0.65,-0.21
1336,2.62,6.252,Failed,18.02,2.09,10.2,38.13,35.64,316,15.3,-2.49,36,12.94,-0.44,-0.1
1447,2.769,6.5,Failed,18.27,2.08,10.2,37.47,35.12,405,12.3,-2.35,32,10.71,-0.15,0.01
2557,2.808,6.447,Failed,24.48,2.03,10.7,37.26,34.44,402,12,-2.82,36,13.99,-0.2,-0.08
1666,2.517,7.084,Failed,21.33,1.78,12,41.09,40.54,194,6,-0.55,11,11.61,-0.47,-0.23
142,2.424,5.589,Failed,25.93,1.99,9.2,41.2,40.17,1188,4.7,-1.03,21,11.22,-0.18,-0.08
1080,2.607,6.99,Failed,20.15,2.04,11.5,37.35,34.57,388,12.9,-2.78,31,13.79,-0.02,0.01
1504,2.382,6.717,Failed,21.65,2.04,9.9,36.13,34.41,489,8.4,-1.72,21,12.5,-0.18,-0.02
215,2.604,6.552,Failed,18.35,2.22,9.1,35.3,30.53,552,17.6,-4.77,22,14.58,-0.04,0.03
1589,2.581,6.421,Failed,19.53,2.13,10.2,35.31,32.18,716,8.3,-3.13,21,13.53,-0.41,-0.07
1613,2.565,5.674,Failed,22.72,1.94,9,40.93,40.21,1158,5.8,-0.72,21,12.77,-0.33,-0.12
1144,2.51,6.243,Failed,22.25,1.98,10.6,41.31,40.52,1044,5.7,-0.79,21,11.83,-0.16,-0.03
84,2.402,6.732,Failed,28.03,2.18,11.6,34.74,29.56,466,6.4,-5.18,21,9.13,-0.14,0
4043,2.585,6.295,Failed,24.4,2.1,9.8,35.45,30.34,484,10.2,-5.11,76,15.13,-0.09,-0.03
5411,2.417,6.717,Failed,22.32,2.31,9.3,36.54,33.76,299,18.1,-2.78,40,14.77,-0.07,0.04
1389,3.176,5.514,Failed,21.82,3.62,8.8,24.31,16.97,2410,6.1,-7.34,21,10.21,-0.08,0.02
38,2.732,6.92,Failed,18.33,2,11.4,39.5,36.63,329,12.5,-2.87,40,12.51,-0.28,-0.03
1208,2.434,6.727,Failed,24.02,1.95,9.7,36.49,30.72,596,11.3,-5.77,41,14.06,-0.08,-0.07
1096,2.575,6.014,Failed,24.5,2.11,10.3,35.71,30.11,451,15.1,-5.6,64,16.25,-0.37,-0.02
4670,2.87,6.861,Failed,21.75,2.39,9.6,32.84,27.32,844,14.9,-5.52,21,12.74,-0.08,-0.01
1065,2.8,6.392,Failed,22.23,2.34,9.3,33.6,28.05,527,9.8,-5.55,21,12.18,-0.28,-0.02
152,2.417,7.252,Failed,23.15,1.78,10.7,40.31,39.88,231,11.7,-0.43,76,10.47,-0.72,-0.04
1229,2.63,7.148,Failed,20.48,2.28,9.4,36.45,33.22,414,12.4,-3.23,32,12.87,-0.24,-0.01
79,2.812,5.953,Failed,22.6,2.04,11.1,40.69,38.77,1083,6.6,-1.92,21,13.05,-0.35,-0.05
2906,2.745,6.41,Failed,22.65,2.04,9.8,41.14,39.35,381,11.4,-1.79,32,13.38,-0.66,-0.26
3135,2.76,6.94,Failed,19.77,2.05,11.8,40.56,40.37,248,15.2,-0.19,44,6.07,-0.38,-0.13
3002,2.72,5.89,Failed,22.58,2.05,10,40.17,35.74,382,12.7,-4.43,36,15.43,-0.24,-0.02
1430,2.83,7.22,Failed,25.53,2.02,11,40.52,37.65,304,12.3,-2.87,44,13.77,-0.53,-0.01
86,2.75,6.69,Failed,21.57,1.8,12.5,41.14,40.29,193,9.6,-0.85,76,11.38,-0.18,-0.08
1564,2.826,6.538,Failed,23.4,2.12,11,43.84,43.48,436,6.4,-0.36,21,14.56,-0.13,-0.04
1564,2.879,6.691,Failed,23.3,2.18,8.5,31.67,27.95,541,17.4,-3.72,21,13.32,-0.53,-0.14
1316,2.741,6.145,Failed,20,2.07,10.1,40.01,37.37,1100,5.8,-2.64,32,10.52,-0.04,0.02
1942,2.625,5.482,Failed,24.98,2.06,9.6,40.81,39.67,1057,4.6,-1.14,21,13.41,-0.24,-0.07
3306,2.582,6.787,Failed,22.47,2.14,10.7,39.55,37.44,208,14.7,-2.11,86,12.01,-0.65,-0.12
1775,2.576,6.635,Failed,22.62,2.26,10.3,35.35,32.4,524,7.4,-2.95,21,9.82,-0.72,-0.25
1167,2.671,6.211,Failed,22.1,2.17,9.3,30.91,27.23,727,9.2,-3.68,21,11.86,-0.36,-0.03
111,2.686,6.99,Failed,20.63,1.93,11.6,40.38,39.24,223,15.7,-1.14,75,11.5,-0.3,-0.1
6917,2.566,5.818,Failed,22,2,10.2,41.33,40.36,1221,6.2,-0.97,21,11.23,-0.27,-0.03
1589,2.867,6.33,Failed,17.93,1.97,12.1,40.9,40.3,189,5.6,-0.6,91,9.03,-0.21,-0.06
2465,2.839,6.879,Failed,22.33,1.95,11.4,40.67,40.65,154,8.4,-0.02,174,10.05,-0.34,-0.2
9609,2.673,5.833,Failed,28.23,2.07,9.4,38.34,34.11,699,11.8,-4.23,21,14.83,-0.4,-0.15
867,2.528,6.887,Failed,26.28,2.34,8.4,34.36,31.36,548,10.2,-3,21,12.26,-0.21,0.04
31,2.55,6.235,Failed,28.52,2.18,10.4,37.69,35.18,344,13.1,-2.51,40,13.33,-0.21,-0.08
2894,2.566,6.53,Failed,21.22,2.11,10.2,38.43,36.81,234,12,-1.62,65,14.14,-0.05,-0.01
1352,2.595,6.437,Failed,24.47,2.11,11.7,39.41,37.53,183,11,-1.88,112,13.65,-0.11,-0.01
2848,2.594,6.553,Failed,19.42,1.99,10.6,39.15,37.54,295,15.5,-1.61,41,13.46,-1.5,-0.64
2073,2.493,6.876,Failed,22.1,1.86,12.4,41.51,40.87,192,7.9,-0.64,102,9.47,-0.71,-0.28
1417,2.612,6.181,Failed,20.58,2.01,10.2,41.04,39.39,1092,5.7,-1.65,22,11.69,-0.15,0
1099,2.8,6.684,Failed,23.35,2.01,10.2,38.2,36.99,298,19.7,-1.21,35,11.15,-0.09,-0.09
1446,2.391,5.14,Failed,22.62,1.83,10,44.55,43.04,1202,4.8,-1.51,173,12.22,-1.21,-0.55
1665,2.62,7.07,Failed,22.55,2.06,11.2,36.54,31.73,357,20.3,-4.81,81,15.7,-0.16,-0.02
3781,2.962,6.724,Failed,22.52,1.94,10.3,37.88,33.54,316,17.5,-4.34,64,16.27,-1.09,-0.06
1465,3.01,6.426,Failed,24.7,2.27,9.1,35.5,31.46,547,12.1,-4.04,21,12.31,-0.1,-0.03
1478,2.318,7.032,Failed,20.77,2.16,9.9,37.52,34.81,448,12.6,-2.71,32,14.88,-0.5,-0.2
2673,2.458,6.924,Failed,22.55,2.36,10.5,35.9,33.59,408,13.9,-2.31,32,11.9,-0.45,-0.05
3147,2.77,6.753,Failed,22.55,1.88,10.4,38.22,34.65,522,11.3,-3.57,21,10.85,-0.69,-0.27
1167,2.501,6.04,Failed,27.17,2.2,11.7,45.74,44.42,610,4.7,-1.32,21,14.63,-0.29,-0.02
7451,2.495,7.38,Failed,23.93,1.99,11.5,40.65,40.4,162,7.7,-0.25,196,11.26,-0.47,-0.26
3063,2.848,6.451,Failed,23.92,2.3,8.3,27.95,23.72,964,7.7,-4.23,21,11.84,-0.15,-0.07
3944,2.739,7.152,Failed,22.43,2.06,10.7,40.34,38.01,359,11.8,-2.33,40,10.35,-0.63,-0.05
2509,2.459,6.695,Failed,20.85,2.05,13.1,39.73,38.93,265,11.7,-0.8,81,12.11,-0.28,-0.06
4084,2.676,5.921,Failed,22.32,1.84,8.1,34.86,33.11,657,9,-1.75,21,8.97,-0.05,-0.03
914,2.816,6.65,Failed,26.2,2.23,11.5,37.27,34.34,549,12.8,-2.93,21,13.62,-0.14,-0.01
1285,2.62,6.744,Failed,26.38,2.83,10,26,21.12,1294,7.9,-4.88,21,10.53,-0.01,0.05
1723,2.625,7.01,Failed,21.42,2.4,9.7,28.63,23.42,624,9.5,-5.21,22,11.81,-0.2,-0.09
1628,2.509,6.598,Failed,18.38,2.04,8.3,34,30.42,830,6.2,-3.58,21,9.2,0.02,0.05
107,2.683,7.079,Failed,22.13,2.05,12.4,39.03,36.97,301,14.3,-2.06,44,12.75,-0.27,-0.1
972,2.385,6.764,Failed,19.57,2.02,10.5,39.3,36.95,273,13,-2.35,64,9.34,-1.08,-0.27
1774,2.578,5.598,Failed,21.3,2.03,11,41.63,40.69,1021,4.8,-0.94,21,10.81,-0.04,0
1578,2.476,6.063,Failed,24.05,1.85,12,41.02,40.7,193,7.9,-0.32,102,11.59,-0.68,-0.3
1765,2.646,6.913,Failed,19.15,1.99,12.3,41.35,40.56,173,7.5,-0.79,106,11.68,-0.28,-0.2
1508,2.565,5.768,Failed,22.35,2.15,10.2,35.89,32.97,332,7.5,-2.92,36,11.06,-0.08,-0.02
2435,2.75,7.185,Failed,24.62,2.03,11.4,40.18,39.46,188,7.9,-0.72,136,11.75,-0.09,0
2396,2.447,5.99,Failed,28.07,1.97,15.1,41.5,40.75,335,5.1,-0.75,32,12.17,-0.08,0
4691,2.56,6.406,Failed,23.43,1.99,10.1,37.66,32.4,278,19,-5.26,96,15.91,-0.35,-0.08
5996,2.547,5.605,Failed,16.87,2.07,9.2,38.34,35.5,339,11.8,-2.84,32,14.02,-0.58,-0.1
1718,2.71,5.506,Failed,73.15,2.07,10.4,40.99,38.62,802,7.1,-2.37,21,9.74,-0.57,-0.25
1331,3.016,6.895,Failed,20.42,1.93,9.5,35.09,35.34,595,12.4,0.25,32,10.98,-0.81,-0.32
1022,2.517,5.411,Failed,23.12,2.11,8.6,38.21,34.46,1163,7.9,-3.75,21,12.17,-0.75,0.01
104,2.77,5.796,Failed,21.75,1.99,9,40.61,36.94,1012,5.7,-3.67,21,8.65,-0.5,-0.01
1629,2.735,5.815,Failed,22.85,1.97,8.8,37.61,34.48,385,11.4,-3.13,32,14.36,-0.19,-0.08
253,2.88,5.346,Failed,22.18,2.01,9.9,41.48,39.93,1229,4.9,-1.55,21,11.28,-0.24,-0.01
1729,2.83,7.397,Failed,23.27,1.97,9.4,37.01,33.2,279,23.8,-3.81,65,12.6,-0.04,-0.04
1331,2.471,5.651,Failed,21.4,2.02,9.9,42.37,42.29,1042,5.3,-0.08,21,12.26,-0.02,0.01
1866,2.67,5.951,Failed,21.5,2.01,9.8,41.58,40.38,1034,6.4,-1.2,21,12.57,0.01,0.06
1288,2.607,6.767,Failed,19.83,2.07,9.8,38.6,36.76,324,11.7,-1.84,32,11.96,-0.55,-0.17
1970,2.63,6.86,Failed,25.7,2.09,10.3,38.26,34.96,536,14.2,-3.3,21,14.91,-0.13,0.01
3464,2.719,6.926,Failed,21.35,1.98,10.1,41.66,41.44,198,7.7,-0.22,75,12.1,-0.24,-0.03
1033,2.886,7.123,Failed,21.95,2.07,10.7,39.46,37.75,347,14.9,-1.71,31,12.77,-0.99,-0.42
6161,2.511,6.921,Failed,22.1,1.86,8,34.46,33.25,488,14.6,-1.21,36,8.39,-0.26,-0.14
927,2.652,6.215,Failed,24.57,2.13,8.6,35.51,29.09,1444,14.8,-6.42,21,14.82,-0.64,0.02
148,2.758,6.675,Failed,23.87,2.14,10.5,37.77,33.89,613,13.3,-3.88,21,11.63,-0.79,-0.01
912,1.92,5.622,Failed,18.23,2.16,9,37.83,33.1,1121,7,-4.73,21,10.2,-0.12,0.12
1292,2.311,5.848,Failed,21.28,2.09,9.7,40.76,38.17,1024,6.1,-2.59,21,10.52,-0.15,-0.03
2578,2.34,7.068,Failed,22.38,1.93,10.4,40.03,38.24,263,11.3,-1.79,64,10.86,-1.16,-0.11
903,2.524,6.716,Failed,21.9,1.91,12.4,39.94,38.95,233,12.2,-0.99,64,11.1,-0.81,-0.1
1449,2.532,7.216,Failed,21.97,1.9,13.2,38.76,37,177,23.3,-1.76,135,12.96,-1.16,-0.15
193,2.524,5.986,Failed,22,2.01,9.2,40.11,37.84,1008,6.8,-2.27,21,12.95,-0.22,-0.09
2075,2.597,5.85,Failed,19.57,2.06,10.6,41.74,40.91,1143,6.6,-0.83,20,11.38,-0.28,-0.01
1231,2.599,5.939,Failed,22.1,1.97,9.8,40.81,39.65,1066,6.2,-1.16,21,8.14,-0.23,-0.08
6592,2.499,5.452,Failed,24.85,1.42,10.4,42.86,41.74,583,5.3,-1.12,21,12.13,-0.91,-0.95
5511,2.33,6.384,Failed,20.42,2.14,9.7,37.11,33.11,410,11.4,-4,32,14.57,-0.33,-0.06
2511,2.668,6.637,Failed,28.38,2.05,12.3,38.89,36.13,344,12.4,-2.76,11,14.03,-0.63,-0.13
1609,2.559,6.686,Failed,24.5,2.03,12.3,40.71,39.53,181,12.6,-1.18,136,15.16,-0.45,-0.03
1290,2.613,6.188,Failed,23.33,1.75,6.3,32.13,30.18,780,9.2,-1.95,21,6.58,0,-0.01
1485,2.5,7.372,Failed,24.93,2.12,11.4,39.08,37.76,312,17.1,-1.32,44,11.49,-0.85,-0.41
1290,2.65,6.644,Failed,22.15,2.04,10.7,39.94,38.35,274,12.5,-1.59,64,13.27,-0.1,-0.02
1444,2.32,6.357,Failed,22.13,2.31,8.5,35.91,31.53,520,14.8,-4.38,21,12.51,-0.04,-0.02
117,2.77,5.496,Failed,21.48,2.13,10.6,39.3,36.42,1300,6.2,-2.88,21,12.66,-0.14,0
1003,2.796,6.75,Failed,21.18,1.98,12,40.66,39.15,429,11.4,-1.51,32,10.63,-0.59,-0.07
1676,3.049,7.362,Failed,21.72,2.04,11.2,40.91,40.73,176,7.4,-0.18,136,6.7,-0.07,-0.08
3134,2.796,6.32,Failed,22.83,1.88,10,40,37.6,376,11.4,-2.4,35,13.91,-0.13,-0.07
2111,2.941,5.504,Failed,23.03,145.6,-2080.2,3.46,8.51,0,2.6,5.05,,16.52,5.02,16.59
4118,2.393,6.054,Failed,22.72,2.08,10.5,40.31,38.14,1574,5.6,-2.17,21,9.41,-0.33,0
1738,2.744,5.543,Failed,20.92,2.11,9,39.74,36.14,1013,7.7,-3.6,21,11.95,-0.18,-0.01
355,2.86,6.461,Failed,22.27,2.35,8.4,32.24,28.26,1099,13.8,-3.98,21,12.79,-0.35,-0.04
1519,2.606,7.105,Failed,17.9,2.1,10.8,35.77,31.32,249,50.8,-4.45,101,13.08,-0.37,-0.13
1489,2.751,6.57,Failed,24.7,2.18,9.7,37.8,33.71,426,14.9,-4.09,31,14.04,-0.15,-0.03
1267,2.658,6.611,Failed,23.62,2.08,11,38.28,36.2,482,12.6,-2.08,32,14.07,-0.04,-0.01
337,2.819,7.22,Failed,23.68,2.1,12.7,40.43,40.13,182,6.3,-0.3,21,10.44,-0.25,0.01
2891,2.633,7.165,Failed,22.95,1.9,13.7,40.85,40.05,154,9.2,-0.8,195,10.88,-0.46,-0.26
1101,2.591,6.892,Failed,20.9,2.32,10.9,34.26,29.76,563,13.7,-4.5,32,13.97,-0.94,0.01
1090,2.625,7.24,Failed,21.63,2.07,11.7,37.38,35.75,370,14.9,-1.63,44,13.28,-0.09,0.01
3359,2.569,6.59,Failed,21.52,2.05,9.9,37.41,34.68,262,15.1,-2.73,36,12.69,-0.05,0
1352,2.521,5.632,Failed,25.95,2.26,8.4,36.89,34.16,1106,8.6,-2.73,21,11.72,-0.26,0.01
65,2.536,7.027,Failed,21.67,2.01,10.3,38.79,35.46,397,16,-3.33,31,12.34,-0.97,-0.26
4482,2.684,7.218,Failed,20.68,1.98,10,38.66,36.74,462,12.6,-1.92,32,13.01,-0.42,-0.03
1447,2.588,5.941,Failed,22.3,2.01,9.8,41.76,40.82,1285,5.3,-0.94,21,11.14,-0.19,-0.01
2623,2.41,6.469,Failed,23.85,1.92,10.5,38.49,35.95,198,11.7,-2.54,98,12.1,-0.84,-0.17
5472,2.6,6.895,Failed,24.03,1.99,10.5,40.34,39.94,172,6.4,-0.4,99,15.14,-0.32,-0.04
838,2.59,6.856,Failed,21.45,1.95,10.8,39.17,37.78,314,13.4,-1.39,36,12.93,-0.64,-0.04
309,2.847,6.988,Failed,20.33,2.02,9.8,34.25,31.08,561,10.2,-3.17,22,9.56,-0.4,-0.04
846,2.554,6.259,Failed,24.25,2.07,11.2,40.81,39.7,348,11.9,-1.11,36,12.61,-0.21,-0.02
1483,2.39,5.813,Failed,20.52,2.15,11.9,35.98,29.53,515,14.6,-6.45,32,16.31,-0.2,-0.05
506,2.39,5.77,Failed,21.48,1.98,10,41.02,39.84,1149,6.6,-1.18,21,7.57,-0.04,0.02
1769,3,6.39,Failed,20.4,1.86,11.5,40.14,38.24,278,13.1,-1.9,44,12.37,-0.8,-0.4
2631,2.871,7.061,Failed,22.17,1.97,11.1,40.7,39.25,186,11.1,-1.45,102,10.87,-0.42,-0.09
2854,2.946,6.338,Failed,22.7,2.22,9.3,36.51,33.56,457,11.4,-2.95,31,10.81,-0.12,-0.01
2771,2.744,6.612,Failed,22.75,2.15,9.4,36.74,33.67,583,11.5,-3.07,21,13.78,-0.41,-0.09
2973,2.7,6.705,Failed,21.78,2.04,9.5,39.31,35.3,390,11.9,-4.01,82,12.97,-0.1,-0.05
2891,2.58,6.882,Failed,18.17,1.87,11.3,40.57,40.06,175,7.6,-0.51,96,10.48,-0.31,-0.18
3219,2.504,7.206,Failed,22.58,1.89,10.6,39.97,36.95,277,14.1,-3.02,44,13.07,-1.09,-0.28
1322,2.854,6.984,Failed,21.47,2.02,11,39.34,36.68,394,12.7,-2.66,31,15.83,-0.03,0.02
1936,2.642,5.881,Failed,20.82,2.04,8.4,40.16,37.31,1069,6.3,-2.85,21,13.7,-0.29,-0.06
833,2.839,7.398,Failed,23.88,2,14,40.03,39.7,196,11,-0.33,10,8.42,-0.25,-0.08
7531,2.694,6.832,Failed,22.05,2.07,10,35.76,30.49,528,13.4,-5.27,81,14.86,-0.08,-0.03
7532,2.519,6.509,Failed,22.03,2.25,9.8,36.67,33.7,394,13.7,-2.97,32,14.06,-0.24,-0.01
8840,2.925,7.121,Failed,21.83,2.19,11.2,38.11,35.7,292,14.8,-2.41,44,14.04,-1.06,-0.13
1767,2.386,6.615,Failed,25.72,2,9.6,39.09,37.74,581,11.3,-1.35,21,13.95,-0.02,0.02
511,2.672,6.449,Failed,24.93,1.89,11.2,41.35,40.52,195,8,-0.83,75,11,-0.28,0.01
10691,2.839,7.359,Failed,26.93,1.96,11.1,40.13,38.94,466,11.8,-1.19,32,10.11,-0.08,-0.06
1701,2.665,5.508,Failed,22.08,1.99,9.9,41.14,39.36,1078,5.7,-1.78,21,10.66,-0.29,-0.03
1785,2.569,5.794,Failed,21.15,2.03,10.6,41.19,40.71,1241,5.7,-0.48,21,11.89,-0.36,-0.05
1664,2.537,6.56,Failed,21.35,2.04,12.5,40.71,40.41,161,7.2,-0.3,195,11.39,-0.12,-0.01
2919,2.786,7.269,Failed,17.28,2.06,11.7,40.57,40.3,181,9.2,-0.27,102,10.12,-0.21,-0.04
2409,2.736,6.78,Failed,20.38,1.97,13.8,40.52,39.71,190,9,-0.81,103,11.23,-0.16,-0.07
2559,2.5,6.46,Failed,38.38,2.19,9.6,35.66,32.29,319,16.5,-3.37,,13,0,0.04
1349,2.329,6.307,Failed,20.95,1.84,7.6,35.03,34.15,579,9.3,-0.88,31,6.9,-0.07,-0.02
82,3.011,5.87,Failed,22.62,2.41,9.8,33.58,28.94,1642,8.1,-4.64,22,9.46,-0.31,-0.01
16162,2.566,7.013,Failed,22.18,2.07,10.5,38.28,36.14,387,13.6,-2.14,31,13.28,-0.24,-0.12
266,2.901,6.858,Failed,20.42,1.99,9.6,41.29,34.64,1142,6.8,-6.65,21,10.23,-0.04,0
21285,2.372,7.241,Failed,19.55,2.01,12.9,40.19,39.88,182,8.7,-0.31,10,9.03,-0.26,-0.03
4272,2.051,6.124,Failed,21.05,2.08,12.2,39.46,36.94,1030,7.3,-2.52,21,10.72,-0.07,0.01
81,2.624,6.645,Failed,26.4,2.22,11,37.47,34.56,348,11.3,-2.91,32,13.74,-0.13,-0.01
1690,2.476,7.319,Failed,20.43,1.88,13.4,40.06,39.71,146,7.4,-0.35,196,9.47,-0.1,-0.04
1830,2.658,6.463,Failed,19.55,1.98,10.7,40.17,39.83,310,11.4,-0.34,36,9.28,-0.29,-0.11
1548,2.582,6.106,Failed,23.75,2.02,9.4,39.71,37.62,1107,6.6,-2.09,22,11.31,-0.07,0.01
1616,2.582,6.469,Failed,18.22,2.09,9.6,36.17,30.62,1211,6.9,-5.55,21,11.18,-0.38,0.02
1136,2.466,5.819,Failed,23.52,2.01,9.8,40.79,40.02,1114,5.2,-0.77,21,9.32,-0.05,0.02
902,2.41,6.319,Failed,25.72,2.02,11.3,41.08,39.67,1131,7.5,-1.41,21,11.72,-0.09,0
5848,2.649,5.865,Failed,20.93,2.11,9.3,33.4,28.59,741,7,-4.81,21,13.41,-0.12,-0.05
2836,2.768,6.479,Failed,25.9,1.82,11.6,41.58,41.08,174,6.4,-0.5,40,10.44,-0.45,-0.2
1631,2.763,6.064,Failed,28.1,1.91,15.9,40.84,40.48,214,5.7,-0.36,76,12.48,-0.13,-0.03
5260,2.77,6.904,Failed,22.58,2.19,9.6,36.28,32.12,404,11.9,-4.16,21,15.19,-0.23,-0.08
2958,2.633,6.309,Failed,28.02,1.78,15.2,41.37,40.68,226,6.3,-0.69,66,10.9,-0.18,-0.01
5789,2.895,6.844,Failed,22.53,2.05,9.3,40.14,37.55,440,13.2,-2.59,21,14.33,-0.93,-0.07
1461,3.007,5.784,Failed,22.43,2.06,8.5,34.71,32.43,693,9.1,-2.28,32,11.31,-0.39,-0.05
3929,2.286,7.034,Failed,27.78,2.08,10.2,39.77,37.59,316,11.6,-2.18,36,15.32,-1.12,-0.37
258,3.039,7.041,Failed,20.5,2.19,7.6,26.35,23.12,862,16.6,-3.23,21,9.96,-0.59,-0.21
502,2.535,6.466,Failed,21.05,2.2,10.2,35.63,31.54,637,7.4,-4.09,22,10.33,-0.49,-0.19
43,2.81,6.155,Failed,22.8,2,9.1,39.57,36.72,1011,5.6,-2.85,21,13.73,-0.01,0.01
3236,2.694,6.497,Failed,22.65,2.02,11.7,41.2,40.38,196,7,-0.82,75,10.99,-0.21,-0.04
1513,2.544,7.344,Failed,22.68,2.1,10.2,39.39,37.07,190,16.1,-2.32,136,12.89,-0.97,-0.22
1545,2.9,7.224,Failed,22.38,2.05,9.8,38.36,35.54,435,14.8,-2.82,32,13.63,-0.78,-0.17
1202,2.83,6.024,Failed,23.02,2.06,9.4,39.75,38.63,1027,6.4,-1.12,21,12.2,-0.03,0
1322,2.901,7.016,Failed,20.4,1.98,11,39.61,36.21,339,13.8,-3.4,44,9.15,-0.04,-0.03
1448,2.71,5.854,Failed,21.87,2.04,11.4,40.46,37.71,1211,7.5,-2.75,21,11.42,-0.21,-0.02
3206,2.607,6.206,Failed,22.57,2.16,9.2,37.83,33.57,652,12.2,-4.26,21,13.44,-0.7,-0.11
1723,2.875,7.159,Failed,20.47,2.01,13.4,40.81,40.41,186,8.7,-0.4,96,12.15,-0.14,-0.06
1338,2.61,7.031,Failed,18.05,2.16,10.5,37.64,34.84,270,19.3,-2.8,64,13.5,-0.41,-0.05
136,2.72,6.773,Failed,24.82,2.07,10.2,35.25,30.24,506,14.5,-5.01,31,12.8,-0.18,-0.02
1548,2.505,6.697,Failed,18.43,2.29,8.9,33.86,30.17,769,9.8,-3.69,21,13.31,-0.18,0.01
1476,2.808,5.476,Failed,26.97,32.64,-4543.2,-5.17,5.16,0,5.7,10.33,,14.78,6.14,9.75
971,2.589,7.165,Failed,20.9,1.82,11.1,40.66,40.28,189,8.1,-0.38,96,12.43,-0.38,-0.15
2992,2.597,6.969,Failed,22.43,2.11,8.8,36.25,32.27,910,10.2,-3.98,21,13.36,-0.08,0.01
2302,2.704,7.071,Failed,21.25,1.96,13.6,41.2,39.3,414,12.7,-1.9,32,12.88,-0.4,-0.09
1328,2.703,6.295,Failed,21.47,2.08,9.3,35.59,28.6,510,7.6,-6.99,21,13.13,-0.3,0
1724,2.546,5.317,Failed,21.83,2.28,8.4,36.32,28.58,937,5.7,-7.74,21,12.46,-0.13,0.03
8543,2.5,6.813,Failed,22.67,2.03,8.5,34.71,28.92,602,10.2,-5.79,21,13.35,-0.23,0.21
8423,2.516,6.677,Failed,22.72,2.04,9.6,37.39,34.78,352,12.2,-2.61,31,13.89,-0.34,-0.04
938,2.758,5.738,Failed,25.08,2.03,9.3,35.84,33.13,626,5.6,-2.71,21,10.73,-0.12,-0.04
