time_betw_scan_hours,CA,YM,Class,dea_eff,cluster efficency - 4 clusters,cluster normalized - 4 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
1021.000,2.657,6.061,0.000,1.000,0.000,0.000,0.043,0.140,0.175,0.131,0.459,0.527
1646.000,2.309,7.108,0.000,0.490,1.000,0.000,1.000,0.140,0.349,0.285,0.333,0.478
3833.000,2.585,7.266,0.000,0.880,0.000,0.000,0.016,0.158,0.121,0.234,0.377,0.309
1348.000,2.428,6.795,0.000,0.730,2.000,2.000,0.416,0.842,0.601,0.252,0.104,0.186
84.000,2.956,5.792,0.000,0.890,0.000,3.000,0.157,0.140,0.568,0.510,0.016,0.028
1343.000,2.753,7.118,0.000,0.570,3.000,3.000,0.341,0.263,0.396,0.611,0.372,0.229
1381.000,2.541,6.814,0.000,0.370,1.000,0.000,0.092,0.018,0.324,0.380,0.361,0.174
4507.000,2.652,6.507,0.000,0.620,3.000,0.000,0.027,0.070,0.229,0.103,0.306,0.299
1430.000,2.830,7.220,0.000,0.470,1.000,0.000,0.130,0.175,0.446,0.376,0.366,0.311
1459.000,2.520,6.409,0.000,0.460,1.000,0.000,0.065,0.035,0.218,0.258,0.284,0.374
8623.000,2.683,7.189,0.000,0.520,3.000,0.000,0.076,0.053,0.254,0.276,0.350,0.151
1387.000,2.570,7.021,0.000,0.520,3.000,0.000,0.103,0.018,0.146,0.127,0.268,0.470
3.000,2.681,6.605,0.000,0.760,2.000,0.000,0.114,0.123,0.165,0.258,0.399,0.314
2623.000,2.510,6.126,0.000,0.430,1.000,3.000,0.162,0.211,0.515,0.654,0.033,0.066
4426.000,2.440,6.899,0.000,0.900,0.000,0.000,0.103,0.018,0.273,0.229,0.322,0.186
436.000,2.414,6.626,0.000,0.510,3.000,2.000,0.400,0.860,0.503,0.396,0.044,0.302
3218.000,2.670,6.641,0.000,0.680,2.000,0.000,0.168,0.175,0.039,0.221,0.372,0.261
921.000,2.643,6.328,0.000,0.470,1.000,3.000,0.173,0.211,0.392,0.592,0.082,0.105
1176.000,2.518,5.817,0.000,0.460,1.000,0.000,0.054,0.140,0.109,0.141,0.383,0.352
2669.000,2.690,6.214,0.000,0.550,3.000,0.000,0.076,0.070,0.056,0.017,0.399,0.377
1494.000,2.743,6.510,0.000,0.970,0.000,0.000,0.141,0.158,0.349,0.131,0.235,0.477
1378.000,2.630,5.278,0.000,0.720,2.000,3.000,0.092,0.158,0.387,0.939,0.038,0.510
1136.000,2.466,5.819,0.000,0.540,3.000,3.000,0.168,0.035,0.431,0.653,0.022,0.038
457.000,2.439,6.408,0.000,1.000,0.000,0.000,0.168,0.018,0.099,0.335,0.339,0.173
1066.000,2.517,6.862,0.000,0.620,3.000,3.000,0.227,0.351,0.827,0.494,0.191,0.940
995.000,2.780,5.663,0.000,0.410,1.000,3.000,0.168,0.070,0.251,0.576,0.011,0.028
1967.000,2.701,6.443,0.000,0.600,3.000,0.000,0.092,0.123,0.090,0.011,0.350,0.271
1632.000,2.640,6.064,0.000,0.670,2.000,0.000,0.054,0.105,0.114,0.193,0.497,0.498
1457.000,2.669,7.021,0.000,0.610,3.000,0.000,0.124,0.088,0.074,0.417,0.492,0.251
143.000,2.456,6.558,0.000,0.670,2.000,2.000,0.130,0.368,0.355,0.372,0.251,0.357
54.000,2.595,6.278,0.000,0.790,2.000,3.000,0.130,0.088,0.186,0.595,0.131,0.427
143.000,2.870,5.650,0.000,0.490,1.000,3.000,0.135,0.000,0.568,0.640,0.033,0.076
4016.000,2.720,5.678,0.000,0.800,0.000,0.000,0.092,0.035,0.190,0.186,0.044,0.472
1544.000,2.672,6.728,0.000,0.810,0.000,2.000,0.178,0.509,0.391,0.643,0.208,0.085
841.000,2.805,6.841,0.000,0.580,3.000,2.000,0.146,0.737,0.492,0.564,0.240,0.008
1095.000,2.730,7.214,0.000,0.660,2.000,0.000,0.103,0.123,0.244,0.305,0.470,0.306
107.000,2.683,7.079,0.000,0.630,3.000,0.000,0.108,0.421,0.237,0.380,0.475,0.176
2894.000,2.566,6.530,0.000,0.740,2.000,3.000,0.076,0.035,0.284,0.465,0.350,0.103
4621.000,2.584,7.198,0.000,0.660,2.000,2.000,0.157,0.474,0.422,0.564,0.246,0.045
1338.000,3.005,6.131,0.000,0.550,3.000,0.000,0.146,0.140,0.215,0.292,0.470,0.473
1222.000,2.600,6.914,0.000,1.000,0.000,0.000,0.097,0.018,0.121,0.255,0.448,0.374
1227.000,2.692,6.760,0.000,0.720,2.000,3.000,0.054,0.018,0.872,0.485,0.235,0.909
1487.000,2.469,7.020,0.000,0.660,2.000,0.000,0.184,0.211,0.482,0.376,0.426,0.425
1586.000,2.542,6.300,0.000,0.940,0.000,0.000,0.259,0.140,0.169,0.133,0.126,0.556
1441.000,2.963,5.543,0.000,0.700,2.000,3.000,0.146,0.018,0.569,0.888,0.027,0.111
2763.000,2.800,7.231,0.000,0.660,2.000,3.000,0.195,0.281,0.328,0.563,0.197,0.126
1119.000,2.463,6.425,0.000,0.590,3.000,2.000,0.184,0.526,0.442,0.521,0.060,0.110
3046.000,2.729,6.770,0.000,0.660,2.000,1.000,0.173,0.123,0.460,0.400,0.016,0.028
1416.000,2.852,7.047,0.000,0.570,3.000,3.000,0.195,0.105,0.462,0.400,0.366,0.261
1976.000,2.524,7.060,0.000,0.440,1.000,0.000,0.200,0.053,0.400,0.243,0.322,0.306
10085.000,2.626,6.330,0.000,0.710,2.000,0.000,0.092,0.035,0.336,0.255,0.044,0.410
5588.000,2.891,7.313,0.000,0.690,2.000,2.000,0.141,0.579,0.508,0.527,0.126,0.081
2529.000,2.456,6.537,0.000,0.940,0.000,2.000,0.227,0.298,0.415,0.539,0.148,0.071
886.000,2.423,5.636,0.000,0.260,1.000,0.000,0.141,0.368,0.219,0.395,0.027,0.885
1091.000,2.809,6.767,0.000,0.560,3.000,0.000,0.027,0.018,0.133,0.034,0.109,0.244
3406.000,2.360,6.267,0.000,0.660,2.000,0.000,0.135,0.035,0.306,0.379,0.328,0.141
6352.000,2.499,6.453,0.000,0.450,1.000,0.000,0.178,0.211,0.183,0.140,0.251,0.568
1723.000,2.590,5.588,0.000,0.610,3.000,1.000,0.086,0.105,0.449,0.027,0.126,0.100
2684.000,2.566,6.938,0.000,0.470,1.000,0.000,0.114,0.123,0.147,0.272,0.464,0.437
7636.000,2.670,6.660,0.000,0.530,3.000,0.000,0.027,0.140,0.306,0.332,0.219,0.319
3562.000,2.594,6.852,0.000,0.910,0.000,1.000,0.173,0.105,0.391,0.309,0.328,0.138
473.000,2.441,6.353,0.000,0.640,2.000,0.000,0.135,0.105,0.110,0.535,0.126,0.867
1496.000,2.667,7.042,0.000,0.550,3.000,2.000,0.146,0.421,0.427,0.529,0.109,0.106
1429.000,2.513,6.771,0.000,0.620,3.000,0.000,0.108,0.211,0.000,0.389,0.339,0.173
2617.000,2.535,6.369,0.000,0.670,2.000,3.000,0.227,0.175,0.324,0.522,0.044,0.071
2456.000,2.681,6.931,0.000,0.590,3.000,2.000,0.178,0.474,0.456,0.525,0.131,0.100
6161.000,2.511,6.921,0.000,0.630,3.000,0.000,0.211,0.351,0.296,0.142,0.492,0.035
1336.000,2.620,6.252,0.000,0.420,1.000,0.000,0.092,0.035,0.167,0.361,0.530,0.248
60.000,2.639,6.334,0.000,0.570,3.000,0.000,0.119,0.175,0.282,0.202,0.197,0.281
340.000,2.647,7.217,0.000,0.990,0.000,0.000,0.103,0.263,0.128,0.123,0.377,0.410
1073.000,2.377,6.449,0.000,0.800,0.000,1.000,0.119,0.228,0.991,0.156,0.011,0.012
5491.000,2.150,6.635,0.000,0.400,1.000,0.000,0.195,0.105,0.343,0.426,0.579,0.430
4460.000,2.420,6.341,0.000,0.440,1.000,0.000,0.054,0.088,0.161,0.122,0.383,0.231
897.000,2.790,6.675,0.000,0.820,0.000,0.000,0.049,0.035,0.116,0.089,0.426,0.336
1529.000,2.717,6.908,0.000,0.650,2.000,2.000,0.141,0.579,0.669,0.524,0.115,0.008
1076.000,2.668,5.812,0.000,0.690,2.000,3.000,0.195,0.053,0.380,0.564,0.038,0.050
1128.000,2.406,5.833,0.000,0.440,1.000,3.000,0.130,0.035,0.511,0.524,0.098,0.218
4482.000,2.684,7.218,0.000,0.570,3.000,0.000,0.146,0.000,0.194,0.175,0.383,0.153
2701.000,2.650,6.430,0.000,0.550,3.000,1.000,0.130,0.070,0.438,0.341,0.317,0.017
4429.000,2.653,6.767,0.000,0.430,1.000,0.000,0.297,0.035,0.270,0.229,0.317,0.294
1530.000,2.482,6.575,0.000,0.630,3.000,0.000,0.070,0.228,0.263,0.112,0.158,0.346
1489.000,2.751,6.570,0.000,0.620,3.000,0.000,0.043,0.053,0.128,0.221,0.508,0.513
1596.000,2.636,7.121,0.000,0.610,3.000,3.000,0.162,0.123,0.333,0.428,0.344,0.063
6299.000,2.350,5.411,0.000,0.830,0.000,0.000,0.011,0.035,0.099,0.253,0.410,0.535
1634.000,2.708,5.594,0.000,0.720,2.000,3.000,0.157,0.088,0.505,0.761,0.022,0.115
7184.000,2.195,6.682,0.000,0.630,3.000,2.000,0.135,0.316,0.540,0.511,0.246,0.042
1628.000,2.362,6.956,0.000,0.690,2.000,0.000,0.130,0.175,0.035,0.131,0.333,0.542
1031.000,2.601,6.365,0.000,0.680,2.000,0.000,0.027,0.281,0.362,0.142,0.590,0.449
1197.000,2.465,6.541,0.000,0.410,1.000,0.000,0.070,0.018,0.077,0.325,0.557,0.477
2771.000,2.744,6.612,0.000,0.740,2.000,0.000,0.059,0.105,0.005,0.022,0.322,0.344
2513.000,2.663,7.015,0.000,0.520,3.000,0.000,0.141,0.018,0.238,0.299,0.716,0.203
1261.000,2.419,6.483,0.000,0.720,2.000,0.000,0.081,0.035,0.005,0.299,0.344,0.377
1347.000,2.773,7.053,0.000,0.490,1.000,1.000,0.195,0.035,0.620,0.320,0.421,0.081
271.000,2.670,6.970,0.000,0.730,2.000,1.000,0.270,0.298,0.363,0.078,0.246,0.015
1193.000,2.685,6.446,0.000,0.660,2.000,0.000,0.054,0.456,0.072,0.239,0.432,0.404
14407.000,2.865,7.039,0.000,0.770,2.000,0.000,0.243,0.018,0.026,0.361,0.470,0.098
1210.000,2.570,6.936,0.000,0.740,2.000,3.000,0.184,0.281,0.579,0.568,0.066,0.096
2988.000,2.463,7.031,0.000,0.700,2.000,0.000,0.059,0.105,0.396,0.136,0.230,0.714
896.000,2.758,6.946,0.000,0.800,0.000,3.000,0.151,0.175,0.515,0.516,0.158,0.032
1626.000,2.435,6.906,0.000,0.550,3.000,3.000,0.286,0.035,0.354,0.474,0.497,0.083
4454.000,2.780,5.844,0.000,0.800,0.000,0.000,0.016,0.158,0.046,0.071,0.399,0.478
3865.000,2.640,7.021,0.000,0.680,2.000,0.000,0.086,0.088,0.148,0.380,0.743,0.410
1340.000,2.710,6.824,0.000,0.780,2.000,3.000,0.146,0.228,0.461,0.572,0.098,0.085
3736.000,2.555,5.415,0.000,0.760,2.000,2.000,0.281,0.772,0.572,0.515,0.011,0.219
1360.000,2.530,6.004,0.000,0.320,1.000,3.000,0.086,0.105,0.056,0.727,0.066,0.462
46.000,2.665,6.524,0.000,0.540,3.000,0.000,0.043,0.158,0.202,0.052,0.093,0.286
8500.000,2.415,6.365,0.000,0.760,2.000,0.000,0.086,0.263,0.407,0.088,0.077,0.460
83.000,2.716,5.522,0.000,0.700,2.000,3.000,0.151,0.140,0.513,0.654,0.038,0.022
1463.000,2.566,6.764,0.000,0.590,3.000,2.000,0.119,0.333,0.461,0.576,0.169,0.141
344.000,2.697,6.942,0.000,0.540,3.000,0.000,0.059,0.140,0.357,0.159,0.290,0.543
10104.000,2.667,6.670,0.000,0.680,2.000,0.000,0.022,0.211,0.001,0.307,0.454,0.223
1600.000,2.669,7.070,0.000,0.500,3.000,0.000,0.054,0.246,0.308,0.105,0.454,0.570
1018.000,2.471,6.618,0.000,0.540,3.000,0.000,0.130,0.018,0.225,0.230,0.415,0.261
9197.000,2.464,6.409,0.000,0.570,3.000,0.000,0.076,0.000,0.287,0.349,0.361,0.264
1226.000,2.390,6.399,0.000,0.580,3.000,0.000,0.135,0.070,0.408,0.355,0.372,0.163
2869.000,2.418,5.806,0.000,0.830,0.000,0.000,0.038,0.211,0.273,0.329,0.126,0.547
6017.000,2.563,6.771,0.000,0.610,3.000,1.000,0.092,0.316,0.831,0.233,0.066,0.000
1464.000,2.737,6.540,0.000,0.440,1.000,3.000,0.097,0.193,0.464,0.374,0.322,0.287
2844.000,2.970,7.220,0.000,0.330,1.000,0.000,0.086,0.035,0.149,0.258,0.279,0.301
7094.000,2.432,6.168,0.000,0.550,3.000,0.000,0.092,0.000,0.142,0.041,0.016,0.302
1194.000,2.616,7.363,0.000,0.700,2.000,3.000,0.119,0.140,0.287,0.365,0.350,0.048
1504.000,2.649,6.800,0.000,0.580,3.000,2.000,0.184,0.509,0.432,0.403,0.393,0.007
76.000,2.569,6.822,0.000,0.690,2.000,0.000,0.097,0.035,0.144,0.118,0.317,0.522
1485.000,2.500,7.372,0.000,0.600,3.000,0.000,0.081,0.246,0.266,0.366,0.628,0.053
7766.000,2.773,6.668,0.000,0.600,3.000,1.000,0.114,0.228,0.519,0.102,0.044,0.507
2081.000,2.578,5.721,0.000,0.480,1.000,3.000,0.151,0.105,0.310,0.540,0.055,0.020
3051.000,2.840,6.280,0.000,0.520,3.000,2.000,0.173,0.456,0.313,0.189,0.115,0.007
1537.000,2.498,7.320,0.000,0.780,2.000,0.000,0.076,0.018,0.023,0.151,0.443,0.410
346.000,2.566,6.642,0.000,0.550,3.000,2.000,0.168,0.526,0.606,0.541,0.126,0.051
937.000,2.753,6.454,0.000,0.760,2.000,0.000,0.108,0.018,0.215,0.271,0.339,0.422
4041.000,2.680,6.091,0.000,0.450,1.000,0.000,0.119,0.018,0.117,0.357,0.448,0.638
2681.000,2.804,6.414,0.000,0.730,2.000,0.000,0.005,0.193,0.142,0.233,0.197,0.357
2886.000,2.536,7.039,0.000,0.550,3.000,2.000,0.184,0.491,0.558,0.513,0.022,0.023
945.000,2.571,6.053,0.000,0.950,0.000,3.000,0.097,0.140,0.161,0.517,0.077,0.281
1766.000,2.333,6.118,0.000,0.510,3.000,3.000,0.016,0.281,0.095,0.865,0.257,0.493
2874.000,2.560,6.099,0.000,0.550,3.000,0.000,0.092,0.158,0.113,0.212,0.186,0.467
4228.000,2.620,6.930,0.000,0.720,2.000,0.000,0.173,0.018,0.217,0.191,0.448,0.355
189.000,2.775,6.817,0.000,0.360,1.000,2.000,0.211,0.386,0.540,0.525,0.093,0.106
938.000,2.758,5.738,0.000,0.620,3.000,0.000,0.157,0.123,0.135,0.033,0.000,0.284
910.000,2.834,6.259,0.000,0.430,1.000,0.000,0.195,0.263,0.014,0.330,0.481,0.178
1682.000,2.585,6.076,0.000,0.520,3.000,1.000,0.195,0.404,0.195,0.020,0.109,0.063
2970.000,2.771,6.635,0.000,0.830,0.000,0.000,0.114,0.018,0.090,0.090,0.350,0.439
195.000,2.710,7.025,0.000,0.720,2.000,0.000,0.103,0.123,0.085,0.290,0.814,0.449
10364.000,2.752,6.393,0.000,0.670,2.000,0.000,0.022,0.333,0.190,0.414,0.230,0.591
7766.000,2.658,7.059,0.000,0.720,2.000,0.000,0.254,0.070,0.223,0.424,0.350,0.163
87.000,2.396,7.254,0.000,0.630,3.000,2.000,0.205,0.404,0.380,0.346,0.585,0.056
6341.000,2.485,5.453,0.000,0.630,3.000,3.000,0.114,0.105,0.429,0.548,0.011,0.248
1408.000,2.459,7.085,0.000,0.820,0.000,3.000,0.216,0.070,0.475,0.375,0.333,0.143
1340.000,2.671,6.799,0.000,0.900,0.000,2.000,0.189,0.789,0.386,0.581,0.180,0.113
1110.000,2.751,6.414,0.000,0.890,0.000,3.000,0.168,0.088,0.372,0.750,0.060,0.711
1340.000,2.535,6.482,0.000,0.700,2.000,2.000,0.211,0.895,0.525,0.398,0.022,0.086
1548.000,2.582,6.106,0.000,0.430,1.000,3.000,0.162,0.105,0.305,0.644,0.055,0.181
579.000,2.533,7.080,0.000,0.660,2.000,0.000,0.108,0.123,0.112,0.292,0.191,0.276
1077.000,2.870,6.752,0.000,0.490,1.000,3.000,0.297,0.070,0.435,0.374,0.328,0.075
1050.000,2.770,6.508,0.000,0.750,2.000,0.000,0.097,0.211,0.211,0.055,0.339,0.344
1717.000,2.532,7.131,0.000,0.610,3.000,2.000,0.173,0.298,0.560,0.534,0.224,0.065
1478.000,2.705,7.070,0.000,0.590,3.000,3.000,0.130,0.140,0.376,0.511,0.115,0.123
1169.000,2.576,6.940,0.000,0.700,2.000,2.000,0.162,0.474,0.362,0.313,0.311,0.123
2861.000,2.790,5.323,0.000,0.340,1.000,0.000,0.103,0.211,0.029,0.609,0.126,0.527
3810.000,2.795,6.572,0.000,0.640,2.000,1.000,0.189,0.105,0.253,0.156,0.131,0.138
5780.000,2.609,7.058,0.000,0.750,2.000,0.000,0.189,0.018,0.120,0.416,0.393,0.098
12.000,2.458,6.776,0.000,1.000,0.000,2.000,0.162,0.386,0.461,0.573,0.251,0.022
450.000,2.813,6.983,0.000,0.680,2.000,0.000,0.038,0.351,0.936,0.118,0.852,0.782
74.000,2.858,7.144,0.000,0.810,0.000,2.000,0.065,0.526,0.439,0.521,0.153,0.101
118.000,2.479,5.895,0.000,0.680,2.000,3.000,0.135,0.053,0.592,0.645,0.011,0.085
2736.000,2.574,6.638,0.000,0.670,2.000,3.000,0.211,0.175,0.482,0.522,0.093,0.043
2989.000,2.676,6.731,0.000,0.550,3.000,3.000,0.168,0.246,0.379,0.441,0.388,0.211
1340.000,2.504,6.401,0.000,0.690,2.000,0.000,0.054,0.035,0.236,0.436,0.137,0.488
4139.000,2.590,7.070,0.000,0.760,2.000,0.000,0.135,0.000,0.266,0.111,0.333,0.620
1432.000,2.474,7.184,0.000,0.610,3.000,2.000,0.243,0.632,0.488,0.560,0.186,0.095
8437.000,2.712,6.969,0.000,0.520,3.000,0.000,0.103,0.070,0.149,0.248,0.596,0.204
7532.000,2.519,6.509,0.000,1.000,0.000,0.000,0.000,0.035,0.062,0.262,0.443,0.327
441.000,2.726,5.702,0.000,0.660,2.000,3.000,0.157,0.316,0.491,0.968,0.011,0.291
532.000,2.702,6.773,0.000,0.630,3.000,2.000,0.157,0.368,0.461,0.527,0.022,0.090
2794.000,2.703,5.449,0.000,0.650,2.000,3.000,0.103,0.123,0.425,0.551,0.055,0.238
1676.000,3.049,7.362,0.000,0.490,1.000,3.000,0.124,0.211,0.456,0.539,0.098,0.136
1731.000,2.710,6.565,0.000,0.780,2.000,0.000,0.135,0.070,0.267,0.268,0.377,0.118
3358.000,2.601,6.559,0.000,0.680,2.000,2.000,0.195,0.404,0.562,0.564,0.262,0.053
2804.000,2.348,6.790,0.000,0.790,2.000,0.000,0.059,0.105,0.018,0.168,0.672,0.420
8995.000,2.733,7.058,0.000,0.830,0.000,2.000,0.168,0.614,0.447,0.612,0.180,0.103
1080.000,2.990,5.914,0.000,0.690,2.000,3.000,0.092,0.316,0.678,0.479,0.202,0.679
2432.000,2.677,7.361,0.000,0.710,2.000,3.000,0.162,0.070,0.506,0.513,0.180,0.120
1003.000,2.513,5.724,0.000,0.760,2.000,3.000,0.151,0.070,0.506,0.565,0.071,0.010
1432.000,2.372,5.818,0.000,0.670,2.000,3.000,0.119,0.053,0.566,0.591,0.033,0.090
1230.000,2.445,6.657,0.000,0.900,0.000,3.000,0.189,0.211,0.326,0.441,0.388,0.150
1942.000,2.320,6.776,0.000,0.620,3.000,1.000,0.135,0.351,0.839,0.186,0.098,0.641
70.000,2.459,6.520,0.000,0.890,0.000,0.000,0.184,0.000,0.378,0.250,0.399,0.420
1135.000,2.408,6.079,0.000,0.660,2.000,3.000,0.168,0.035,0.468,0.839,0.027,0.075
2624.000,3.058,5.934,0.000,0.980,0.000,3.000,0.168,0.123,0.237,0.584,0.115,0.023
1333.000,2.532,5.895,0.000,0.710,2.000,1.000,0.070,0.211,0.981,0.252,0.022,0.032
3308.000,2.522,6.990,0.000,0.720,2.000,2.000,0.195,0.246,0.490,0.422,0.470,0.088
230.000,2.690,6.292,0.000,0.750,2.000,3.000,0.135,0.070,0.501,0.597,0.044,0.229
3069.000,2.729,6.859,0.000,0.740,2.000,2.000,0.178,0.561,0.088,0.449,0.426,0.179
225.000,2.678,7.035,0.000,0.820,0.000,2.000,0.211,0.456,0.335,0.490,0.421,0.146
1634.000,2.494,6.441,0.000,0.740,2.000,2.000,0.141,0.614,0.607,0.568,0.208,0.033
1668.000,2.670,7.036,0.000,0.490,1.000,0.000,0.146,0.316,0.263,0.469,0.410,0.420
4482.000,2.711,7.014,0.000,0.570,3.000,0.000,0.135,0.088,0.182,0.245,0.393,0.194
900.000,2.417,6.404,0.000,0.690,2.000,0.000,0.108,0.070,0.232,0.028,0.328,0.505
14396.000,2.665,7.183,0.000,0.530,3.000,3.000,0.173,0.193,0.505,0.510,0.175,0.020
6108.000,2.554,6.358,0.000,0.620,3.000,0.000,0.222,0.281,0.033,0.048,0.393,0.120
1555.000,2.489,7.110,0.000,0.650,2.000,3.000,0.135,0.053,0.485,0.370,0.328,0.056
1532.000,2.640,6.628,0.000,0.570,3.000,2.000,0.200,0.421,0.441,0.522,0.044,0.073
4867.000,2.673,6.674,0.000,0.580,3.000,3.000,0.119,0.088,0.021,0.548,0.005,0.161
1628.000,2.590,5.858,0.000,1.000,0.000,0.000,0.092,0.140,0.060,0.027,0.464,0.473
2953.000,2.550,6.521,0.000,0.550,3.000,2.000,0.443,1.000,0.706,0.733,0.148,0.218
1545.000,2.900,7.224,0.000,0.750,2.000,0.000,0.114,0.035,0.194,0.210,0.503,0.302
304.000,2.455,6.316,0.000,0.580,3.000,3.000,0.146,0.105,0.597,0.524,0.027,0.093
9609.000,2.673,5.833,0.000,0.910,0.000,0.000,0.065,0.105,0.215,0.126,0.339,0.537
1616.000,2.582,6.469,0.000,1.000,0.000,3.000,0.124,0.070,0.109,0.776,0.071,0.756
1328.000,2.703,6.295,0.000,0.730,2.000,0.000,0.130,0.123,0.165,0.114,0.109,0.995
612.000,2.669,6.732,0.000,0.740,2.000,2.000,0.173,0.544,0.445,0.555,0.180,0.083
1651.000,2.820,6.573,0.000,0.540,3.000,0.000,0.108,0.211,0.385,0.351,0.399,0.623
900.000,2.410,6.714,0.000,0.580,3.000,0.000,0.059,0.070,0.128,0.180,0.311,0.488
5511.000,2.330,6.384,0.000,0.540,3.000,0.000,0.108,0.053,0.095,0.241,0.317,0.498
5709.000,2.541,5.869,0.000,0.710,2.000,0.000,0.043,0.211,0.007,0.192,0.350,0.417
4990.000,2.564,6.441,0.000,0.720,2.000,3.000,0.168,0.035,0.510,0.549,0.005,0.005
3210.000,2.640,6.966,0.000,0.660,2.000,2.000,0.124,0.386,0.531,0.540,0.142,0.048
1842.000,2.670,7.214,0.000,0.610,3.000,2.000,0.119,0.316,0.443,0.534,0.175,0.120
1246.000,2.570,6.581,0.000,0.770,2.000,2.000,0.270,0.544,0.279,0.069,0.180,0.075
1696.000,2.478,6.893,0.000,0.570,3.000,0.000,0.243,0.018,0.251,0.442,0.530,0.219
258.000,2.806,6.541,0.000,0.530,3.000,1.000,0.189,0.316,0.548,0.020,0.514,0.037
1737.000,3.014,6.076,0.000,0.610,3.000,0.000,0.086,0.175,0.253,0.254,0.404,0.350
4190.000,2.454,6.238,0.000,1.000,0.000,0.000,0.070,0.351,0.370,0.329,0.055,0.482
3244.000,2.110,6.564,0.000,0.970,0.000,2.000,0.432,0.421,0.553,0.649,0.410,0.125
1187.000,2.679,7.027,0.000,0.640,2.000,2.000,0.130,0.947,0.356,0.454,0.197,0.012
34.000,2.845,6.954,0.000,0.550,3.000,2.000,0.286,0.491,0.235,0.186,0.322,0.015
1046.000,2.606,6.762,0.000,0.470,1.000,0.000,0.097,0.316,0.165,0.123,0.393,0.269
3008.000,2.441,6.173,0.000,0.770,2.000,0.000,0.141,0.035,0.210,0.184,0.169,0.404
1487.000,2.564,7.145,0.000,0.630,3.000,0.000,0.065,0.175,0.384,0.099,0.186,0.756
5918.000,2.536,6.715,0.000,0.620,3.000,0.000,0.162,0.053,0.209,0.361,0.443,0.274
314.000,2.386,7.257,0.000,0.600,3.000,2.000,0.141,0.263,0.282,0.412,0.377,0.010
1457.000,2.450,7.303,0.000,0.700,2.000,0.000,0.119,0.175,0.238,0.370,0.399,0.304
5957.000,2.517,5.961,0.000,0.490,1.000,3.000,0.162,0.035,0.463,0.602,0.022,0.030
972.000,2.704,6.710,0.000,0.800,0.000,0.000,0.124,0.070,0.280,0.172,0.328,0.357
2527.000,2.610,6.798,0.000,0.600,3.000,2.000,0.189,0.491,0.599,0.598,0.049,0.075
1438.000,2.468,6.821,0.000,0.740,2.000,0.000,0.054,0.053,0.097,0.476,0.317,0.176
1372.000,2.556,6.941,0.000,0.730,2.000,3.000,0.276,0.175,0.462,0.441,0.426,0.158
42.000,2.591,6.994,0.000,0.610,3.000,2.000,0.184,0.491,0.547,0.530,0.082,0.007
2907.000,2.802,7.341,0.000,0.660,2.000,0.000,0.205,0.123,0.363,0.225,0.503,0.274
140.000,2.694,6.800,0.000,0.950,0.000,0.000,0.162,0.088,0.257,0.438,0.372,0.301
1658.000,2.450,6.344,0.000,0.400,1.000,3.000,0.184,0.211,0.564,0.877,0.022,0.347
1777.000,2.551,6.309,0.000,0.480,1.000,0.000,0.005,0.105,0.030,0.099,0.311,0.341
1320.000,2.662,7.030,0.000,0.800,0.000,0.000,0.130,0.105,0.256,0.177,0.421,0.249
833.000,2.839,7.398,0.000,0.750,2.000,2.000,0.184,0.702,0.435,0.513,0.295,0.111
504.000,2.830,7.256,0.000,0.340,1.000,2.000,0.238,0.456,0.443,0.557,0.251,0.083
1447.000,2.896,6.314,0.000,0.390,1.000,0.000,0.070,0.070,0.057,0.091,0.328,0.161
5623.000,2.569,6.676,0.000,0.550,3.000,0.000,0.146,0.000,0.231,0.086,0.311,0.186
2773.000,2.600,6.782,0.000,0.720,2.000,0.000,0.151,0.105,0.259,0.339,0.366,0.095
7797.000,2.638,6.850,0.000,0.810,0.000,2.000,0.157,0.439,0.548,0.520,0.060,0.068
149.000,2.616,6.364,0.000,0.530,3.000,2.000,0.216,0.807,0.473,0.517,0.011,0.123
5670.000,2.752,6.880,0.000,0.870,0.000,0.000,0.254,0.228,0.256,0.135,0.393,0.126
1598.000,2.434,6.062,0.000,0.620,3.000,0.000,0.103,0.281,0.099,0.239,0.120,0.847
1211.000,2.610,7.369,0.000,0.410,1.000,3.000,0.119,0.123,0.357,0.445,0.328,0.096
5872.000,2.705,6.685,0.000,0.880,0.000,0.000,0.032,0.018,0.172,0.144,0.388,0.267
1510.000,2.466,6.083,0.000,0.620,3.000,2.000,0.130,0.877,0.347,0.590,0.011,0.073
1659.000,2.445,5.366,0.000,0.560,3.000,3.000,0.124,0.175,0.350,0.551,0.022,0.324
2110.000,2.780,5.890,0.000,0.620,3.000,0.000,0.070,0.175,0.090,0.071,0.355,0.487
500.000,2.669,6.177,0.000,0.860,0.000,0.000,0.108,0.035,0.238,0.399,0.399,0.314
1564.000,2.826,6.538,0.000,1.000,0.000,1.000,0.108,0.175,0.856,0.208,0.044,0.106
1088.000,2.842,6.292,0.000,0.700,2.000,2.000,0.308,0.877,0.995,0.300,0.377,0.299
1704.000,2.684,6.373,0.000,0.650,2.000,3.000,0.178,0.228,0.366,0.560,0.208,0.040
3176.000,2.660,6.574,0.000,0.640,2.000,0.000,0.092,0.175,0.282,0.375,0.475,0.362
